#{"t_start": 1602602945.3997307, "env_id": "Walker2d-v2"}
r,l,t
967.944116,417,1011.376283
898.348232,449,1014.125366
1437.045194,721,1018.517624
946.557165,397,1020.933305
649.489081,365,1023.162552
426.382276,179,1024.261832
540.733097,292,1026.059038
578.65131,217,1027.953556
725.533381,353,1030.096923
380.101149,160,1031.075642
268.64758,161,1032.057077
987.144538,439,1034.726391
613.485309,214,1036.040989
1209.204678,452,1038.820899
2220.709993,1000,1044.938477
1396.518323,636,1048.833173
357.773731,164,1049.832785
1210.451157,641,1053.761138
1451.747651,675,1057.892509
265.112856,142,1058.768065
450.3422,266,1060.404869
729.112445,287,1062.16753
648.424125,295,1063.971081
264.665663,136,1064.812428
963.474002,568,1068.277866
1647.012189,929,1073.953345
1938.591423,1000,1080.073436
1156.565663,580,1083.640109
433.982082,196,1084.832137
167.486591,92,1085.392983
407.311272,181,1086.499401
858.892254,426,1089.908901
221.186939,160,1090.889495
354.582553,199,1092.103543
394.050776,178,1093.191618
523.460014,287,1094.949072
2054.574579,833,1100.031621
569.310329,255,1101.582409
234.182779,117,1102.296479
1484.822711,600,1105.958619
1004.770403,442,1108.636436
1570.026692,605,1112.323093
269.737011,161,1113.30408
980.416746,339,1115.384747
1125.609434,486,1118.36226
1153.836198,477,1121.274546
1031.426274,450,1124.025217
346.202732,148,1124.942326
2418.027526,1000,1131.038548
843.398789,402,1133.490251
1609.127033,586,1137.062286
1871.210568,760,1141.70378
562.186023,282,1143.438329
2068.821752,1000,1149.577587
2280.235415,1000,1157.329653
2422.410021,1000,1163.431539
983.671524,441,1166.12154
169.935341,161,1167.11203
1865.987909,802,1172.025398
1031.351451,404,1174.498163
1550.991732,601,1178.175971
1050.142446,432,1180.822939
1601.349517,627,1184.669951
753.163306,309,1186.565194
1504.212228,558,1189.965098
217.055987,122,1190.705077
2360.436343,1000,1196.84135
710.382666,377,1199.145965
1519.520601,623,1202.982154
1598.642949,615,1206.74806
156.476723,115,1207.446139
150.003018,83,1207.954314
2052.275956,913,1213.612603
761.980643,340,1216.753922
368.876137,214,1218.054709
1125.994698,550,1221.40698
2177.384047,985,1227.411415
1996.395667,755,1232.001166
2606.309485,1000,1238.119367
451.22393,199,1239.339537
2463.047351,1000,1245.466252
2838.963949,1000,1251.572862
1916.955132,684,1255.758946
82.680092,160,1256.737191
1655.814845,574,1260.216429
2706.153723,1000,1266.323617
1766.778962,639,1270.217858
2469.267466,1000,1277.695722
1012.901056,388,1280.064479
2209.06487,758,1284.671712
3023.455834,1000,1290.777298
1019.435531,372,1293.043492
516.342053,291,1294.830482
1493.593896,535,1298.083076
1763.348355,650,1302.040191
501.930888,212,1303.32722
2939.753691,1000,1309.419927
1584.608858,545,1312.746973
987.366847,388,1315.111176
1168.256358,426,1317.717638
1016.867558,366,1319.941737
625.84076,253,1321.465137
1275.93723,468,1324.313606
794.412427,290,1326.087669
1115.954982,384,1328.421381
1417.144495,505,1331.495299
678.43657,271,1333.143599
387.667513,170,1334.175032
1434.470069,488,1337.148349
934.949171,350,1340.417912
838.325196,329,1342.423728
2799.664549,1000,1348.533844
487.51313,222,1349.890003
652.557706,271,1351.553577
671.568486,282,1353.270911
772.75961,383,1355.614164
2929.52214,1000,1361.750093
840.408076,322,1363.711555
1864.240083,746,1368.270875
658.454246,250,1369.799506
2584.397904,1000,1375.884794
2208.790918,810,1380.814749
2427.939978,852,1386.010162
1370.756842,455,1388.77311
902.224873,396,1391.183462
553.025043,278,1392.882446
1122.612268,360,1395.065394
1891.461446,685,1399.248474
1408.811404,534,1403.460119
1186.881251,458,1406.236642
1985.355885,622,1410.01784
1179.733351,440,1412.689483
408.32539,196,1413.869261
1315.281545,468,1416.708054
1296.533842,514,1419.835129
1905.418023,642,1423.730236
2311.074235,857,1428.942775
1206.803828,461,1431.749353
2755.839778,1000,1437.839954
2428.233215,934,1443.522556
994.157816,410,1446.116503
1018.33846,382,1448.445489
1832.053057,657,1452.441797
2369.640374,789,1457.249246
1766.982259,648,1461.211179
2891.238469,1000,1469.075248
3186.574219,1000,1475.173798
1307.416733,431,1477.821834
932.21058,347,1479.94616
922.638044,344,1482.043408
944.530847,370,1484.312109
773.660551,288,1486.063025
534.072036,234,1487.487897
886.950741,311,1489.381732
707.569656,250,1490.907655
1167.2464,410,1493.394471
1456.503306,478,1496.290125
493.231141,201,1497.522496
1201.856393,430,1500.147375
2985.383345,987,1506.156379
3016.194064,1000,1512.257603
1101.741563,343,1514.34162
2797.043575,890,1519.753674
3070.817776,940,1527.453632
3196.081526,1000,1533.570821
3129.900476,1000,1539.634561
1624.133767,493,1542.651783
2689.866221,867,1547.931842
3234.187861,1000,1554.030421
1900.501024,597,1557.653777
2447.714947,1000,1563.837537
3270.0438,1000,1570.234903
3078.672553,1000,1576.515816
3181.080558,951,1582.490659
1472.553205,496,1585.622274
1513.594563,485,1588.642815
1354.108921,414,1592.172766
2210.886849,733,1596.775678
1757.317947,540,1600.182764
1154.389134,423,1602.89648
3276.49314,1000,1609.199425
1634.56675,565,1612.734676
3321.358986,1000,1618.963153
3511.572068,1000,1625.487472
1920.439258,608,1629.689277
3317.987642,1000,1636.617896
3302.084012,1000,1644.715681
2171.075306,819,1651.366709
1760.913401,587,1656.116451
1821.986011,548,1661.301625
1582.639899,489,1664.660468
1725.491777,547,1668.439667
1204.575271,401,1671.220143
1915.791694,576,1675.192366
1207.673752,378,1677.810832
1930.47533,570,1681.753892
1747.113429,557,1685.624694
1140.398189,445,1688.700256
2187.607329,679,1693.396006
1110.681586,354,1695.852791
895.269166,338,1698.190221
1870.716116,533,1701.891497
1627.976984,513,1705.453333
2279.549948,782,1710.86873
1411.167754,418,1713.759917
1576.440781,576,1717.749978
3660.271243,1000,1724.66205
1510.851837,467,1727.880674
1194.020095,393,1732.302515
3030.626601,878,1738.391716
3346.20291,1000,1745.33737
515.038339,206,1746.764283
113.89628,81,1747.3199
2478.763442,727,1752.381342
164.422934,128,1753.272754
120.805712,98,1753.961079
1606.63599,474,1757.238169
3274.103931,1000,1764.152825
1396.741814,454,1767.292346
1909.109943,533,1770.991003
512.241784,214,1772.481844
2754.508637,765,1777.778517
1050.025738,336,1780.102906
2036.948784,627,1784.438967
788.725022,280,1786.387539
3658.442801,1000,1793.329481
3647.041304,1000,1801.808134
3429.760112,1000,1808.716503
605.163121,270,1810.582163
1818.401244,535,1814.317034
163.785599,93,1814.959632
22.251135,34,1815.192757
1293.149525,437,1818.235239
1781.706485,490,1821.628591
2498.250762,648,1826.115156
140.269514,79,1826.662661
2360.919451,667,1831.285084
1669.716967,476,1834.579187
4103.892409,1000,1841.505536
3304.353602,853,1847.395712
491.768216,206,1848.816906
3345.390573,858,1854.779367
1084.114891,322,1857.006727
3786.329954,1000,1863.937506
2881.400211,838,1869.707439
1673.146317,453,1874.477944
2255.427989,582,1878.623345
897.74635,295,1880.733341
1908.344966,493,1884.243395
452.119543,195,1885.63455
3189.410781,827,1891.520653
2783.146882,779,1897.064914
3121.136065,817,1902.873824
1618.02269,434,1905.959267
1135.070684,352,1908.465467
2905.148994,759,1913.854673
2027.819805,564,1917.868403
1966.23738,520,1921.561798
204.431486,102,1922.286758
2156.944093,620,1926.72761
159.417388,94,1927.399848
1460.058824,405,1930.306019
2253.285255,599,1934.589627
166.693646,93,1935.256888
3535.5011,1000,1942.326357
1226.123992,388,1946.107721
1856.935557,533,1949.78553
1537.689677,446,1952.855594
3861.248455,1000,1959.7207
3277.224825,864,1965.683857
291.037084,141,1966.643152
3631.273255,943,1973.118095
3114.100354,798,1978.617327
202.275892,102,1979.317021
1973.760389,586,1983.33073
1746.44024,547,1987.088514
2597.427323,772,1992.386128
960.59514,305,1994.480323
135.238762,79,1995.024025
3850.473657,1000,2001.881268
1758.564326,508,2005.367063
41.428286,44,2005.671243
3820.978139,1000,2012.547594
1314.276171,446,2016.281242
1145.430127,376,2019.022294
1339.866668,413,2022.036888
107.427213,102,2022.772864
1675.506722,484,2026.277323
766.610883,251,2028.122464
1045.213895,323,2030.403202
1558.321641,452,2033.592575
1392.821501,402,2036.41913
1340.241649,390,2039.187017
1254.675145,364,2041.750496
252.042311,123,2042.642403
3051.57023,773,2048.088771
1544.566007,412,2051.01058
599.134217,242,2052.741763
2114.335264,573,2056.788385
1221.097013,338,2059.182245
51.700114,53,2059.56073
900.188506,289,2061.614501
1660.365558,456,2064.837115
59.487291,52,2065.206963
1697.007337,421,2068.179954
610.236981,211,2069.636436
1160.48478,351,2072.116764
3337.035468,851,2078.122882
1286.334612,371,2080.743886
1381.010424,396,2083.544085
1124.953154,336,2087.049061
73.850186,57,2087.429612
34.682916,40,2087.698032
45.027254,43,2087.984599
67.337539,56,2088.360665
94.577916,63,2088.785563
1326.088277,387,2091.370246
1377.969125,404,2094.076893
3487.694991,853,2099.775216
1530.066102,400,2102.440555
109.32776,80,2102.968233
1799.6282,493,2106.272861
192.978961,98,2106.933291
3810.643019,1000,2113.647269
233.955391,107,2114.376577
536.921594,204,2115.781462
3393.816532,850,2121.609407
176.498328,97,2122.270753
248.335002,179,2123.496562
216.00166,106,2124.226836
1896.240678,529,2127.862874
3051.951152,759,2133.065482
1701.915701,488,2136.466434
3121.503505,823,2142.111089
4116.983172,979,2148.852273
1505.804143,404,2151.62175
2801.7208,728,2157.506197
1843.004222,552,2161.28889
907.089175,343,2163.719879
1092.838401,394,2166.499747
3723.21402,1000,2173.538836
2334.313896,812,2179.269677
2907.529443,794,2184.87275
3503.737471,837,2190.773262
1699.89013,462,2194.034631
3859.468745,1000,2201.078877
3757.441582,1000,2208.139606
3007.027775,730,2213.307259
1625.005131,474,2216.640401
911.53983,341,2219.045247
2766.563705,747,2224.328151
2264.67928,772,2231.328765
2687.133825,684,2236.15238
1323.470937,407,2239.02637
3163.347546,772,2244.470281
1643.247463,448,2247.633707
806.268419,285,2249.639368
457.255461,293,2251.713711
3818.15216,877,2257.891038
789.929657,267,2259.781736
408.29702,233,2261.418068
3479.015955,832,2267.280375
2063.872854,548,2271.154016
963.150467,293,2273.227071
1079.173624,335,2275.547859
1419.043906,457,2278.77933
3196.875635,766,2284.183886
1208.232359,430,2287.149164
867.423411,349,2289.467443
929.949377,320,2291.606715
2929.261998,786,2296.894503
2315.075317,631,2302.325364
2935.431736,836,2308.056756
1830.432739,588,2312.065278
1384.067911,397,2314.784206
1.642771,29,2314.984802
1398.973451,414,2317.825257
55.627305,119,2318.637593
1117.900053,420,2321.512089
3592.878843,1000,2328.365798
2699.155963,751,2333.512977
1547.541388,487,2336.851901
3995.546738,954,2343.343518
1637.937553,488,2346.690393
4085.225843,1000,2353.55585
1032.066747,322,2355.751112
1302.064781,374,2358.311656
342.276651,163,2359.427863
1652.707654,503,2362.898123
1728.197646,568,2367.988259
2115.943911,617,2372.11471
3500.049266,961,2378.506294
171.028847,151,2379.511146
1417.512778,441,2382.570761
717.051116,305,2384.720195
2637.235487,709,2389.691303
309.026144,191,2390.994574
1272.877279,484,2394.316862
203.036507,155,2395.378648
1251.174052,398,2398.111013
1140.787443,347,2400.492078
739.766252,319,2402.669354
2078.873884,575,2406.617228
1874.193587,549,2410.369701
3389.617814,862,2416.251521
1434.579601,415,2419.091403
2367.267967,690,2423.811087
2050.345781,641,2428.201363
1772.038721,473,2431.438342
1990.833094,540,2435.13988
3915.719497,1000,2442.925173
3850.779068,1000,2449.744089
203.524355,175,2450.947668
1661.008151,463,2454.130802
1570.523717,474,2457.379127
1594.023374,463,2460.555508
1610.880421,479,2463.83431
2876.836755,732,2468.855563
3297.868494,831,2474.554435
1444.098212,430,2477.500386
2115.118189,544,2481.213558
722.866528,286,2483.176018
1773.652818,477,2486.439354
3047.42732,804,2491.971037
596.443657,222,2493.514607
378.909609,165,2494.65366
2905.856417,730,2499.652266
872.200473,271,2501.5103
2256.841647,598,2505.60425
3546.081816,854,2512.989481
262.102108,186,2514.264725
3202.443425,739,2519.340914
3104.527163,761,2524.561907
2378.752255,593,2528.624218
1542.759814,409,2531.430988
2162.249472,551,2535.202173
1061.674007,337,2537.51658
1061.340232,338,2539.833332
1361.016424,367,2542.351037
2193.831759,599,2546.417642
1784.77568,463,2549.591097
1137.851078,335,2551.882599
4130.166088,1000,2558.717303
155.328627,103,2559.421725
1035.382843,315,2561.582179
1674.12112,431,2564.522081
1106.630338,322,2566.720563
1299.35608,435,2569.700649
140.545748,84,2570.276466
661.114781,220,2571.781722
1311.604317,356,2574.212416
2837.070846,708,2580.470517
1667.997778,440,2583.402796
2301.507887,566,2587.245691
1062.612753,302,2589.388299
1481.587648,411,2592.283916
913.066828,368,2594.877843
156.413562,95,2595.547146
351.276866,158,2596.655367
1737.203471,487,2600.097706
3353.751865,810,2605.75469
3873.742998,1000,2612.602656
1262.768923,398,2615.312317
2513.594337,678,2619.953935
2356.602338,578,2623.910427
817.60033,287,2625.879419
2944.015141,733,2630.90977
2409.497383,603,2635.041071
2376.11933,605,2639.187815
3127.966247,762,2644.395092
2704.465034,747,2651.045654
1667.433433,438,2653.974664
1583.465983,407,2656.691762
3737.469101,1000,2663.500668
393.865972,168,2664.65376
977.150899,298,2666.698795
3927.830735,1000,2673.541818
1104.010392,319,2675.735364
766.148737,276,2677.578343
966.277839,363,2679.975256
1705.705299,469,2683.105069
1239.216204,340,2685.42863
955.126695,291,2687.424581
751.35475,245,2689.100418
2118.273316,554,2692.904096
1633.620491,432,2695.855119
3895.268625,1000,2702.695314
4202.816762,1000,2709.535891
1885.052778,589,2713.569764
702.063979,255,2715.28764
1419.757541,370,2719.566913
1147.384188,327,2721.766103
1117.062834,327,2723.955105
2212.778337,585,2727.917326
2425.032273,615,2732.13921
2328.233899,678,2736.778147
4066.217076,1000,2743.633435
3346.166719,809,2749.149852
4169.506021,1000,2755.99268
1032.567014,290,2757.980117
2250.479807,542,2761.681597
863.074139,250,2763.392244
1449.42011,382,2766.000008
4107.279579,1000,2772.842786
1212.181052,388,2775.494712
4048.068667,990,2782.236671
3987.860388,1000,2790.490673
3880.057649,962,2796.990242
1710.102332,459,2800.141734
4218.002871,969,2806.773176
2050.837856,526,2810.365244
2908.96194,692,2815.09531
1000.217878,285,2817.045112
2137.520327,552,2820.832153
3145.633575,771,2826.114659
3560.758136,874,2832.106887
887.073412,273,2833.97454
634.222051,206,2835.383723
3460.813776,857,2841.26247
1501.371081,405,2844.03532
2707.276533,648,2848.47316
4056.127055,1000,2857.344442
2162.536416,531,2861.081943
1553.512003,423,2864.058979
2843.019858,719,2869.128009
4331.798651,1000,2876.176706
4254.259474,1000,2883.221569
3496.332914,818,2888.967184
4252.662879,1000,2896.015222
2315.381709,580,2900.103783
2987.112602,743,2905.325238
2068.717866,546,2909.174937
2029.359429,490,2912.634192
4141.18939,1000,2919.637554
2693.076555,688,2924.49558
1037.866167,310,2926.673526
1685.055668,429,2931.555304
2738.972137,689,2936.130668
4301.610308,1000,2942.782992
4312.447224,1000,2949.430047
4272.527265,1000,2956.022037
4339.891363,1000,2962.676981
1885.938685,463,2965.752289
930.000853,264,2967.509056
921.316444,275,2969.327851
4266.664777,1000,2976.263363
3115.551269,776,2981.705615
4401.853569,1000,2988.659291
4074.881618,1000,2995.474126
2575.8616,618,3001.807522
2852.201775,668,3006.333404
4127.454075,1000,3013.025765
4154.849915,1000,3019.784535
1962.290994,512,3023.270569
3500.145804,811,3028.803654
2926.89581,700,3033.574097
4193.998752,1000,3040.381284
1780.992921,441,3043.39839
4349.929532,1000,3050.194039
4269.76125,1000,3056.97771
2574.187374,653,3061.43172
966.053946,287,3063.399886
1246.449524,331,3065.645649
1749.858201,474,3071.355457
2954.03648,666,3075.909699
2139.690146,515,3079.412138
4098.209672,939,3085.793024
4453.245953,1000,3092.587657
4426.810949,1000,3099.402252
1958.981239,485,3102.759713
1785.844532,448,3105.822157
856.665706,280,3107.725135
3807.518171,873,3113.743467
4255.691249,1000,3120.712747
4337.444632,1000,3127.427198
4199.195598,1000,3134.611775
4444.975181,1000,3144.05371
2686.510061,633,3148.406231
3082.989041,709,3153.266161
4281.151724,960,3159.818819
4392.082592,1000,3166.677548
4349.992614,1000,3173.662724
4051.959802,939,3180.137148
1397.734977,344,3182.541002
2464.837354,582,3186.557945
1403.037722,359,3189.011384
3545.238802,795,3194.496757
4401.475866,1000,3201.560019
2804.394872,687,3206.3991
4294.645004,1000,3215.231907
1509.30787,420,3218.117754
1076.516571,302,3220.195729
2586.30777,621,3224.416158
4286.535621,1000,3231.286313
1577.157108,394,3233.997476
2962.079523,692,3238.748649
4042.796421,903,3244.944792
3791.059144,826,3250.612368
4182.034112,988,3257.385168
3176.808355,735,3262.396668
4504.913028,1000,3269.247851
4578.986388,1000,3276.101676
1297.31535,369,3278.631691
3966.338093,927,3286.113704
1269.482664,333,3288.338238
94.905991,66,3288.780858
2488.055691,577,3292.614946
1172.882417,321,3294.85728
2409.195122,597,3299.06714
4073.113543,1000,3306.116821
1735.751874,453,3309.312727
3812.469769,879,3315.519111
1837.782855,455,3318.716615
1705.162582,428,3321.726199
1328.333703,357,3324.256067
4218.907328,959,3330.972552
2291.802842,556,3334.909936
2400.036644,593,3339.091583
2490.089876,629,3343.537692
824.3079,250,3345.298469
2420.409167,582,3349.40679
2495.676174,612,3354.872615
1418.611359,396,3357.59095
1278.553297,353,3360.022826
764.199158,246,3361.706437
1166.917504,309,3363.823593
1148.359826,337,3366.132778
1095.546683,308,3368.251727
2780.5736,686,3372.976084
2867.261911,712,3377.78238
2337.32007,575,3381.700279
1053.971682,296,3383.796452
4408.462521,1000,3390.877503
1024.550478,295,3392.968325
4150.063524,955,3399.669827
1065.110573,302,3401.818766
1723.793773,513,3405.428423
1874.007726,466,3408.710948
3134.464228,720,3413.799058
4426.529032,1000,3420.857578
2427.377588,594,3426.416728
977.565431,271,3428.232224
1392.58306,394,3430.836008
1161.694138,333,3433.064638
4508.972795,1000,3439.863409
1457.991547,405,3442.654341
1966.105765,484,3445.977644
1909.287729,496,3449.381415
4295.394621,1000,3456.255292
4431.641505,1000,3463.124414
3716.209478,881,3469.151826
2398.424158,617,3473.402358
1429.786215,382,3476.027026
1518.353189,396,3478.754053
4379.133973,1000,3485.629116
4548.62046,1000,3494.552396
1318.124316,361,3497.085276
1358.004796,349,3499.518886
4370.524274,1000,3506.529168
4322.539019,1000,3513.544827
2563.022886,609,3517.815908
4459.297858,1000,3524.831107
4425.217362,1000,3531.863599
1867.730885,464,3535.128613
1833.116954,469,3538.438383
2018.620506,487,3541.868785
4437.221842,1000,3548.508202
4316.352142,1000,3555.403039
4267.824648,1000,3562.23101
4301.411783,1000,3571.579746
4309.434384,1000,3578.43239
4353.004046,943,3584.893306
1682.254635,411,3587.70748
1464.089524,399,3590.440441
2162.635395,525,3594.03934
123.090838,71,3594.526276
4357.379484,1000,3601.37975
127.756663,97,3602.048913
1379.584782,361,3604.528136
3321.578913,753,3609.737306
3716.018237,850,3615.553584
4459.331124,1000,3622.412063
1017.716732,285,3624.362596
4333.012192,1000,3631.224301
136.886889,90,3631.84183
3206.655372,764,3639.520555
1931.952888,495,3642.888189
4530.487181,1000,3649.566358
3296.132765,739,3654.501441
3708.067453,846,3660.174011
4477.340936,1000,3666.822193
4596.411434,1000,3673.649868
4332.099463,1000,3680.503965
4441.540705,1000,3687.349581
3958.746864,1000,3694.19234
4449.079509,1000,3701.03553
4395.111729,1000,3710.389095
1482.936571,398,3713.134776
4286.103744,1000,3719.979639
4110.177746,1000,3726.821838
3677.32037,900,3732.95952
723.248801,228,3734.515532
2915.719717,730,3739.506548
4394.346927,1000,3746.348923
4532.835929,1000,3753.204973
4507.585757,999,3760.053535
2155.394916,558,3763.861569
4383.21661,1000,3770.68898
4193.287767,1000,3779.513437
4338.373901,1000,3786.344808
4328.976055,1000,3793.199888
3940.227905,1000,3800.0187
1783.138601,466,3803.204144
2285.634019,561,3807.05409
3417.984367,772,3812.354535
3347.730422,797,3817.812405
2855.236366,696,3822.584286
3989.080667,1000,3829.423291
4393.443929,1000,3836.236213
1780.408531,481,3839.526652
2984.250288,723,3844.474574
1988.43566,537,3849.318854
2237.30605,537,3852.986124
947.961462,278,3854.885644
4513.582154,1000,3861.722719
4460.513031,1000,3868.542302
2036.226135,497,3871.936092
2642.831517,619,3876.176632
4291.27304,1000,3883.001349
4175.623771,1000,3889.844949
4141.146517,1000,3896.693485
2714.976063,653,3901.15764
144.46062,135,3902.078343
4443.779155,1000,3908.90893
4088.973664,1000,3915.748371
4519.786041,1000,3924.301423
4202.76003,1000,3931.15131
2558.656625,602,3935.378947
209.845983,157,3936.490879
4174.258993,979,3943.401232
4479.58509,1000,3950.421469
4155.961693,1000,3957.471554
2503.533694,605,3961.734843
136.976607,82,3962.314765
4512.084705,1000,3969.331446
4124.954042,929,3975.850899
3950.682491,1000,3982.81524
2549.742,665,3987.240786
83.06885,69,3990.015074
1810.909995,455,3993.133893
2666.695144,692,3997.86612
4284.325609,1000,4004.743164
940.056993,293,4006.751272
4182.6784,1000,4013.59628
4103.204635,950,4020.097503
4398.235254,1000,4026.943049
4368.034222,1000,4033.767281
2920.824016,702,4038.555862
1939.881881,469,4041.754903
898.682609,269,4043.595595
2551.991233,594,4047.657356
1791.108254,434,4050.638542
2650.717565,647,4055.068626
3005.693788,720,4062.490778
2802.967551,661,4066.998802
4375.79808,1000,4073.843203
1806.990221,448,4076.91293
3712.611511,822,4082.541471
3255.457907,757,4087.726835
2183.461653,529,4091.347328
4186.578218,1000,4098.221241
3322.058435,778,4103.503441
4055.614007,1000,4110.336482
3059.085607,700,4115.127403
178.373205,87,4115.71943
2838.045129,690,4120.427886
1447.040838,360,4122.89535
4324.745716,1000,4131.818217
3738.678034,847,4137.562627
2900.048764,705,4142.397745
4307.786673,1000,4149.23483
3461.387343,793,4154.659023
4382.58173,1000,4161.497358
2994.434511,707,4166.323313
142.214809,89,4166.93196
2449.967745,597,4170.968825
2300.553662,538,4174.656392
4165.320125,1000,4181.495889
1682.845417,419,4184.36822
4341.743132,1000,4191.215855
4349.398238,1000,4198.062404
4553.140797,1000,4207.252411
4152.168823,1000,4213.93083
1896.560716,461,4217.018421
4509.855577,1000,4223.865535
4153.805694,1000,4230.692287
4480.057294,1000,4237.492428
3148.61438,717,4242.385415
4268.884429,1000,4249.242319
4297.202046,1000,4256.085084
4345.44732,1000,4262.917709
2110.98919,544,4266.649532
4561.959117,1000,4275.535732
4367.650948,1000,4282.194148
4486.244028,1000,4288.855191
4505.652512,1000,4295.681616
4441.81756,1000,4302.519948
4586.577264,1000,4309.403704
4212.276098,1000,4316.468907
4378.340915,1000,4323.509328
4442.119006,1000,4330.561255
4460.903173,1000,4337.608949
4517.083943,1000,4346.918021
1437.282465,412,4349.655863
4588.127923,1000,4356.316747
4295.315321,1000,4362.990273
2992.524943,688,4367.582029
4462.529516,1000,4374.342766
4356.035794,1000,4381.179044
4373.56181,1000,4388.039346
1834.575932,459,4391.167678
4419.570466,1000,4398.011906
4382.308752,1000,4404.848714
1464.892781,373,4407.382961
4286.504028,1000,4416.507382
4473.429238,1000,4423.176134
1381.261156,361,4425.635113
2878.398805,644,4430.033567
1365.566148,343,4432.389289
305.004062,125,4433.244068
4377.682775,1000,4440.033427
4501.077728,1000,4446.88756
3309.345235,753,4452.023538
4608.719009,1000,4458.872419
4617.429685,1000,4465.723305
3886.026578,942,4472.166512
4477.596993,1000,4478.973335
3728.112249,828,4487.198004
4627.475346,1000,4494.062078
4432.258413,1000,4500.922857
4425.812844,1000,4507.756845
4462.494427,1000,4514.61233
94.327564,61,4515.026944
4548.445337,1000,4521.907933
3206.747318,758,4527.116292
4568.079124,1000,4533.967038
4511.302339,1000,4540.806127
4617.232088,1000,4547.635608
90.733728,62,4548.059461
3472.410532,784,4555.70544
4561.53086,1000,4562.440359
4498.74785,1000,4569.4855
4435.481219,1000,4576.525706
4566.046171,1000,4583.560237
2494.107579,601,4587.793099
4338.946653,1000,4594.841927
4635.574828,1000,4601.886436
4557.364499,1000,4608.951445
4604.576016,1000,4615.967171
4558.485344,1000,4623.028799
4282.722193,1000,4632.41292
4013.798558,887,4638.495351
1451.118775,385,4641.131687
4493.038025,1000,4647.948143
4467.992426,1000,4654.821903
4470.400438,1000,4661.770014
4494.34663,1000,4668.641591
4517.551421,1000,4675.503622
4323.377673,1000,4682.336668
4461.195079,1000,4689.199865
4597.924546,1000,4696.045094
4300.41792,1000,4705.602779
4380.390015,1000,4712.643466
4561.699004,1000,4719.701342
4642.003674,1000,4726.751026
601.232545,203,4728.181767
4540.84673,1000,4735.243071
4382.097467,1000,4742.327606
2495.229987,571,4746.337356
4652.718961,1000,4753.371992
4540.277905,1000,4760.53209
4543.254885,1000,4767.609798
4633.146734,1000,4776.429536
4389.583551,1000,4783.062387
4556.772373,1000,4789.72326
1073.86745,290,4791.660292
4132.789685,1000,4798.318205
4485.047089,1000,4805.026964
4406.518007,1000,4811.861637
4428.951091,1000,4818.679458
4556.460701,1000,4825.53484
4458.589881,1000,4832.3784
4432.308453,1000,4841.715227
4560.49682,1000,4848.385474
4515.365797,1000,4855.055887
4525.752688,1000,4861.857183
4626.554783,1000,4868.668788
4605.402879,1000,4875.48197
4100.229095,904,4881.613776
4733.633744,1000,4888.447617
4573.867693,1000,4895.269572
4402.742397,1000,4902.106754
4566.945968,1000,4909.006843
4653.938221,1000,4918.197189
168.936004,92,4918.825449
3486.404069,800,4924.289199
4530.543406,1000,4931.140713
4645.779646,1000,4937.971446
4463.048184,1000,4944.824903
4439.997641,1000,4951.634036
4640.303114,1000,4958.456945
4570.565324,1000,4965.356121
4531.153839,1000,4972.181603
4536.579613,1000,4979.021613
3910.323001,908,4987.796704
4559.34069,1000,4995.063737
151.91089,93,4995.740569
4521.432125,1000,5002.973761
1172.208833,319,5005.29107
4622.499592,1000,5012.549444
4512.834577,1000,5019.464761
4370.588687,1000,5025.684657
4190.422552,1000,5031.7464
4221.184065,956,5037.56544
4376.388464,1000,5043.620076
4350.615064,1000,5050.978572
2008.584503,492,5053.955221
4390.289567,1000,5060.020643
4313.085341,1000,5066.086893
4306.857954,1000,5072.134228
4507.775531,1000,5078.189472
4583.294104,1000,5084.264162
3969.448551,862,5089.574541
1942.385487,495,5092.583373
96.719639,69,5093.004117
2397.104913,558,5096.400935
4305.252662,1000,5102.496969
4520.878281,1000,5108.570043
4612.788503,1000,5116.979052
4516.520774,1000,5123.076246
4700.141508,1000,5129.131283
4531.199337,1000,5135.263534
4614.903153,1000,5141.35305
4605.876337,1000,5147.438674
4452.166784,1000,5153.53212
4456.230763,1000,5159.618605
4556.568229,1000,5165.727121
4650.692093,1000,5171.797509
4623.516111,1000,5180.104199
4655.689812,1000,5186.206747
3867.325606,901,5191.704147
4448.679089,1000,5197.777795
4362.842928,1000,5203.877156
4535.564496,1000,5209.947915
1272.948347,324,5211.939947
4569.888879,1000,5218.021221
4596.30267,1000,5224.111844
4398.743077,1000,5230.182228
4803.92988,1000,5236.27466
4655.644609,1000,5244.58303
4366.477286,1000,5250.652907
4583.643099,1000,5256.737736
1743.982922,483,5259.692872
4565.752937,1000,5265.76495
201.265972,122,5266.516449
4322.123983,1000,5272.604338
4512.135763,1000,5278.667256
4339.747309,1000,5284.772002
4356.756734,1000,5290.833564
4479.978235,1000,5296.930676
4596.783715,1000,5305.276943
4257.99536,1000,5311.357079
4564.830546,1000,5317.441931
4430.197094,1000,5323.509782
3929.174746,1000,5329.583924
4480.246293,1000,5335.637444
4256.044169,1000,5341.702639
4487.067821,1000,5347.775878
4204.057282,1000,5353.844514
4615.410045,1000,5359.948163
4553.432668,1000,5368.277183
4722.28173,1000,5374.354285
3481.254237,812,5379.290528
4362.413023,1000,5385.341578
4524.575059,1000,5391.408162
4598.078058,1000,5397.497974
4549.991247,1000,5403.582951
2197.816761,561,5406.991905
