#{"t_start": 1602709265.441255, "env_id": "HalfCheetah-v2"}
r,l,t
7380.448037,1000,14940.117693
6765.962675,1000,14949.641293
7419.029309,1000,14963.753358
7634.328785,1000,14974.234045
7400.014594,1000,14983.505842
7396.385361,1000,14992.349933
7239.7122,1000,15002.251953
7340.790883,1000,15013.051275
7447.007237,1000,15023.873984
7340.111522,1000,15034.56829
7383.990914,1000,15045.258041
7341.348243,1000,15056.018907
7339.110594,1000,15070.433856
7364.813532,1000,15081.23846
7239.433409,1000,15092.061375
7235.826456,1000,15102.805369
7372.620351,1000,15112.432669
7211.32653,1000,15122.239559
7120.891737,1000,15132.942215
7536.275171,1000,15143.708735
7203.386599,1000,15154.436509
7494.323777,1000,15165.199203
7431.261467,1000,15179.515913
7352.881681,1000,15190.373571
7219.214398,1000,15201.080216
7469.199422,1000,15211.777146
7481.390096,1000,15222.49525
7419.492852,1000,15233.233297
7421.18463,1000,15243.97266
7523.318349,1000,15254.765507
7393.306048,1000,15265.543268
7449.225746,1000,15276.309183
7405.70509,1000,15289.579644
7392.640626,1000,15299.989898
7443.719995,1000,15310.770911
7200.181012,1000,15321.640084
7215.147366,1000,15332.382216
7287.269398,1000,15343.17833
7278.909298,1000,15353.977434
7357.39417,1000,15364.799409
7095.818948,1000,15375.578363
7393.173408,1000,15386.313237
7440.661224,1000,15400.690926
7240.457676,1000,15411.427921
7487.267067,1000,15422.197645
7458.374133,1000,15433.007512
7365.254296,1000,15443.827039
7377.773965,1000,15454.658073
7191.109144,1000,15464.477368
7338.850386,1000,15474.227834
7406.413356,1000,15485.062016
7362.322044,1000,15495.842467
7440.921533,1000,15510.221929
7483.03216,1000,15521.038316
7207.169545,1000,15531.85674
7441.028876,1000,15542.710301
7332.638734,1000,15553.538411
7567.99289,1000,15564.347837
7447.426324,1000,15575.23237
7303.721048,1000,15586.04176
7497.645925,1000,15596.876757
7549.680429,1000,15607.658392
7369.048294,1000,15622.020026
7548.137662,1000,15632.826244
7336.263117,1000,15642.417566
7850.30287,1000,15652.451568
7546.43804,1000,15663.230115
7556.451024,1000,15674.024928
7603.523575,1000,15684.843256
7438.2066,1000,15695.655413
7414.047588,1000,15706.476108
7527.205039,1000,15717.302764
7698.410288,1000,15731.741791
7635.243114,1000,15742.50696
7608.712845,1000,15753.283351
7630.033441,1000,15764.087976
7531.635985,1000,15774.903208
7673.655811,1000,15785.765594
7613.231693,1000,15796.559501
7258.820797,1000,15807.425258
7670.668961,1000,15817.545296
7518.764991,1000,15827.003783
7559.965777,1000,15841.388727
7389.907113,1000,15852.223484
7654.945825,1000,15863.004136
7572.407617,1000,15873.812488
7359.042288,1000,15884.664561
