#{"t_start": 1603760355.0256736, "env_id": "Humanoid-v2"}
r,l,t
599.533386,120,487.75681
756.516709,149,490.263397
531.792679,106,492.057203
330.165927,76,493.34184
317.0897,69,494.51779
418.824215,85,495.97874
495.521307,96,497.654022
356.923747,77,499.386807
610.387622,134,501.637555
635.331373,140,504.007271
397.337965,88,505.482367
438.32594,91,507.012033
327.776469,75,508.277427
373.654345,83,509.657225
238.385151,54,510.558674
345.895852,81,511.954681
288.119391,63,513.050559
400.800543,81,514.411976
324.276175,74,516.095685
369.185879,86,518.274187
325.861354,75,520.081061
689.129749,140,522.420026
576.466236,117,524.372071
385.443601,80,525.776681
376.073997,84,527.213522
451.493136,87,528.695044
407.847798,83,530.10903
323.739698,62,531.158689
421.721163,80,532.506873
594.236,115,534.450066
696.464689,135,536.717663
433.060577,84,538.139488
397.221863,76,539.4375
556.68175,109,541.254773
304.894458,69,542.401179
466.894038,100,544.092023
634.087126,123,546.185774
522.399795,111,548.710717
368.312742,89,550.263142
373.344867,73,551.570537
639.762151,137,553.988608
362.054963,70,555.21428
415.891106,80,556.602799
393.778693,78,558.16334
315.957822,62,559.478342
348.467898,77,561.071526
497.234077,110,562.92379
369.532508,71,564.120184
396.349873,82,565.491743
318.511075,63,566.549796
359.66509,82,567.948983
413.289463,82,569.324383
327.652577,68,570.489686
516.778657,101,572.237204
380.781281,73,573.480686
446.521666,98,575.137673
452.987682,99,576.840468
431.819117,95,578.460125
390.265944,81,579.909265
357.319941,81,581.353528
261.965388,53,582.286354
411.498594,88,583.866034
817.934388,168,587.020665
512.437321,99,589.121851
355.494337,69,590.675718
371.142011,73,591.661714
370.657105,71,592.877163
420.822731,94,594.493921
517.017797,100,596.272888
330.781938,64,597.40799
480.127128,94,599.0479
414.861196,80,600.476521
361.212573,70,601.725451
413.890517,87,603.218422
623.851156,122,605.284846
479.634907,93,606.81735
507.895865,104,608.584848
416.035858,86,610.016292
319.14119,63,611.103013
442.395261,84,612.499454
405.942697,79,613.820901
355.881487,68,614.965392
350.732591,69,616.134027
395.458861,75,617.438851
424.805168,80,618.851336
287.500082,58,619.833863
435.881329,85,621.592581
465.586137,89,623.546274
527.443942,101,625.856493
421.171592,83,627.3217
553.271282,116,629.25193
422.323612,84,630.64734
344.328923,64,631.704857
314.874391,60,632.702973
338.762469,65,633.777101
430.074327,84,635.195529
345.418895,66,636.297723
393.944729,75,637.546093
435.720697,82,638.913266
389.101875,74,640.163721
288.581238,55,641.084265
536.674421,105,642.839681
364.2622,69,644.004533
325.261656,63,645.069483
352.720327,67,646.197484
288.825626,59,647.185838
408.586795,77,648.470141
414.244419,79,649.802221
292.072935,56,650.741513
417.969992,77,652.015252
394.65886,75,653.283468
346.173414,68,654.431641
371.314118,71,655.62185
319.529273,61,656.674519
386.322337,75,657.955848
394.581535,72,659.164307
633.671931,141,661.571394
375.046852,72,662.769894
370.496602,70,663.951004
277.640059,64,665.033954
402.774534,76,666.296593
441.65016,85,667.716886
366.258916,69,668.877144
435.834105,80,670.227704
421.245108,79,671.533376
288.239139,64,672.629069
408.231067,88,674.155346
320.723876,72,675.448478
725.09456,142,678.353121
394.969686,77,679.801416
424.474028,81,681.155708
421.015046,88,682.637192
451.292836,93,684.195459
327.65429,62,685.230689
499.123931,95,686.809446
412.254041,82,688.254291
468.904505,91,689.764286
311.513387,65,690.84758
455.824915,96,692.476022
667.928273,136,694.740178
305.088427,67,695.849932
414.483292,80,697.19648
216.56043,45,697.95593
381.13334,78,699.257771
352.768058,81,700.409074
653.391307,128,702.012052
351.288918,75,703.184939
356.816815,72,704.394422
318.895959,61,705.417954
429.782093,83,706.815947
386.803127,72,708.027153
362.889052,70,709.221058
334.259976,73,710.430991
330.353649,71,711.605537
313.982435,71,712.910448
541.84219,120,714.954143
461.690564,107,716.771657
553.575177,126,718.908353
482.060528,89,720.389673
356.593589,69,722.352578
331.086223,66,723.4805
330.876594,67,724.648345
585.165322,131,727.477151
697.194718,142,730.584484
320.380981,63,731.96791
353.815593,67,733.147708
559.67461,107,734.883623
450.933504,85,736.291646
396.984334,74,737.522706
458.161204,89,738.999075
368.659638,83,740.376825
288.572974,60,741.384574
473.672626,90,742.894842
422.017765,79,744.194675
562.868986,109,745.998869
419.989943,83,747.385249
268.619015,52,748.257398
341.596733,77,749.550976
631.510427,122,751.622317
355.079873,72,752.833604
489.513374,95,754.431812
433.672742,83,755.814214
444.531868,88,757.315936
500.8718,95,758.948076
319.171745,65,760.03833
317.774959,68,761.192001
299.462369,65,762.296138
315.978849,60,763.38803
659.782406,130,765.774007
365.077233,80,767.593321
327.926859,63,768.713037
940.69119,188,771.863919
484.463943,105,773.654794
335.471949,66,774.75931
422.680996,84,776.180309
421.150051,92,777.745776
760.682465,151,780.278884
333.553322,67,781.391833
558.531553,116,783.431726
474.899835,105,785.841595
322.384499,74,787.813869
583.953823,111,790.720295
