verbose,N_E_traj,add_history,RL_expert_folder,N_agg_iter,N_epoch,total_opt_steps,kill_feats,pair_E_s0,run_seed,opt_seed,pi0_BC_init,density_ratio_feature_map,adversary_feature_map,learning_rate,H_dims,linear,N_test_E_traj,N_test_rollout,batch_size,reinit_opt,resume_BC,record_intermediate,NN_mid_as_feats,N_FAIL_samps,render,switch_2_E_after,random_demos,RL_expert_exp_id,RL_expert_load_best,RL_expert_algo,T_max,loss_function,alg,env_id,N_E_samp,w_max,w_min,w_ESS,reward,loss_test,loss_train,final,class_test,runtime,partial_obs,result_path,reward_std,results_path,render_final,best_ind
0,10,False,my_RL_experts,5,10,400000,[5],False,2.0,2.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC-PO5,Acrobot-v1,894,1.0,1.0,893.9999999999999,-90.8,2.2032124996185303,0.04782870411872864,False,0.11344020068645475,0.24482059081395466,False,,14.844527611210804,,,
0,10,False,my_RL_experts,5,10,800000,[5],False,2.0,2.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC-PO5,Acrobot-v1,894,1.0,1.0,893.9999999999999,-96.2,3.883644342422485,0.09052669256925584,False,0.11713933199644087,0.4992058157920837,False,,12.08966500776593,,,
0,10,False,my_RL_experts,5,10,1200000,[5],False,2.0,2.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC-PO5,Acrobot-v1,894,1.0,1.0,893.9999999999999,-85.6,5.410653591156006,0.04957963898777962,False,0.11590629070997238,0.7514013489087422,False,,11.16422858956229,,,
0,10,False,my_RL_experts,5,10,1600000,[5],False,2.0,2.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC-PO5,Acrobot-v1,894,1.0,1.0,893.9999999999999,-89.0,4.458532333374023,0.14671580493450165,False,0.11467324197292328,1.0026050845781962,False,,18.558017135459274,,,
0,10,False,my_RL_experts,5,10,2000000,[5],False,2.0,2.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC-PO5,Acrobot-v1,894,1.0,1.0,893.9999999999999,-90.9,4.864063262939453,0.039822399616241455,True,0.11837238073349,1.2628942767779032,False,,24.582310713193745,,,
0,10,True,my_RL_experts,5,10,400000,[5],False,2.0,2.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC+H-PO5,Acrobot-v1,894,1.0,1.0,893.9999999999999,-84.2,1.6630274057388306,0.03877422586083412,False,0.0912453755736351,0.2512397686640421,False,,26.70880004792428,,,
0,10,True,my_RL_experts,5,10,800000,[5],False,2.0,2.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC+H-PO5,Acrobot-v1,894,1.0,1.0,893.9999999999999,-94.9,2.546741247177124,0.0312028918415308,False,0.0924784243106842,0.5104185740152994,False,,21.667717923214717,,,
0,10,True,my_RL_experts,5,10,1200000,[5],False,2.0,2.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC+H-PO5,Acrobot-v1,894,1.0,1.0,893.9999999999999,-93.4,3.512059450149536,0.02204199880361557,False,0.09371146559715272,0.7693262815475463,False,,19.78989641205835,,,
0,10,True,my_RL_experts,5,10,1600000,[5],False,2.0,2.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC+H-PO5,Acrobot-v1,894,1.0,1.0,893.9999999999999,-79.9,4.931167602539063,0.05238225311040878,False,0.0949445143342018,1.0279685497283937,False,,20.43257203584513,,,
0,10,True,my_RL_experts,5,10,2000000,[5],False,2.0,2.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC+H-PO5,Acrobot-v1,894,1.0,1.0,893.9999999999999,-91.7,5.63601541519165,0.06267146021127701,True,0.09864365309476852,1.281900910536448,False,,24.7549994950515,,,
0,40,False,my_RL_experts,5,10,400000,[4],False,2.0,2.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC-PO4,Acrobot-v1,3381,1.0,1.0,3381.0,-87.775,0.3182267546653748,0.3077712059020996,False,0.0912453755736351,0.29469066858291626,False,,22.960278199534077,,,
0,40,False,my_RL_experts,5,10,800000,[4],False,2.0,2.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC-PO4,Acrobot-v1,3381,1.0,1.0,3381.0,-82.425,0.3558410704135895,0.31516456604003906,False,0.10850801318883896,0.5857711911201477,False,,13.718395496558626,,,
0,40,False,my_RL_experts,5,10,1200000,[4],False,2.0,2.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC-PO4,Acrobot-v1,3381,1.0,1.0,3381.0,-83.525,0.4050385653972626,0.34219735860824585,False,0.11590629070997238,0.8752223332722981,False,,22.06579649593461,,,
0,40,False,my_RL_experts,5,10,1600000,[4],False,2.0,2.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC-PO4,Acrobot-v1,3381,1.0,1.0,3381.0,-81.375,0.3857872784137726,0.3192688822746277,False,0.11590629070997238,1.168598222732544,False,,15.946296591999035,,,
0,40,False,my_RL_experts,5,10,2000000,[4],False,2.0,2.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC-PO4,Acrobot-v1,3381,1.0,1.0,3381.0,-123.5,0.403887540102005,0.31591689586639404,True,0.11590629070997238,1.4344587167104086,False,,125.84613621402923,,,
0,40,True,my_RL_experts,5,10,400000,[4],False,2.0,2.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC+H-PO4,Acrobot-v1,3381,1.0,1.0,3381.0,-79.675,0.3661482334136963,0.27678003907203674,False,0.09864365309476852,0.2908660729726156,False,,15.955230333655482,,,
0,40,True,my_RL_experts,5,10,800000,[4],False,2.0,2.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC+H-PO4,Acrobot-v1,3381,1.0,1.0,3381.0,-84.55,0.319871187210083,0.28123077750205994,False,0.09371146559715272,0.5937613765398662,False,,25.22692014495626,,,
0,40,True,my_RL_experts,5,10,1200000,[4],False,2.0,2.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC+H-PO4,Acrobot-v1,3381,1.0,1.0,3381.0,-82.4,0.3456169664859772,0.2708785831928253,False,0.10480887442827223,0.888298499584198,False,,15.032963779641054,,,
0,40,True,my_RL_experts,5,10,1600000,[4],False,2.0,2.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC+H-PO4,Acrobot-v1,3381,1.0,1.0,3381.0,-91.625,0.31070953607559204,0.27571767568588257,False,0.09864365309476852,1.1935280601183569,False,,41.3374451919806,,,
0,40,True,my_RL_experts,5,10,2000000,[4],False,2.0,2.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC+H-PO4,Acrobot-v1,3381,1.0,1.0,3381.0,-79.3,0.2959713339805603,0.27060940861701965,True,0.0912453755736351,1.4526659965515136,False,,11.090987332063813,,,
0,40,False,my_RL_experts,5,10,400000,[5],False,2.0,2.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC-PO5,Acrobot-v1,3381,1.0,1.0,3381.0,-89.625,0.3669287860393524,0.26379039883613586,False,0.11713933199644087,0.2969183683395385,False,,19.270038271887266,,,
0,40,False,my_RL_experts,5,10,800000,[5],False,2.0,2.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC-PO5,Acrobot-v1,3381,1.0,1.0,3381.0,-88.275,0.3654975891113281,0.2548730671405792,False,0.11837238073349,0.6049387057622274,False,,14.754639100974307,,,
0,40,False,my_RL_experts,5,10,1200000,[5],False,2.0,2.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC-PO5,Acrobot-v1,3381,1.0,1.0,3381.0,-87.075,0.3612258732318878,0.2436607182025909,False,0.10850801318883896,0.8966866890589397,False,,12.705092482937696,,,
0,40,False,my_RL_experts,5,10,1600000,[5],False,2.0,2.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC-PO5,Acrobot-v1,3381,1.0,1.0,3381.0,-90.875,0.3709660470485687,0.23500196635723114,False,0.10850801318883896,1.1990855971972147,False,,26.888833648933158,,,
0,40,False,my_RL_experts,5,10,2000000,[5],False,2.0,2.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC-PO5,Acrobot-v1,3381,1.0,1.0,3381.0,-82.2,0.37211930751800537,0.2433453053236008,True,0.11467324197292328,1.4540854930877685,False,,7.626270385975047,,,
0,40,True,my_RL_experts,5,10,400000,[5],False,2.0,2.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC+H-PO5,Acrobot-v1,3381,1.0,1.0,3381.0,-84.8,0.3156167566776276,0.22668378055095675,False,0.09987669438123704,0.2953582445780436,False,,16.953170794869024,,,
0,40,True,my_RL_experts,5,10,800000,[5],False,2.0,2.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC+H-PO5,Acrobot-v1,3381,1.0,1.0,3381.0,-88.175,0.3760325610637665,0.20796680450439453,False,0.090012326836586,0.5972312808036804,False,,19.488313805971003,,,
0,40,True,my_RL_experts,5,10,1200000,[5],False,2.0,2.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC+H-PO5,Acrobot-v1,3381,1.0,1.0,3381.0,-80.625,0.3312910795211792,0.21032406389713287,False,0.0912453755736351,0.8956407308578491,False,,16.2152513085675,,,
0,40,True,my_RL_experts,5,10,1600000,[5],False,2.0,2.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC+H-PO5,Acrobot-v1,3381,1.0,1.0,3381.0,-93.575,0.3461193740367889,0.22143244743347168,False,0.11220715194940567,1.1984279950459795,False,,38.16601072944354,,,
0,40,True,my_RL_experts,5,10,2000000,[5],False,2.0,2.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC+H-PO5,Acrobot-v1,3381,1.0,1.0,3381.0,-91.0,0.3366511464118957,0.231341689825058,True,0.10234278440475464,1.4606876254081729,False,,25.772077913897448,,,
0,1,False,my_RL_experts,5,10,400000,[4],False,3.0,3.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC-PO4,Acrobot-v1,76,1.0,1.0,75.99999999999999,-94.0,5.25112771987915,1.6328348237948376e-06,False,0.10850801318883896,0.2383041938145956,False,,0.0,,,
0,1,False,my_RL_experts,5,10,800000,[4],False,3.0,3.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC-PO4,Acrobot-v1,76,1.0,1.0,75.99999999999999,-74.0,8.501052856445312,2.8233770876795464e-08,False,0.10480887442827223,0.4759681304295858,False,,0.0,,,
0,1,False,my_RL_experts,5,10,1200000,[4],False,3.0,3.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC-PO4,Acrobot-v1,76,1.0,1.0,75.99999999999999,-94.0,12.529041290283205,1.882251510210153e-08,False,0.10480887442827223,0.7189880728721618,False,,0.0,,,
0,1,False,my_RL_experts,5,10,1600000,[4],False,3.0,3.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC-PO4,Acrobot-v1,76,1.0,1.0,75.99999999999999,-151.0,16.02528953552246,0.0,False,0.11097410321235657,0.9526633977890014,False,,0.0,,,
0,1,False,my_RL_experts,5,10,2000000,[4],False,3.0,3.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC-PO4,Acrobot-v1,76,1.0,1.0,75.99999999999999,-128.4,74.60226440429688,2.603768791686889e-07,True,0.10974106192588806,1.213670758406321,False,,79.06857782962837,,,
0,1,True,my_RL_experts,5,10,400000,[4],False,3.0,3.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC+H-PO4,Acrobot-v1,76,1.0,1.0,75.99999999999999,-83.0,4.309058666229248,1.9229987628932577e-06,False,0.10234278440475464,0.246953550974528,False,,0.0,,,
0,1,True,my_RL_experts,5,10,800000,[4],False,3.0,3.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC+H-PO4,Acrobot-v1,76,1.0,1.0,75.99999999999999,-83.0,7.8086180686950675,3.4507941393258086e-08,False,0.11220715194940567,0.4829822182655335,False,,0.0,,,
0,1,True,my_RL_experts,5,10,1200000,[4],False,3.0,3.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC+H-PO4,Acrobot-v1,76,1.0,1.0,75.99999999999999,-94.0,11.127039909362793,0.0,False,0.11467324197292328,0.7263641357421875,False,,0.0,,,
0,1,True,my_RL_experts,5,10,1600000,[4],False,3.0,3.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC+H-PO4,Acrobot-v1,76,1.0,1.0,75.99999999999999,-93.0,24.87533760070801,8.783828064906629e-08,False,0.11220715194940567,0.9729672789573668,False,,0.0,,,
0,1,True,my_RL_experts,5,10,2000000,[4],False,3.0,3.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC+H-PO4,Acrobot-v1,76,1.0,1.0,75.99999999999999,-77.9,26.10407638549805,0.0,True,0.10974106192588806,1.2203015446662904,False,,9.585927185202275,,,
0,1,False,my_RL_experts,5,10,400000,[5],False,3.0,3.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC-PO5,Acrobot-v1,76,1.0,1.0,75.99999999999999,-73.0,4.922027111053467,2.424918875476579e-06,False,0.1220715194940567,0.2421430627504985,False,,0.0,,,
0,1,False,my_RL_experts,5,10,800000,[5],False,3.0,3.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC-PO5,Acrobot-v1,76,1.0,1.0,75.99999999999999,-73.0,6.8779754638671875,5.364394155549236e-07,False,0.12700369954109192,0.4849142948786418,False,,0.0,,,
0,1,False,my_RL_experts,5,10,1200000,[5],False,3.0,3.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC-PO5,Acrobot-v1,76,1.0,1.0,75.99999999999999,-100.0,9.941341400146484,1.788135222113851e-07,False,0.1196054220199585,0.7254970391591391,False,,0.0,,,
0,1,False,my_RL_experts,5,10,1600000,[5],False,3.0,3.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC-PO5,Acrobot-v1,76,1.0,1.0,75.99999999999999,-73.0,31.451555252075195,4.3919140324533146e-08,False,0.1257706582546234,0.9669683575630188,False,,0.0,,,
0,1,False,my_RL_experts,5,10,2000000,[5],False,3.0,3.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC-PO5,Acrobot-v1,76,1.0,1.0,75.99999999999999,-86.8,30.40207672119141,0.0,True,0.12700369954109192,1.2151197115580241,False,,26.81342947106916,,,
0,1,True,my_RL_experts,5,10,400000,[5],False,3.0,3.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC+H-PO5,Acrobot-v1,76,1.0,1.0,75.99999999999999,-82.0,5.492536067962647,2.3010093173070345e-06,False,0.11344020068645475,0.2385603070259094,False,,0.0,,,
0,1,True,my_RL_experts,5,10,800000,[5],False,3.0,3.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC+H-PO5,Acrobot-v1,76,1.0,1.0,75.99999999999999,-115.0,13.951430320739744,1.1481599813123466e-06,False,0.11590629070997238,0.482488755385081,False,,0.0,,,
0,1,True,my_RL_experts,5,10,1200000,[5],False,3.0,3.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC+H-PO5,Acrobot-v1,76,1.0,1.0,75.99999999999999,-85.0,17.90778350830078,9.411258439229186e-09,False,0.10850801318883896,0.7181424856185913,False,,0.0,,,
0,1,True,my_RL_experts,5,10,1600000,[5],False,3.0,3.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC+H-PO5,Acrobot-v1,76,1.0,1.0,75.99999999999999,-87.0,60.52182388305664,1.3489402306277043e-07,False,0.1196054220199585,0.9620763460795084,False,,0.0,,,
0,1,True,my_RL_experts,5,10,2000000,[5],False,3.0,3.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC+H-PO5,Acrobot-v1,76,1.0,1.0,75.99999999999999,-87.6,61.00044250488281,0.0,True,0.1208384707570076,1.2146423975626628,False,,28.96963927977013,,,
0,4,False,my_RL_experts,5,10,400000,[4],False,3.0,3.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC-PO4,Acrobot-v1,417,1.0,1.0,417.0,-132.5,2.2347919940948486,0.043781306594610214,False,0.10974106192588806,0.2427760402361552,False,,79.00791099630467,,,
0,4,False,my_RL_experts,5,10,800000,[4],False,3.0,3.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC-PO4,Acrobot-v1,417,1.0,1.0,417.0,-81.25,3.4278795719146733,0.02920390665531158,False,0.10727497190237044,0.4919490734736125,False,,19.0836972308827,,,
0,4,False,my_RL_experts,5,10,1200000,[4],False,3.0,3.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC-PO4,Acrobot-v1,417,1.0,1.0,417.0,-88.75,5.048436164855957,0.05332880094647408,False,0.11097410321235657,0.7377064188321432,False,,5.629165124598851,,,
0,4,False,my_RL_experts,5,10,1600000,[4],False,3.0,3.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC-PO4,Acrobot-v1,417,1.0,1.0,417.0,-105.5,6.949070453643799,0.026062369346618645,False,0.09864365309476852,0.9871193130811056,False,,42.769732288149754,,,
0,4,False,my_RL_experts,5,10,2000000,[4],False,3.0,3.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC-PO4,Acrobot-v1,417,1.0,1.0,417.0,-93.2,7.7451534271240225,0.04539638385176658,True,0.10480887442827223,1.2447318752606709,False,,14.027116596079182,,,
0,4,True,my_RL_experts,5,10,400000,[4],False,3.0,3.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC+H-PO4,Acrobot-v1,417,1.0,1.0,417.0,-83.75,2.805821895599365,0.02058851160109043,False,0.10234278440475464,0.2578051646550497,False,,2.165063509461097,,,
0,4,True,my_RL_experts,5,10,800000,[4],False,3.0,3.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC+H-PO4,Acrobot-v1,417,1.0,1.0,417.0,-72.75,3.1830561161041264,0.06803291290998459,False,0.1220715194940567,0.5042333324750264,False,,6.8328251843582235,,,
0,4,True,my_RL_experts,5,10,1200000,[4],False,3.0,3.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC+H-PO4,Acrobot-v1,417,1.0,1.0,417.0,-93.25,5.762573719024657,0.016485899686813354,False,0.1257706582546234,0.75766681432724,False,,23.134119823325893,,,
0,4,True,my_RL_experts,5,10,1600000,[4],False,3.0,3.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC+H-PO4,Acrobot-v1,417,1.0,1.0,417.0,-84.5,7.314420700073242,0.11191943287849426,False,0.1479654759168625,0.9956404129664104,False,,11.456439237389601,,,
0,4,True,my_RL_experts,5,10,2000000,[4],False,3.0,3.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC+H-PO4,Acrobot-v1,417,1.0,1.0,417.0,-96.7,7.918349266052246,0.09838152676820756,True,0.14056719839572904,1.2499275843302409,False,,41.095133531842926,,,
0,4,False,my_RL_experts,5,10,400000,[5],False,3.0,3.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC-PO5,Acrobot-v1,417,1.0,1.0,417.0,-88.0,4.969536781311035,0.01589873433113098,False,0.1208384707570076,0.2443046013514201,False,,18.09696107085385,,,
0,4,False,my_RL_experts,5,10,800000,[5],False,3.0,3.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC-PO5,Acrobot-v1,417,1.0,1.0,417.0,-118.5,9.037617683410645,0.02897935174405575,False,0.13563501834869385,0.4949506560961405,False,,18.034688796871432,,,
0,4,False,my_RL_experts,5,10,1200000,[5],False,3.0,3.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC-PO5,Acrobot-v1,417,1.0,1.0,417.0,-115.25,11.042716026306152,0.021966936066746708,False,0.12823674082756042,0.7464821974436442,False,,30.53993287484437,,,
0,4,False,my_RL_experts,5,10,1600000,[5],False,3.0,3.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC-PO5,Acrobot-v1,417,1.0,1.0,417.0,-85.5,15.022634506225586,0.024818122386932373,False,0.12823674082756042,0.9904161175092059,False,,11.863810517704673,,,
0,4,False,my_RL_experts,5,10,2000000,[5],False,3.0,3.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC-PO5,Acrobot-v1,417,1.0,1.0,417.0,-98.9,18.596847534179688,0.01504235342144966,True,0.14549937844276428,1.2485258062680562,False,,19.907033932758537,,,
0,4,True,my_RL_experts,5,10,400000,[5],False,3.0,3.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC+H-PO5,Acrobot-v1,417,1.0,1.0,417.0,-93.25,4.729725360870361,0.014715952798724174,False,0.1220715194940567,0.2490649104118347,False,,9.756408150543928,,,
0,4,True,my_RL_experts,5,10,800000,[5],False,3.0,3.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC+H-PO5,Acrobot-v1,417,1.0,1.0,417.0,-96.5,7.305072784423827,0.0008841458475217223,False,0.11344020068645475,0.494257668654124,False,,11.926860441876563,,,
0,4,True,my_RL_experts,5,10,1200000,[5],False,3.0,3.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC+H-PO5,Acrobot-v1,417,1.0,1.0,417.0,-87.0,8.549947738647461,0.00014993951481301335,False,0.11837238073349,0.7465672294298807,False,,8.276472678623424,,,
0,4,True,my_RL_experts,5,10,1600000,[5],False,3.0,3.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC+H-PO5,Acrobot-v1,417,1.0,1.0,417.0,-98.0,7.9952263832092285,7.572875620098786e-05,False,0.12823674082756042,0.9970933000246684,False,,7.071067811865476,,,
0,4,True,my_RL_experts,5,10,2000000,[5],False,3.0,3.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC+H-PO5,Acrobot-v1,417,1.0,1.0,417.0,-82.0,8.643110275268555,5.395084372139536e-05,True,0.1208384707570076,1.2504291931788127,False,,17.429859437184227,,,
0,10,False,my_RL_experts,5,10,400000,[4],False,3.0,3.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC-PO4,Acrobot-v1,894,1.0,1.0,893.9999999999999,-88.5,0.8445242643356323,0.11619549244642258,False,0.0949445143342018,0.247594157854716,False,,24.35261792908516,,,
0,10,False,my_RL_experts,5,10,800000,[4],False,3.0,3.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC-PO4,Acrobot-v1,894,1.0,1.0,893.9999999999999,-93.4,1.292415738105774,0.09808486700057983,False,0.1257706582546234,0.5002834081649781,False,,20.996190130592733,,,
0,10,False,my_RL_experts,5,10,1200000,[4],False,3.0,3.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC-PO4,Acrobot-v1,894,1.0,1.0,893.9999999999999,-78.8,1.611126184463501,0.11629252135753633,False,0.10110974311828612,0.7569331963857014,False,,10.196077677224707,,,
0,10,False,my_RL_experts,5,10,1600000,[4],False,3.0,3.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1.0,False,10000000000.0,False,0,False,,10000.0,mse,BC-PO4,Acrobot-v1,894,1.0,1.0,893.9999999999999,-82.0,1.8770753145217896,0.11622972041368484,False,0.10850801318883896,1.0160913546880086,False,,12.84523257866513,,,
