verbose,total_opt_steps,N_epoch,N_E_traj,add_history,N_agg_iter,random_demos,RL_expert_folder,RL_expert_load_best,learning_rate,H_dims,loss_function,partial_obs,results_path,render_final,kill_feats,pair_E_s0,run_seed,opt_seed,density_ratio_feature_map,adversary_feature_map,linear,N_test_E_traj,N_test_rollout,batch_size,reinit_opt,record_intermediate,NN_mid_as_feats,N_FAIL_samps,render,switch_2_E_after,RL_expert_exp_id,RL_expert_algo,T_max,alg,env_id,N_E_samp,w_max,w_min,w_ESS,reward,reward_std,loss_test,loss_train,final,class_test,runtime,best_ind,model_reg_coeff
4,10000000,10,11,True,1,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,,,False,50,50,128,False,True,,,False,,1,,,BC+H,HalfCheetah-v2,11000,1.0,1.0,11000.0,-140.2868902118,219.98111184939998,0.2699457109,0.2246143669,True,0.2699457109,7.9891665101,0,
4,10000000,10,11,True,1,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,,,False,50,50,128,False,True,,,False,,2,,,BC+H,HalfCheetah-v2,11000,1.0,1.0,11000.0,3683.1179667805,881.5522655942,0.2558141649,0.2001453489,True,0.2558141649,8.087161890700001,0,
4,1000000,10,11,True,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,1,,,ALICE-Cov+H,HalfCheetah-v2,11000,1.0,1.0,11000.0,-187.589859003,424.0039526568,0.3211651146,0.2931433022,False,0.3211651146,0.9154152195,0,
4,2000000,10,11,True,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,1,,,ALICE-Cov+H,HalfCheetah-v2,11000,86.33924439190002,0.5000722353,711.0871713102,-453.59975349900003,119.3604654233,0.35656949880000005,0.3002221286,False,0.35656949880000005,1.8342627923,1,
4,3000000,10,11,True,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,1,,,ALICE-Cov+H,HalfCheetah-v2,11000,88.05971650030001,0.333422782,450.8734504424,-329.41555308349996,338.90455673900004,0.3826770782,0.2344932556,False,0.3826770782,2.762320137,2,
4,4000000,10,11,True,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,1,,,ALICE-Cov+H,HalfCheetah-v2,11000,88.8658560557,0.250116436,332.6581267152,-431.1013195233,229.2722090116,0.3921587169,0.1943872571,False,0.3921587169,3.6915421486,3,
4,5000000,10,11,True,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,1,,,ALICE-Cov+H,HalfCheetah-v2,11000,88.5078366953,0.2001374683,273.158075209,-399.5082973012,90.0093342394,0.3952483237,0.1592320055,False,0.3952483237,4.6208902756,4,
4,6000000,10,11,True,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,1,,,ALICE-Cov+H,HalfCheetah-v2,11000,90.71791283879999,0.166802469,237.79505940169997,-275.2976289276,69.4264319479,0.3901671171,0.1340383738,False,0.3901671171,5.5539031267,5,
4,7000000,10,11,True,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,1,,,ALICE-Cov+H,HalfCheetah-v2,11000,90.0967712585,0.1429925224,216.7151220339,-116.91379641459999,219.08870301509998,0.3870651126,0.1314880699,False,0.3870651126,6.4920793215,6,
4,8000000,10,11,True,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,1,,,ALICE-Cov+H,HalfCheetah-v2,11000,91.687357333,0.1251360278,196.9090074327,-184.6743232605,230.5284815952,0.387386024,0.1224183142,False,0.387386024,7.4309444388,7,
4,9000000,10,11,True,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,1,,,ALICE-Cov+H,HalfCheetah-v2,11000,93.5468708115,0.1112557591,182.3213642627,-334.28063006080004,218.4566571737,0.3954155147,0.1147005707,False,0.3954155147,8.3721595327,8,
4,10000000,10,11,True,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,1,,,ALICE-Cov+H,HalfCheetah-v2,11000,94.7349756235,0.1001463645,172.3040025442,-370.2029571533,206.8312989025,0.3954155147,0.11302872,True,0.3954155147,9.8102256576,8,
4,1000000,10,11,True,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,2,,,ALICE-Cov+H,HalfCheetah-v2,11000,1.0,1.0,11000.0,3878.1760715794,102.707605262,0.2744747996,0.240128085,False,0.2744747996,0.9085584005,0,
4,2000000,10,11,True,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,2,,,ALICE-Cov+H,HalfCheetah-v2,11000,3.6832421319,0.677257708,10420.4135438584,4040.9153571211,159.86673219530002,0.26997900010000003,0.2365256101,False,0.26997900010000003,1.826283137,1,
4,3000000,10,11,True,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,2,,,ALICE-Cov+H,HalfCheetah-v2,11000,3.4666809285,0.6407737241,10416.416566746899,4041.1396748024,144.4043451723,0.2526373267,0.2147112042,False,0.2526373267,2.7449431419,2,
4,4000000,10,11,True,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,2,,,ALICE-Cov+H,HalfCheetah-v2,11000,3.3275205723,0.634247525,10460.9878851384,3970.6136464613,97.6634162519,0.2557605803,0.2179086655,False,0.2557605803,3.6677509944,3,
4,5000000,10,11,True,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,2,,,ALICE-Cov+H,HalfCheetah-v2,11000,3.2687991033,0.6304127909,10484.1256314005,3601.3153561252,705.1361548475,0.269628495,0.2295956761,False,0.269628495,4.5966922561,4,
4,6000000,10,11,True,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,2,,,ALICE-Cov+H,HalfCheetah-v2,11000,3.5175887387,0.6272984367000001,10443.8252855728,3983.9380946689002,167.9599569802,0.2598772943,0.2179707438,False,0.2598772943,5.5306621353,5,
4,7000000,10,11,True,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,2,,,ALICE-Cov+H,HalfCheetah-v2,11000,3.7855237447,0.6183484040999999,10400.1646061536,4001.2662900533,419.1814416294,0.2435839772,0.1955096275,False,0.2435839772,6.463623114400001,6,
4,8000000,10,11,True,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,2,,,ALICE-Cov+H,HalfCheetah-v2,11000,3.882522196,0.6180895012,10390.2113082651,3875.3284847399,230.0836162463,0.2683063745,0.2231702954,False,0.2683063745,7.399601304500001,7,
4,9000000,10,11,True,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,2,,,ALICE-Cov+H,HalfCheetah-v2,11000,4.0449445287,0.607718952,10356.5776548411,3966.4195331037,213.6415832091,0.2457323372,0.197023347,False,0.2457323372,8.3419120351,8,
4,10000000,10,11,True,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,2,,,ALICE-Cov+H,HalfCheetah-v2,11000,4.1338734698,0.5992046533,10333.3231431259,3924.5862149232003,586.6189091847,0.2395286709,0.1857751012,True,0.2395286709,9.7664104422,9,
4,10000000,10,18,True,1,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,,,False,50,50,128,False,True,,,False,,1,,,BC+H,HalfCheetah-v2,18000,1.0,1.0,18000.0,-479.1782768461,384.19941731550006,0.2627292871,0.2341501266,True,0.2627292871,8.0914481878,0,
4,10000000,10,18,True,1,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,,,False,50,50,128,False,True,,,False,,2,,,BC+H,HalfCheetah-v2,18000,1.0,1.0,18000.0,4045.3595836609998,128.7787072545,0.2349847406,0.2009420395,True,0.2349847406,8.071015556699999,0,
4,1000000,10,18,True,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,1,,,ALICE-Cov+H,HalfCheetah-v2,18000,1.0,1.0,18000.0,-207.2553172552,331.5833890248,0.3287903965,0.3153688014,False,0.3287903965,1.0047012806,0,
4,2000000,10,18,True,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,1,,,ALICE-Cov+H,HalfCheetah-v2,18000,34.855942908,0.5002486972,4549.5588584483,-495.5595989814,209.2048818663,0.3346527219,0.2283358574,False,0.3346527219,2.0293421825,1,
4,3000000,10,18,True,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,1,,,ALICE-Cov+H,HalfCheetah-v2,18000,40.7638407896,0.3336097922,2409.8119763511,-370.6517695472,221.59052206220002,0.3475602865,0.1782253683,False,0.3475602865,3.0531413992000003,2,
4,4000000,10,18,True,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,1,,,ALICE-Cov+H,HalfCheetah-v2,18000,42.76253907,0.2502722506,1673.4799789755,229.25707052110002,1390.3439225797001,0.3344808221,0.1277766377,False,0.3344808221,4.0848275423,3,
4,5000000,10,18,True,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,1,,,ALICE-Cov+H,HalfCheetah-v2,18000,48.666827136,0.200530948,1213.8799783086,-374.56339759599996,96.6716210571,0.356010884,0.1215958893,False,0.356010884,5.1282327493,4,
4,6000000,10,18,True,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,1,,,ALICE-Cov+H,HalfCheetah-v2,18000,50.2817544043,0.1673072609,1013.2617986537,-202.7868353568,563.6745491469001,0.3454697728,0.1057386845,False,0.3454697728,6.171037217,5,
4,7000000,10,18,True,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,1,,,ALICE-Cov+H,HalfCheetah-v2,18000,53.9445866269,0.1435561546,839.3634525097998,-257.2194991469,253.9184378578,0.3376510143,0.0949969068,False,0.3376510143,7.2236529827,6,
4,8000000,10,18,True,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,1,,,ALICE-Cov+H,HalfCheetah-v2,18000,55.280748652700005,0.12572642369999998,741.1423810466,-241.68410837169998,316.41590248069997,0.3507459462,0.0911199301,False,0.3507459462,8.277229603099999,7,
4,9000000,10,18,True,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,1,,,ALICE-Cov+H,HalfCheetah-v2,18000,57.4314846315,0.11184735,663.0824692133999,-80.4746535321,559.3155806023001,0.3616111279,0.08674942699999999,False,0.3616111279,9.3295045416,8,
4,10000000,10,18,True,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,1,,,ALICE-Cov+H,HalfCheetah-v2,18000,62.5897913405,0.1007589505,579.5634794003,-206.0070907861,366.40189650480005,0.3616111279,0.0861562639,True,0.3616111279,10.79621948,8,
4,1000000,10,18,True,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,2,,,ALICE-Cov+H,HalfCheetah-v2,18000,1.0,1.0,18000.0,3949.0259350844,148.856091089,0.2766640782,0.2583715022,False,0.2766640782,1.0065423052,0,
4,2000000,10,18,True,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,2,,,ALICE-Cov+H,HalfCheetah-v2,18000,5.5783042152,0.6610018104,17128.4484160892,3895.2985838771,389.9251090211,0.2546861768,0.2377779335,False,0.2546861768,2.0241340399000003,1,
4,3000000,10,18,True,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,2,,,ALICE-Cov+H,HalfCheetah-v2,18000,5.3520728784,0.6153660832,16880.2506558819,3866.5862678308004,147.1465790679,0.2443650216,0.2249767184,False,0.2443650216,3.0752202074,2,
4,4000000,10,18,True,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,2,,,ALICE-Cov+H,HalfCheetah-v2,18000,5.1139826645,0.5923423663,16790.3840097085,3985.0715753805,147.2965156834,0.2417690605,0.2191415727,False,0.2417690605,4.1414948265,3,
4,5000000,10,18,True,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,2,,,ALICE-Cov+H,HalfCheetah-v2,18000,4.6590022461,0.5866430015,16858.9986430462,3880.3493856143,136.4156250154,0.2466645539,0.2228542864,False,0.2466645539,5.1943461855,4,
4,6000000,10,18,True,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,2,,,ALICE-Cov+H,HalfCheetah-v2,18000,4.3489956991000005,0.5782915259,16877.0519816882,3961.2862294693,150.95925806559998,0.2441239506,0.2167153358,False,0.2441239506,6.2646115899,5,
4,7000000,10,18,True,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,2,,,ALICE-Cov+H,HalfCheetah-v2,18000,4.0827664182,0.5721897952,16893.885285396,3960.3573416655,163.3386416855,0.2395160347,0.2122964263,False,0.2395160347,7.3447895765,6,
4,8000000,10,18,True,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,2,,,ALICE-Cov+H,HalfCheetah-v2,18000,3.8992159654,0.574928709,16912.9729271436,3753.280303826,830.2384165602,0.2537125647,0.2272595018,False,0.2537125647,8.5171670397,7,
4,9000000,10,18,True,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,2,,,ALICE-Cov+H,HalfCheetah-v2,18000,3.7092642542,0.5789228107,16953.4358981172,4005.243722896,123.3960598516,0.2418489009,0.2134348452,False,0.2418489009,9.6949940801,8,
4,10000000,10,18,True,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,2,,,ALICE-Cov+H,HalfCheetah-v2,18000,3.5966002377,0.5733525563,16977.362758046,4024.6803243260997,426.3509080355,0.2369477302,0.205278635,True,0.2369477302,11.334074064100001,9,
4,10000000,10,11,False,1,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,,,False,50,50,128,False,True,,,False,,1,,,BC,HalfCheetah-v2,11000,1.0,1.0,11000.0,-653.1700405138,30.600147491799998,0.2813690305,0.2404547632,True,0.2813690305,8.7679246386,0,
4,10000000,10,25,True,1,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,,,False,50,50,128,False,True,,,False,,1,,,BC+H,HalfCheetah-v2,25000,1.0,1.0,25000.0,-320.4010186975,367.0684598564,0.2702710629,0.2515787184,True,0.2702710629,9.1083099405,0,
4,10000000,10,11,False,1,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,,,False,50,50,128,False,True,,,False,,2,,,BC,HalfCheetah-v2,11000,1.0,1.0,11000.0,3927.7092237989,649.2218346015001,0.2500971556,0.1973522007,True,0.2500971556,8.7065714637,0,
4,10000000,10,25,True,1,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,,,False,50,50,128,False,True,,,False,,2,,,BC+H,HalfCheetah-v2,25000,1.0,1.0,25000.0,3944.6795279839002,140.2082437101,0.23291687670000005,0.205155313,True,0.23291687670000005,9.069272204199999,0,
4,1000000,10,11,False,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,1,,,ALICE-Cov,HalfCheetah-v2,11000,1.0,1.0,11000.0,-555.6556442235,43.1507469252,0.3203783929,0.2955153883,False,0.3203783929,0.9974707564,0,
4,2000000,10,11,False,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,1,,,ALICE-Cov,HalfCheetah-v2,11000,3.2729139849,0.5000002075,10679.6088550107,-528.9134131876,60.6183415901,0.3072232604,0.1460460573,False,0.3072232604,2.0073261619,1,
4,3000000,10,11,False,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,1,,,ALICE-Cov,HalfCheetah-v2,11000,6.0716731549,0.3333353145,8872.8638592843,-451.76314246519996,145.5373604092,0.3045088053,0.1017136201,False,0.3045088053,3.0182774067,2,
4,4000000,10,11,False,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,1,,,ALICE-Cov,HalfCheetah-v2,11000,7.160270734199999,0.2500191631,6267.6970716134,-369.45519011809995,356.1017182246,0.3014918268,0.0825472549,False,0.3014918268,4.0314351837,3,
4,5000000,10,11,False,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,1,,,ALICE-Cov,HalfCheetah-v2,11000,8.505218707100001,0.2000719126,4313.5987045042,-240.5761611197,704.2034357548,0.3117064238,0.0739779621,False,0.3117064238,5.0120401144,4,
4,6000000,10,11,False,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,1,,,ALICE-Cov,HalfCheetah-v2,11000,8.545243535700001,0.16681599619999998,3019.1163816986,190.45182772319998,935.177666117,0.3093076348,0.0645630658,False,0.3093076348,6.0170293729,5,
4,7000000,10,11,False,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,1,,,ALICE-Cov,HalfCheetah-v2,11000,11.8617053277,0.1431895074,1701.4192164829,84.0803213671,721.5983957839,0.30858415370000003,0.06281130019999999,False,0.30858415370000003,7.125799425399999,6,
4,8000000,10,11,False,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,1,,,ALICE-Cov,HalfCheetah-v2,11000,18.1813057797,0.12552581,880.1479514466,23.2392399911,199.8430696181,0.3405463696,0.075728178,False,0.3405463696,8.2177702546,7,
4,9000000,10,11,False,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,1,,,ALICE-Cov,HalfCheetah-v2,11000,25.837533974299998,0.1117531887,562.5480195265001,752.1026073438001,1034.6654173159,0.3371659517,0.07962003349999999,False,0.3371659517,9.3717574716,8,
4,10000000,10,11,False,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,1,,,ALICE-Cov,HalfCheetah-v2,11000,31.2889836148,0.1008503716,419.6437205879,503.8653390796,667.1587322826999,0.3851313591,0.0791613683,True,0.3851313591,11.121597814600001,9,
4,1000000,10,25,True,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,1,,,ALICE-Cov+H,HalfCheetah-v2,25000,1.0,1.0,25000.0,-510.30225168230004,197.72314912689998,0.3265399337,0.3170756996,False,0.3265399337,1.2985133211,0,
4,2000000,10,25,True,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,1,,,ALICE-Cov+H,HalfCheetah-v2,25000,8.4065465183,0.500025883,23891.755862342,-222.4764646061,785.7539466449001,0.3008114994,0.1522391587,False,0.3008114994,2.6639378111000003,1,
4,3000000,10,25,True,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,1,,,ALICE-Cov+H,HalfCheetah-v2,25000,18.215549350299998,0.3336926006,15301.2955792255,-541.1276832599,68.556683154,0.2990985811,0.1154369116,False,0.2990985811,4.0568422874,2,
4,4000000,10,25,True,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,1,,,ALICE-Cov+H,HalfCheetah-v2,25000,26.5085936966,0.2504100354,8979.3773096711,-433.70944631870003,181.4066128909,0.3091645241,0.0999351442,False,0.3091645241,5.4517048955,3,
4,5000000,10,25,True,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,1,,,ALICE-Cov+H,HalfCheetah-v2,25000,29.6541028304,0.2004444697,5657.177259954399,-406.5298567573,153.1397986483,0.3311894834,0.0900647789,False,0.3311894834,6.8308925629,4,
4,6000000,10,25,True,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,1,,,ALICE-Cov+H,HalfCheetah-v2,25000,35.5817305242,0.1671139647,3479.0097854932,-430.70859829010004,133.9718789825,0.3253933489,0.0779988021,False,0.3253933489,8.24805185,5,
4,7000000,10,25,True,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,1,,,ALICE-Cov+H,HalfCheetah-v2,25000,39.4973581144,0.1433161961,2462.7832357618,-249.29800487330002,285.0066942363,0.3037750423,0.0677843615,False,0.3037750423,9.6501229286,6,
4,8000000,10,25,True,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,1,,,ALICE-Cov+H,HalfCheetah-v2,25000,41.8097880352,0.12547206119999998,1921.3916399894001,-21.1484830325,527.2676366571,0.3230372369,0.067723833,False,0.3230372369,11.069077650699999,7,
4,9000000,10,25,True,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,1,,,ALICE-Cov+H,HalfCheetah-v2,25000,45.9741584671,0.1116007163,1492.2967461285,-186.4583717872,426.7968063753,0.3229205608,0.0647025406,False,0.3229205608,12.5297933221,8,
4,10000000,10,25,True,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,1,,,ALICE-Cov+H,HalfCheetah-v2,25000,47.9844867676,0.1005017734,1270.7030374425,-159.89817844959998,469.073830607,0.3037750423,0.0634751692,True,0.3037750423,14.377461663900002,6,
4,1000000,10,11,False,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,2,,,ALICE-Cov,HalfCheetah-v2,11000,1.0,1.0,11000.0,3543.5077136145,735.2020934230002,0.2750713825,0.2424336821,False,0.2750713825,1.1046795408,0,
4,2000000,10,11,False,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,2,,,ALICE-Cov,HalfCheetah-v2,11000,5.8425335741,0.5814508341,9725.885267735,4042.00210354,84.4528381196,0.27801963690000003,0.2493119836,False,0.27801963690000003,2.1862443765,1,
4,3000000,10,11,False,10,False,my_RL_experts,True,0.003,[512],L2,False,results/results-HalfCheetah-v2--exp1.csv,False,,False,,,linear,,False,50,50,128,False,False,,,False,,2,,,ALICE-Cov,HalfCheetah-v2,11000,5.4413975647,0.4630078303,9615.411462067399,3622.5056783875,1023.0317758164999,0.2836471796,0.248974517,False,0.2836471796,3.3106314103,2,
