verbose,N_E_traj,add_history,RL_expert_folder,N_agg_iter,N_epoch,total_opt_steps,kill_feats,pair_E_s0,run_seed,opt_seed,pi0_BC_init,density_ratio_feature_map,adversary_feature_map,learning_rate,H_dims,linear,N_test_E_traj,N_test_rollout,batch_size,reinit_opt,resume_BC,record_intermediate,NN_mid_as_feats,N_FAIL_samps,render,switch_2_E_after,random_demos,RL_expert_exp_id,RL_expert_load_best,RL_expert_algo,T_max,loss_function,alg,env_id,N_E_samp,w_max,w_min,w_ESS,reward,loss_test,loss_train,final,class_test,runtime,partial_obs,result_path,reward_std
0,10,True,my_RL_experts,5,10,400000,,False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H-PO13,CartPole-v1,5000,1.0,1.0,5000.0,28.0,0.3807559609413147,0.4073273837566376,False,0.14839999377727509,0.1833422382672628,True,,
0,10,True,my_RL_experts,5,10,800000,,False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H-PO13,CartPole-v1,5000,1.0,1.0,5000.0,27.7,0.3814860880374909,0.4076362252235413,False,0.14820000529289246,0.3667867143948873,True,,
0,10,True,my_RL_experts,5,10,1200000,,False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H-PO13,CartPole-v1,5000,1.0,1.0,5000.0,27.7,0.38186246156692505,0.4079656898975372,False,0.14820000529289246,0.5518653432528178,True,,
0,10,True,my_RL_experts,5,10,1600000,,False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H-PO13,CartPole-v1,5000,1.0,1.0,5000.0,27.7,0.3811931908130646,0.4069417119026184,False,0.1477999985218048,0.7366655071576437,True,,
0,10,True,my_RL_experts,5,10,2000000,,False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H-PO13,CartPole-v1,5000,1.0,1.0,5000.0,27.7,0.3811931908130646,0.4069417119026184,True,0.1477999985218048,0.916840128103892,True,,
0,40,False,my_RL_experts,5,10,400000,,False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC-PO13,CartPole-v1,20000,1.0,1.0,20000.0,44.85,0.6907166242599487,0.6907079815864563,False,0.4726000130176544,0.20467539230982465,True,,
0,40,False,my_RL_experts,5,10,800000,,False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC-PO13,CartPole-v1,20000,1.0,1.0,20000.0,45.625,0.6908592581748962,0.6908676028251648,False,0.4733999967575073,0.4169907689094544,True,,
0,40,False,my_RL_experts,5,10,1200000,,False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC-PO13,CartPole-v1,20000,1.0,1.0,20000.0,43.35,0.6906937956809998,0.6906734108924866,False,0.4733999967575073,0.6170861601829529,True,,
0,40,False,my_RL_experts,5,10,1600000,,False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC-PO13,CartPole-v1,20000,1.0,1.0,20000.0,45.525,0.6905040740966797,0.6904253959655762,False,0.472000002861023,0.8183840115865072,True,,
0,40,False,my_RL_experts,5,10,2000000,,False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC-PO13,CartPole-v1,20000,1.0,1.0,20000.0,47.1,0.6905040740966797,0.6904253959655762,True,0.472000002861023,1.010342248280843,True,,
0,40,True,my_RL_experts,5,10,400000,,False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H-PO13,CartPole-v1,20000,1.0,1.0,20000.0,38.25,0.3782476484775543,0.3856448233127594,False,0.14880000054836273,0.2020880897839864,True,,
0,40,True,my_RL_experts,5,10,800000,,False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H-PO13,CartPole-v1,20000,1.0,1.0,20000.0,33.0,0.3795325756072998,0.3863089382648468,False,0.14820000529289246,0.4054644147555033,True,,
0,40,True,my_RL_experts,5,10,1200000,,False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H-PO13,CartPole-v1,20000,1.0,1.0,20000.0,34.3,0.3791658580303192,0.3859853148460388,False,0.14820000529289246,0.6142708738644918,True,,
0,40,True,my_RL_experts,5,10,1600000,,False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H-PO13,CartPole-v1,20000,1.0,1.0,20000.0,32.225,0.37833309173583984,0.3854041993618012,False,0.1477999985218048,0.8162646969159444,True,,
0,40,True,my_RL_experts,5,10,2000000,,False,5.0,5.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H-PO13,CartPole-v1,20000,1.0,1.0,20000.0,38.9,0.3773556351661682,0.3848551213741303,True,0.14880000054836273,1.0111685673395792,True,,
0,1,False,my_RL_experts,5,10,400000,,False,6.0,6.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC-PO13,CartPole-v1,500,1.0,1.0,500.0,11.0,0.7017715573310852,0.6896025538444519,False,0.4697999954223633,0.1822497049967448,True,,
0,1,False,my_RL_experts,5,10,800000,,False,6.0,6.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC-PO13,CartPole-v1,500,1.0,1.0,500.0,9.0,0.701820433139801,0.6894581913948059,False,0.4695999920368194,0.35972641706466674,True,,
0,1,False,my_RL_experts,5,10,1200000,,False,6.0,6.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC-PO13,CartPole-v1,500,1.0,1.0,500.0,9.0,0.7029651999473572,0.6894325017929077,False,0.4699999988079071,0.5371615886688232,True,,
0,1,False,my_RL_experts,5,10,1600000,,False,6.0,6.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC-PO13,CartPole-v1,500,1.0,1.0,500.0,9.0,0.70220547914505,0.6894508004188538,False,0.4688000082969666,0.7141037901242574,True,,
0,1,False,my_RL_experts,5,10,2000000,,False,6.0,6.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC-PO13,CartPole-v1,500,1.0,1.0,500.0,9.2,0.7024950981140137,0.6894289255142212,True,0.4704000055789948,0.8928396105766296,True,,
0,1,True,my_RL_experts,5,10,400000,,False,6.0,6.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H-PO13,CartPole-v1,500,1.0,1.0,500.0,12.0,0.4600851535797119,0.408066600561142,False,0.1832000017166137,0.18311105569203687,True,,
0,1,True,my_RL_experts,5,10,800000,,False,6.0,6.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H-PO13,CartPole-v1,500,1.0,1.0,500.0,12.0,0.4853195250034332,0.40698206424713135,False,0.17759999632835388,0.3621254563331604,True,,
0,1,True,my_RL_experts,5,10,1200000,,False,6.0,6.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H-PO13,CartPole-v1,500,1.0,1.0,500.0,15.0,0.504798948764801,0.4058464467525482,False,0.17659999430179596,0.5415403207143148,True,,
0,1,True,my_RL_experts,5,10,1600000,,False,6.0,6.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H-PO13,CartPole-v1,500,1.0,1.0,500.0,12.0,0.6731389760971069,0.4030271768569946,False,0.1785999983549118,0.7205472310384115,True,,
0,1,True,my_RL_experts,5,10,2000000,,False,6.0,6.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H-PO13,CartPole-v1,500,1.0,1.0,500.0,21.9,0.726635217666626,0.402835488319397,True,0.1817999929189682,0.9020567417144776,True,,
0,4,False,my_RL_experts,5,10,400000,,False,6.0,6.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC-PO13,CartPole-v1,2000,1.0,1.0,2000.0,9.0,0.6919488310813904,0.6923929452896118,False,0.4948000013828278,0.17415721813837687,True,,
0,4,False,my_RL_experts,5,10,800000,,False,6.0,6.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC-PO13,CartPole-v1,2000,1.0,1.0,2000.0,9.0,0.6922957301139832,0.6927704811096191,False,0.4948000013828278,0.3544181068738302,True,,
0,4,False,my_RL_experts,5,10,1200000,,False,6.0,6.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC-PO13,CartPole-v1,2000,1.0,1.0,2000.0,9.0,0.6921325922012329,0.692562997341156,False,0.4948000013828278,0.5330609440803528,True,,
0,4,False,my_RL_experts,5,10,1600000,,False,6.0,6.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC-PO13,CartPole-v1,2000,1.0,1.0,2000.0,9.0,0.6919419169425964,0.6923807859420776,False,0.4948000013828278,0.7117446621259054,True,,
0,4,False,my_RL_experts,5,10,2000000,,False,6.0,6.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC-PO13,CartPole-v1,2000,1.0,1.0,2000.0,8.8,0.6917881369590759,0.6922544240951538,True,0.4948000013828278,0.8912792603174845,True,,
0,4,True,my_RL_experts,5,10,400000,,False,6.0,6.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H-PO13,CartPole-v1,2000,1.0,1.0,2000.0,25.5,0.381612092256546,0.4255169034004211,False,0.14740000665187836,0.17881025870641076,True,,
0,4,True,my_RL_experts,5,10,800000,,False,6.0,6.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H-PO13,CartPole-v1,2000,1.0,1.0,2000.0,29.0,0.378569096326828,0.4255399107933045,False,0.14880000054836273,0.35572642882665,True,,
0,4,True,my_RL_experts,5,10,1200000,,False,6.0,6.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H-PO13,CartPole-v1,2000,1.0,1.0,2000.0,57.75,0.3803509473800659,0.4252188801765442,False,0.15219999849796295,0.5339768687884013,True,,
0,4,True,my_RL_experts,5,10,1600000,,False,6.0,6.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H-PO13,CartPole-v1,2000,1.0,1.0,2000.0,41.5,0.38049745559692383,0.4250831305980681,False,0.15139999985694885,0.7111348509788513,True,,
0,4,True,my_RL_experts,5,10,2000000,,False,6.0,6.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H-PO13,CartPole-v1,2000,1.0,1.0,2000.0,67.1,0.3804961442947388,0.4246109426021576,True,0.15119999647140506,0.8926803350448609,True,,
0,10,False,my_RL_experts,5,10,400000,,False,6.0,6.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC-PO13,CartPole-v1,5000,1.0,1.0,5000.0,8.8,0.6930956840515137,0.6930855512619019,False,0.4948000013828278,0.19038204749425253,True,,
0,10,False,my_RL_experts,5,10,800000,,False,6.0,6.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC-PO13,CartPole-v1,5000,1.0,1.0,5000.0,8.8,0.6930956840515137,0.6930856704711914,False,0.4948000013828278,0.3771306077639262,True,,
0,10,False,my_RL_experts,5,10,1200000,,False,6.0,6.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC-PO13,CartPole-v1,5000,1.0,1.0,5000.0,8.8,0.6930956840515137,0.6930856704711914,False,0.4948000013828278,0.5646583239237467,True,,
0,10,False,my_RL_experts,5,10,1600000,,False,6.0,6.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC-PO13,CartPole-v1,5000,1.0,1.0,5000.0,8.8,0.6930956840515137,0.6930856704711914,False,0.4948000013828278,0.751563560962677,True,,
0,10,False,my_RL_experts,5,10,2000000,,False,6.0,6.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC-PO13,CartPole-v1,5000,1.0,1.0,5000.0,8.8,0.6930956840515137,0.6930855512619019,True,0.4948000013828278,0.9392998218536376,True,,
0,10,True,my_RL_experts,5,10,400000,,False,6.0,6.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H-PO13,CartPole-v1,5000,1.0,1.0,5000.0,28.7,0.3943480849266052,0.4192509353160858,False,0.14880000054836273,0.18949386676152544,True,,
0,10,True,my_RL_experts,5,10,800000,,False,6.0,6.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H-PO13,CartPole-v1,5000,1.0,1.0,5000.0,28.5,0.3937323987483978,0.4179919958114624,False,0.14800000190734866,0.37177846431732176,True,,
0,10,True,my_RL_experts,5,10,1200000,,False,6.0,6.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H-PO13,CartPole-v1,5000,1.0,1.0,5000.0,28.5,0.3926685154438019,0.4169762134552002,False,0.14800000190734866,0.5543718973795573,True,,
0,10,True,my_RL_experts,5,10,1600000,,False,6.0,6.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H-PO13,CartPole-v1,5000,1.0,1.0,5000.0,28.1,0.3932045996189117,0.4174962937831879,False,0.1477999985218048,0.7369148492813109,True,,
0,10,True,my_RL_experts,5,10,2000000,,False,6.0,6.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H-PO13,CartPole-v1,5000,1.0,1.0,5000.0,28.8,0.3928301632404328,0.41686666011810297,True,0.14820000529289246,0.920096504688263,True,,
0,40,False,my_RL_experts,5,10,400000,,False,6.0,6.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC-PO13,CartPole-v1,20000,1.0,1.0,20000.0,9.125,0.6930962800979614,0.6930910348892212,False,0.4948000013828278,0.1897791862487793,True,,
0,40,False,my_RL_experts,5,10,800000,,False,6.0,6.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC-PO13,CartPole-v1,20000,1.0,1.0,20000.0,9.125,0.6930966973304749,0.6930915117263794,False,0.4948000013828278,0.3810027082761129,True,,
0,40,False,my_RL_experts,5,10,1200000,,False,6.0,6.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC-PO13,CartPole-v1,20000,1.0,1.0,20000.0,9.125,0.6930967569351196,0.6930915117263794,False,0.4948000013828278,0.5728137850761413,True,,
0,40,False,my_RL_experts,5,10,1600000,,False,6.0,6.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC-PO13,CartPole-v1,20000,1.0,1.0,20000.0,9.125,0.6930967569351196,0.6930915117263794,False,0.4948000013828278,0.7691288073857625,True,,
0,40,False,my_RL_experts,5,10,2000000,,False,6.0,6.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC-PO13,CartPole-v1,20000,1.0,1.0,20000.0,8.8,0.6930962800979614,0.6930910348892212,True,0.4948000013828278,0.9644713044166564,True,,
0,40,True,my_RL_experts,5,10,400000,,False,6.0,6.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H-PO13,CartPole-v1,20000,1.0,1.0,20000.0,30.2,0.377530574798584,0.38496676087379456,False,0.1477999985218048,0.19223216772079468,True,,
0,40,True,my_RL_experts,5,10,800000,,False,6.0,6.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H-PO13,CartPole-v1,20000,1.0,1.0,20000.0,30.475,0.3746664524078369,0.38206323981285095,False,0.14800000190734866,0.38611811796824136,True,,
0,40,True,my_RL_experts,5,10,1200000,,False,6.0,6.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H-PO13,CartPole-v1,20000,1.0,1.0,20000.0,30.125,0.377628356218338,0.3844821751117706,False,0.1477999985218048,0.5807621717453003,True,,
0,40,True,my_RL_experts,5,10,1600000,,False,6.0,6.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H-PO13,CartPole-v1,20000,1.0,1.0,20000.0,30.8,0.3740872442722321,0.3817358314990997,False,0.1477999985218048,0.7888134996096293,True,,
0,40,True,my_RL_experts,5,10,2000000,,False,6.0,6.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H-PO13,CartPole-v1,20000,1.0,1.0,20000.0,28.0,0.3740872442722321,0.3817358314990997,True,0.1477999985218048,0.9774773796399434,True,,
0,1,False,my_RL_experts,5,10,400000,[1],False,0.0,0.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC-PO1,CartPole-v1,500,1.0,1.0,500.0,354.0,2.0540640354156494,0.12369541078805925,False,0.16099999845027926,0.4871147354443868,False,results/results-CartPole-v1--exp0.csv,0.0
0,1,False,my_RL_experts,5,10,800000,[1],False,0.0,0.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC-PO1,CartPole-v1,500,1.0,1.0,500.0,342.0,3.8660225868225098,0.0813177302479744,False,0.17440000176429749,0.9861721515655516,False,results/results-CartPole-v1--exp0.csv,0.0
0,1,False,my_RL_experts,5,10,1200000,[1],False,0.0,0.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC-PO1,CartPole-v1,500,1.0,1.0,500.0,416.0,5.1367459297180185,0.07718409597873688,False,0.1225999966263771,1.4838251709938048,False,results/results-CartPole-v1--exp0.csv,0.0
0,1,False,my_RL_experts,5,10,1600000,[1],False,0.0,0.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC-PO1,CartPole-v1,500,1.0,1.0,500.0,399.0,6.697867393493652,0.07057934254407883,False,0.125,1.9512460152308144,False,results/results-CartPole-v1--exp0.csv,0.0
0,1,False,my_RL_experts,5,10,2000000,[1],False,0.0,0.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC-PO1,CartPole-v1,500,1.0,1.0,500.0,349.9,7.620977401733397,0.0686684101819992,True,0.12839999794960022,2.477246061960856,False,results/results-CartPole-v1--exp0.csv,146.59907912398359
0,1,True,my_RL_experts,5,10,400000,[1],False,0.0,0.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H-PO1,CartPole-v1,500,1.0,1.0,500.0,214.0,1.3732929229736328,0.1079593226313591,False,0.1257999986410141,0.4530181328455607,False,results/results-CartPole-v1--exp0.csv,0.0
0,1,True,my_RL_experts,5,10,800000,[1],False,0.0,0.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H-PO1,CartPole-v1,500,1.0,1.0,500.0,215.0,1.6547163724899292,0.09426243603229524,False,0.12700000405311584,0.9192631920178732,False,results/results-CartPole-v1--exp0.csv,0.0
0,1,True,my_RL_experts,5,10,1200000,[1],False,0.0,0.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H-PO1,CartPole-v1,500,1.0,1.0,500.0,193.0,1.235206127166748,0.08832161128520966,False,0.13220000267028809,1.375065803527832,False,results/results-CartPole-v1--exp0.csv,0.0
0,1,True,my_RL_experts,5,10,1600000,[1],False,0.0,0.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H-PO1,CartPole-v1,500,1.0,1.0,500.0,374.0,1.4082177877426147,0.11967243999242785,False,0.11240000277757643,1.828117390473684,False,results/results-CartPole-v1--exp0.csv,0.0
0,1,True,my_RL_experts,5,10,2000000,[1],False,0.0,0.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H-PO1,CartPole-v1,500,1.0,1.0,500.0,371.0,1.9148441553115845,0.09788952767848967,True,0.1234000027179718,2.352144364515941,False,results/results-CartPole-v1--exp0.csv,105.53577592456504
0,1,False,my_RL_experts,5,10,400000,[3],False,0.0,0.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC-PO3,CartPole-v1,500,1.0,1.0,500.0,92.0,7.450874805450439,0.21873126924037933,False,0.3892000019550324,0.44695098797480265,False,results/results-CartPole-v1--exp0.csv,0.0
0,1,False,my_RL_experts,5,10,800000,[3],False,0.0,0.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC-PO3,CartPole-v1,500,1.0,1.0,500.0,87.0,10.031221389770508,0.21286052465438848,False,0.3919999897480011,0.8894544680913289,False,results/results-CartPole-v1--exp0.csv,0.0
0,1,False,my_RL_experts,5,10,1200000,[3],False,0.0,0.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC-PO3,CartPole-v1,500,1.0,1.0,500.0,36.0,10.149528503417967,0.20190683007240293,False,0.3928000032901764,1.3355481545130412,False,results/results-CartPole-v1--exp0.csv,0.0
0,1,False,my_RL_experts,5,10,1600000,[3],False,0.0,0.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC-PO3,CartPole-v1,500,1.0,1.0,500.0,75.0,11.939785957336426,0.19324660301208496,False,0.39079999923706055,1.7823812286059062,False,results/results-CartPole-v1--exp0.csv,0.0
0,1,False,my_RL_experts,5,10,2000000,[3],False,0.0,0.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC-PO3,CartPole-v1,500,1.0,1.0,500.0,79.4,12.600123405456545,0.18066516518592834,True,0.3950000107288361,2.2434366345405583,False,results/results-CartPole-v1--exp0.csv,11.629273408085306
0,1,True,my_RL_experts,5,10,400000,[3],False,0.0,0.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H-PO3,CartPole-v1,500,1.0,1.0,500.0,98.0,6.413106441497803,0.14456532895565033,False,0.350600004196167,0.42175296942392987,False,results/results-CartPole-v1--exp0.csv,0.0
0,1,True,my_RL_experts,5,10,800000,[3],False,0.0,0.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H-PO3,CartPole-v1,500,1.0,1.0,500.0,98.0,9.255135536193848,0.11021430790424347,False,0.3361999988555908,0.7951099316279093,False,results/results-CartPole-v1--exp0.csv,0.0
0,1,True,my_RL_experts,5,10,1200000,[3],False,0.0,0.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H-PO3,CartPole-v1,500,1.0,1.0,500.0,88.0,14.17108917236328,0.07051609456539154,False,0.33719998598098755,1.155514387289683,False,results/results-CartPole-v1--exp0.csv,0.0
0,1,True,my_RL_experts,5,10,1600000,[3],False,0.0,0.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H-PO3,CartPole-v1,500,1.0,1.0,500.0,96.0,16.605585098266598,0.06478561460971832,False,0.33000001311302185,1.5141453226407369,False,results/results-CartPole-v1--exp0.csv,0.0
0,1,True,my_RL_experts,5,10,2000000,[3],False,0.0,0.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC+H-PO3,CartPole-v1,500,1.0,1.0,500.0,142.6,22.22353744506836,0.05413742735981941,True,0.3472000062465668,1.9402471423149108,False,results/results-CartPole-v1--exp0.csv,106.24142318323864
0,4,False,my_RL_experts,5,10,400000,[1],False,0.0,0.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC-PO1,CartPole-v1,2000,1.0,1.0,2000.0,385.25,0.2418555170297623,0.1997458785772324,False,0.09200000017881392,0.4712564905484518,False,results/results-CartPole-v1--exp0.csv,33.01798752195536
0,4,False,my_RL_experts,5,10,800000,[1],False,0.0,0.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC-PO1,CartPole-v1,2000,1.0,1.0,2000.0,276.25,0.2375775426626205,0.1836887449026108,False,0.0803999975323677,0.927175744374593,False,results/results-CartPole-v1--exp0.csv,62.53548992372252
0,4,False,my_RL_experts,5,10,1200000,[1],False,0.0,0.0,True,linear,poly 2,0.1,[64],False,10,10,128,False,False,True,False,1,False,10000000000.0,False,0,False,,10000,mse,BC-PO1,CartPole-v1,2000,1.0,1.0,2000.0,264.5,0.2337961494922638,0.17328085005283356,False,0.07760000228881836,1.3811868985493978,False,results/results-CartPole-v1--exp0.csv,53.7982341717644
