verbose,total_opt_steps,N_epoch,N_E_traj,add_history,learning_rate,random_demos,density_ratio_feature_map,N_agg_iter,opt_seed,run_seed,linear,RL_expert_folder,partial_obs,results_path,kill_feats,pair_E_s0,adversary_feature_map,H_dims,N_test_E_traj,N_test_rollout,batch_size,reinit_opt,record_intermediate,NN_mid_as_feats,N_FAIL_samps,render,render_final,switch_2_E_after,RL_expert_exp_id,RL_expert_load_best,RL_expert_algo,T_max,loss_function,alg,env_id,N_E_samp,w_max,w_min,final,w_ESS,reward,reward_std,loss_test,loss_train,class_test,runtime,best_ind
0,1400000,10,4,True,0.03,False,poly 3,20,0,0,False,my_RL_experts,False,results/results-MountainCar-v0--exp1.csv,[0],False,,[512],10,10,128,False,False,,,False,False,,0,True,,,,ALICE-Cov+H-PO0,MountainCar-v0,412,1.2554457318551175,0.3997170489366561,False,381.00767486465776,-200.0,0.0,0.1278764307498932,0.0728081464767456,0.024038461968302727,1.4643317977587382,6
0,1600000,10,4,True,0.03,False,poly 3,20,0,0,False,my_RL_experts,False,results/results-MountainCar-v0--exp1.csv,[0],False,,[512],10,10,128,False,False,,,False,False,,0,True,,,,ALICE-Cov+H-PO0,MountainCar-v0,412,1.3323242471011605,0.3951628314956335,False,384.05058452675706,-200.0,0.0,0.1460985392332077,0.07002916932106018,0.024038461968302727,1.6836098512013753,7
0,1800000,10,4,True,0.03,False,poly 3,20,0,0,False,my_RL_experts,False,results/results-MountainCar-v0--exp1.csv,[0],False,,[512],10,10,128,False,False,,,False,False,,0,True,,,,ALICE-Cov+H-PO0,MountainCar-v0,412,1.3961635138037345,0.3914227308008181,False,384.4646904544394,-200.0,0.0,0.14296774566173553,0.06708301603794098,0.024038461968302727,1.8945379614830016,8
0,2000000,10,4,True,0.03,False,poly 3,20,0,0,False,my_RL_experts,False,results/results-MountainCar-v0--exp1.csv,[0],False,,[512],10,10,128,False,False,,,False,False,,0,True,,,,ALICE-Cov+H-PO0,MountainCar-v0,412,1.4500623219101518,0.3882623757750647,False,383.0799992494136,-200.0,0.0,0.11859264969825745,0.06617713719606401,0.023076923564076424,2.102576446533204,9
0,2200000,10,4,True,0.03,False,poly 3,20,0,0,False,my_RL_experts,False,results/results-MountainCar-v0--exp1.csv,[0],False,,[512],10,10,128,False,False,,,False,False,,0,True,,,,ALICE-Cov+H-PO0,MountainCar-v0,412,1.4961980597165114,0.385540711497836,False,380.49918649856636,-200.0,0.0,0.12524260580539706,0.06354106962680818,0.023076923564076424,2.318338918685913,10
0,2400000,10,4,True,0.03,False,poly 3,20,0,0,False,my_RL_experts,False,results/results-MountainCar-v0--exp1.csv,[0],False,,[512],10,10,128,False,False,,,False,False,,0,True,,,,ALICE-Cov+H-PO0,MountainCar-v0,412,1.5361636559442573,0.3831605768850149,False,377.14903169920416,-200.0,0.0,0.13076652586460116,0.061079878360033035,0.023076923564076424,2.536629700660705,11
0,2600000,10,4,True,0.03,False,poly 3,20,0,0,False,my_RL_experts,False,results/results-MountainCar-v0--exp1.csv,[0],False,,[512],10,10,128,False,False,,,False,False,,0,True,,,,ALICE-Cov+H-PO0,MountainCar-v0,412,1.5711506780538198,0.3810569618633155,False,373.32828415187066,-200.0,0.0,0.14011648297309875,0.05893471091985704,0.02500000037252903,2.7574779589970912,12
0,2800000,10,4,True,0.03,False,poly 3,20,0,0,False,my_RL_experts,False,results/results-MountainCar-v0--exp1.csv,[0],False,,[512],10,10,128,False,False,,,False,False,,0,True,,,,ALICE-Cov+H-PO0,MountainCar-v0,412,1.6020440234994269,0.3679176195192017,False,369.24496375985564,-200.0,0.0,0.14729057252407074,0.05887926742434501,0.024038461968302727,2.97779438495636,13
0,3000000,10,4,True,0.03,False,poly 3,20,0,0,False,my_RL_experts,False,results/results-MountainCar-v0--exp1.csv,[0],False,,[512],10,10,128,False,False,,,False,False,,0,True,,,,ALICE-Cov+H-PO0,MountainCar-v0,412,1.62954149583011,0.3558682975045912,False,365.04201717212777,-200.0,0.0,0.17321595549583435,0.057130314409732826,0.024038461968302727,3.194451181093852,14
0,3200000,10,4,True,0.03,False,poly 3,20,0,0,False,my_RL_experts,False,results/results-MountainCar-v0--exp1.csv,[0],False,,[512],10,10,128,False,False,,,False,False,,0,True,,,,ALICE-Cov+H-PO0,MountainCar-v0,412,1.6541874763615347,0.34476403169116104,False,360.8171129388404,-200.0,0.0,0.1896508485078812,0.058652710169553764,0.025961538776755333,3.4188494841257726,15
0,3400000,10,4,True,0.03,False,poly 3,20,0,0,False,my_RL_experts,False,results/results-MountainCar-v0--exp1.csv,[0],False,,[512],10,10,128,False,False,,,False,False,,0,True,,,,ALICE-Cov+H-PO0,MountainCar-v0,412,1.6764168959467691,0.3345525282347675,False,356.6360054359484,-200.0,0.0,0.21147780120372767,0.057524245232343674,0.02500000037252903,3.6351117094357814,16
0,3600000,10,4,True,0.03,False,poly 3,20,0,0,False,my_RL_experts,False,results/results-MountainCar-v0--exp1.csv,[0],False,,[512],10,10,128,False,False,,,False,False,,0,True,,,,ALICE-Cov+H-PO0,MountainCar-v0,412,1.696576638068234,0.3251026705379632,False,352.5421520773233,-200.0,0.0,0.22036074101924896,0.05497954785823822,0.024038461968302727,3.8580378691355386,17
0,3800000,10,4,True,0.03,False,poly 3,20,0,0,False,my_RL_experts,False,results/results-MountainCar-v0--exp1.csv,[0],False,,[512],10,10,128,False,False,,,False,False,,0,True,,,,ALICE-Cov+H-PO0,MountainCar-v0,412,1.7149498503421383,0.3163313147502089,False,348.5633830668788,-200.0,0.0,0.22641998529434204,0.055420756340026855,0.02788461558520794,4.079309093952179,18
0,4000000,10,4,True,0.03,False,poly 3,20,0,0,False,my_RL_experts,False,results/results-MountainCar-v0--exp1.csv,[0],False,,[512],10,10,128,False,False,,,False,False,,0,True,,,,ALICE-Cov+H-PO0,MountainCar-v0,412,1.7317701282302664,0.3081486064909923,True,344.7165193507258,-200.0,0.0,0.22036074101924896,0.05407703667879105,0.024038461968302727,4.307152851422628,17
0,200000,10,10,False,0.03,False,linear,20,0,0,False,my_RL_experts,False,results/results-MountainCar-v0--exp1.csv,[0],False,,[512],10,10,128,False,False,,,False,False,,0,True,,,,ALICE-Cov-PO0,MountainCar-v0,1043,1.0,1.0,False,1042.9999999999998,-127.8,24.408195345006558,0.2157854586839676,0.2314153015613556,0.07596153765916824,0.2068139910697937,0
0,400000,10,10,False,0.03,False,linear,20,0,0,False,my_RL_experts,False,results/results-MountainCar-v0--exp1.csv,[0],False,,[512],10,10,128,False,False,,,False,False,,0,True,,,,ALICE-Cov-PO0,MountainCar-v0,1043,1.0229064143625206,0.9739399582603104,False,1042.8092734850397,-128.2,24.25613324501661,0.21313491463661194,0.2293674349784851,0.07884615659713745,0.4192392349243164,1
0,600000,10,10,False,0.03,False,linear,20,0,0,False,my_RL_experts,False,results/results-MountainCar-v0--exp1.csv,[0],False,,[512],10,10,128,False,False,,,False,False,,0,True,,,,ALICE-Cov-PO0,MountainCar-v0,1043,1.033576665505448,0.9617887009430492,False,1042.589882660681,-127.8,24.408195345006558,0.2118385285139084,0.2285459637641907,0.07596153765916824,0.6327436526616415,2
0,800000,10,10,False,0.03,False,linear,20,0,0,False,my_RL_experts,False,results/results-MountainCar-v0--exp1.csv,[0],False,,[512],10,10,128,False,False,,,False,False,,0,True,,,,ALICE-Cov-PO0,MountainCar-v0,1043,1.0398317767667509,0.9546601128731736,False,1042.4225567677242,-128.3,24.215903865022263,0.2121082842350006,0.22820700705051425,0.07980769127607346,0.8526663939158122,3
0,1000000,10,10,False,0.03,False,linear,20,0,0,False,my_RL_experts,False,results/results-MountainCar-v0--exp1.csv,[0],False,,[512],10,10,128,False,False,,,False,False,,0,True,,,,ALICE-Cov-PO0,MountainCar-v0,1043,1.0440281979605566,0.9498753433526296,False,1042.2942274567442,-128.2,24.25613324501661,0.21162302792072296,0.22686904668807986,0.07980769127607346,1.0642905155817668,4
0,1200000,10,10,False,0.03,False,linear,20,0,0,False,my_RL_experts,False,results/results-MountainCar-v0--exp1.csv,[0],False,,[512],10,10,128,False,False,,,False,False,,0,True,,,,ALICE-Cov-PO0,MountainCar-v0,1043,1.0470538112259689,0.9464249261133444,False,1042.193692585734,-127.8,24.408195345006558,0.21195034682750705,0.2264734655618668,0.07596153765916824,1.2794082959493,5
0,1400000,10,10,False,0.03,False,linear,20,0,0,False,my_RL_experts,False,results/results-MountainCar-v0--exp1.csv,[0],False,,[512],10,10,128,False,False,,,False,False,,0,True,,,,ALICE-Cov-PO0,MountainCar-v0,1043,1.0493212729120045,0.943838367389513,False,1042.113940769577,-128.3,24.215903865022263,0.21117207407951355,0.2265274673700333,0.07980769127607346,1.5012189865112304,6
0,1600000,10,10,False,0.03,False,linear,20,0,0,False,my_RL_experts,False,results/results-MountainCar-v0--exp1.csv,[0],False,,[512],10,10,128,False,False,,,False,False,,0,True,,,,ALICE-Cov-PO0,MountainCar-v0,1043,1.0511153053634474,0.9417914557980536,False,1042.0481614970254,-127.8,24.408195345006558,0.2125535309314728,0.2263712882995605,0.07596153765916824,1.7222519715627034,7
0,1800000,10,10,False,0.03,False,linear,20,0,0,False,my_RL_experts,False,results/results-MountainCar-v0--exp1.csv,[0],False,,[512],10,10,128,False,False,,,False,False,,0,True,,,,ALICE-Cov-PO0,MountainCar-v0,1043,1.052554568843187,0.9401497036111466,False,1041.993690907864,-128.3,24.215903865022263,0.21140655875205994,0.2253772914409637,0.07980769127607346,1.9366880138715108,8
0,2000000,10,10,False,0.03,False,linear,20,0,0,False,my_RL_experts,False,results/results-MountainCar-v0--exp1.csv,[0],False,,[512],10,10,128,False,False,,,False,False,,0,True,,,,ALICE-Cov-PO0,MountainCar-v0,1043,1.0537529641751775,0.9387826189502301,False,1041.947174798609,-127.8,24.408195345006558,0.2109811007976532,0.22752010822296145,0.07596153765916824,2.1509539405504863,9
0,2200000,10,10,False,0.03,False,linear,20,0,0,False,my_RL_experts,False,results/results-MountainCar-v0--exp1.csv,[0],False,,[512],10,10,128,False,False,,,False,False,,0,True,,,,ALICE-Cov-PO0,MountainCar-v0,1043,1.054754520514226,0.9376393551918352,False,1041.9074766634074,-128.3,24.215903865022263,0.2101532518863678,0.2269413024187088,0.07980769127607346,2.368835079669952,10
0,2400000,10,10,False,0.03,False,linear,20,0,0,False,my_RL_experts,False,results/results-MountainCar-v0--exp1.csv,[0],False,,[512],10,10,128,False,False,,,False,False,,0,True,,,,ALICE-Cov-PO0,MountainCar-v0,1043,1.0556163349060297,0.9366555266551186,False,1041.8727257992196,-127.8,24.408195345006558,0.21242755651474,0.2268490940332413,0.07692307978868483,2.587996252377828,11
0,2600000,10,10,False,0.03,False,linear,20,0,0,False,my_RL_experts,False,results/results-MountainCar-v0--exp1.csv,[0],False,,[512],10,10,128,False,False,,,False,False,,0,True,,,,ALICE-Cov-PO0,MountainCar-v0,1043,1.0563554918852418,0.9358117773336999,False,1041.8424875681528,-127.8,24.408195345006558,0.21272484958171844,0.2272221893072129,0.07596153765916824,2.8051485419273376,12
0,2800000,10,10,False,0.03,False,linear,20,0,0,False,my_RL_experts,False,results/results-MountainCar-v0--exp1.csv,[0],False,,[512],10,10,128,False,False,,,False,False,,0,True,,,,ALICE-Cov-PO0,MountainCar-v0,1043,1.0569988240640769,0.935077084137572,False,1041.8158360807754,-127.8,24.408195345006558,0.21350112557411194,0.2267849594354629,0.07692307978868483,3.0243856628735863,13
0,3000000,10,10,False,0.03,False,linear,20,0,0,False,my_RL_experts,False,results/results-MountainCar-v0--exp1.csv,[0],False,,[512],10,10,128,False,False,,,False,False,,0,True,,,,ALICE-Cov-PO0,MountainCar-v0,1043,1.05756195714462,0.9344333133495476,False,1041.7922436211336,-128.2,24.25613324501661,0.21108703315258026,0.22565484046936035,0.07980769127607346,3.2402197082837416,14
0,3200000,10,10,False,0.03,False,linear,20,0,0,False,my_RL_experts,False,results/results-MountainCar-v0--exp1.csv,[0],False,,[512],10,10,128,False,False,,,False,False,,0,True,,,,ALICE-Cov-PO0,MountainCar-v0,1043,1.0580664195751042,0.9338574695038498,False,1041.770928677928,-121.4,6.343500610861483,0.2147563397884369,0.2269493788480759,0.07500000298023224,3.459639835357666,15
0,3400000,10,10,False,0.03,False,linear,20,0,0,False,my_RL_experts,False,results/results-MountainCar-v0--exp1.csv,[0],False,,[512],10,10,128,False,False,,,False,False,,0,True,,,,ALICE-Cov-PO0,MountainCar-v0,1043,1.058403967464335,0.9334724486498772,False,1041.7565733010942,-127.8,24.408195345006558,0.20949961245059967,0.22490988671779635,0.07692307978868483,3.6737563331921885,16
0,3600000,10,10,False,0.03,False,linear,20,0,0,False,my_RL_experts,False,results/results-MountainCar-v0--exp1.csv,[0],False,,[512],10,10,128,False,False,,,False,False,,0,True,,,,ALICE-Cov-PO0,MountainCar-v0,1043,1.0587132176360632,0.9331197279585168,False,1041.7433481004864,-127.8,24.408195345006558,0.2110784649848938,0.22496546804904927,0.07596153765916824,3.892681996027629,17
0,3800000,10,10,False,0.03,False,linear,20,0,0,False,my_RL_experts,False,results/results-MountainCar-v0--exp1.csv,[0],False,,[512],10,10,128,False,False,,,False,False,,0,True,,,,ALICE-Cov-PO0,MountainCar-v0,1043,1.0590003261286751,0.9327918526637924,False,1041.7309977834425,-128.0,24.29814807757991,0.21211636066436768,0.2260516583919525,0.07692307978868483,4.108363536993664,18
0,4000000,10,10,False,0.03,False,linear,20,0,0,False,my_RL_experts,False,results/results-MountainCar-v0--exp1.csv,[0],False,,[512],10,10,128,False,False,,,False,False,,0,True,,,,ALICE-Cov-PO0,MountainCar-v0,1043,1.0592693661684192,0.932484484937592,True,1041.7193665111822,-127.8,24.408195345006558,0.20949961245059967,0.22491911053657526,0.07692307978868483,4.32641499042511,16
0,200000,10,10,True,0.03,False,linear,20,0,0,False,my_RL_experts,False,results/results-MountainCar-v0--exp1.csv,[0],False,,[512],10,10,128,False,False,,,False,False,,0,True,,,,ALICE-Cov+H-PO0,MountainCar-v0,1043,1.0,1.0,False,1042.9999999999998,-200.0,0.0,0.114688903093338,0.12691658735275269,0.02884615398943424,0.2307640194892883,0
0,400000,10,10,True,0.03,False,linear,20,0,0,False,my_RL_experts,False,results/results-MountainCar-v0--exp1.csv,[0],False,,[512],10,10,128,False,False,,,False,False,,0,True,,,,ALICE-Cov+H-PO0,MountainCar-v0,1043,2.17466923908924,0.5004997040479557,False,766.7849479166766,-200.0,0.0,0.10463787615299223,0.12671759724617004,0.02884615398943424,0.4486056407292684,1
0,600000,10,10,True,0.03,False,linear,20,0,0,False,my_RL_experts,False,results/results-MountainCar-v0--exp1.csv,[0],False,,[512],10,10,128,False,False,,,False,False,,0,True,,,,ALICE-Cov+H-PO0,MountainCar-v0,1043,2.590139330072436,0.3338293996583581,False,630.9285844443414,-200.0,0.0,0.10192127525806427,0.12225662171840668,0.02884615398943424,0.6723803718884785,2
0,800000,10,10,True,0.03,False,linear,20,0,0,False,my_RL_experts,False,results/results-MountainCar-v0--exp1.csv,[0],False,,[512],10,10,128,False,False,,,False,False,,0,True,,,,ALICE-Cov+H-PO0,MountainCar-v0,1043,2.8045125680866008,0.2504517320579802,False,568.0649923755868,-200.0,0.0,0.0988767147064209,0.1186254546046257,0.02884615398943424,0.9011306921641032,3
0,1000000,10,10,True,0.03,False,linear,20,0,0,False,my_RL_experts,False,results/results-MountainCar-v0--exp1.csv,[0],False,,[512],10,10,128,False,False,,,False,False,,0,True,,,,ALICE-Cov+H-PO0,MountainCar-v0,1043,2.9358653420588334,0.2004082267088396,False,532.5874283029343,-169.5,46.6009656552308,0.09827489405870438,0.11930083483457565,0.02884615398943424,1.129485559463501,4
0,1200000,10,10,True,0.03,False,linear,20,0,0,False,my_RL_experts,False,results/results-MountainCar-v0--exp1.csv,[0],False,,[512],10,10,128,False,False,,,False,False,,0,True,,,,ALICE-Cov+H-PO0,MountainCar-v0,1043,2.8095864605330627,0.18843172860626567,False,524.8706880379426,-200.0,0.0,0.10329064726829527,0.12687993049621582,0.03076923079788685,1.3689486225446066,5
0,1400000,10,10,True,0.03,False,linear,20,0,0,False,my_RL_experts,False,results/results-MountainCar-v0--exp1.csv,[0],False,,[512],10,10,128,False,False,,,False,False,,0,True,,,,ALICE-Cov+H-PO0,MountainCar-v0,1043,2.6108300127708866,0.20336277776303285,False,541.0571538577511,-200.0,0.0,0.09731464087963104,0.11577455699443814,0.024038461968302727,1.6053282380104066,6
0,1600000,10,10,True,0.03,False,linear,20,0,0,False,my_RL_experts,False,results/results-MountainCar-v0--exp1.csv,[0],False,,[512],10,10,128,False,False,,,False,False,,0,True,,,,ALICE-Cov+H-PO0,MountainCar-v0,1043,2.4256688369758943,0.2272651494684708,False,566.3880520457534,-200.0,0.0,0.09661822766065598,0.1149417981505394,0.024038461968302727,1.835187868277232,7
0,1800000,10,10,True,0.03,False,linear,20,0,0,False,my_RL_experts,False,results/results-MountainCar-v0--exp1.csv,[0],False,,[512],10,10,128,False,False,,,False,False,,0,True,,,,ALICE-Cov+H-PO0,MountainCar-v0,1043,2.2619928552951003,0.2538995088740793,False,595.5833608053892,-200.0,0.0,0.09640281647443773,0.11311540752649307,0.023076923564076424,2.073202582200368,8
0,2000000,10,10,True,0.03,False,linear,20,0,0,False,my_RL_experts,False,results/results-MountainCar-v0--exp1.csv,[0],False,,[512],10,10,128,False,False,,,False,False,,0,True,,,,ALICE-Cov+H-PO0,MountainCar-v0,1043,2.118604426946134,0.2806862266534909,False,626.24139011967,-200.0,0.0,0.09637706726789473,0.11246386170387268,0.023076923564076424,2.3119936227798457,9
0,2200000,10,10,True,0.03,False,linear,20,0,0,False,my_RL_experts,False,results/results-MountainCar-v0--exp1.csv,[0],False,,[512],10,10,128,False,False,,,False,False,,0,True,,,,ALICE-Cov+H-PO0,MountainCar-v0,1043,1.9927611317208564,0.3065197343141065,False,657.0937066545926,-200.0,0.0,0.10599543154239656,0.11372993141412735,0.02788461558520794,2.5422539353370666,10
0,2400000,10,10,True,0.03,False,linear,20,0,0,False,my_RL_experts,False,results/results-MountainCar-v0--exp1.csv,[0],False,,[512],10,10,128,False,False,,,False,False,,0,True,,,,ALICE-Cov+H-PO0,MountainCar-v0,1043,1.881746402788876,0.3309492887399773,False,687.4020085290373,-200.0,0.0,0.09359606355428696,0.10932242125272752,0.023076923564076424,2.778100613753001,11
0,2600000,10,10,True,0.03,False,linear,20,0,0,False,my_RL_experts,False,results/results-MountainCar-v0--exp1.csv,[0],False,,[512],10,10,128,False,False,,,False,False,,0,True,,,,ALICE-Cov+H-PO0,MountainCar-v0,1043,1.8301474755429696,0.3538356303000467,False,716.7145656785725,-200.0,0.0,0.09609050303697586,0.10809057205915452,0.023076923564076424,3.011242099603017,12
0,2800000,10,10,True,0.03,False,linear,20,0,0,False,my_RL_experts,False,results/results-MountainCar-v0--exp1.csv,[0],False,,[512],10,10,128,False,False,,,False,False,,0,True,,,,ALICE-Cov+H-PO0,MountainCar-v0,1043,1.783714764105548,0.3751799831896409,False,744.7452320094409,-200.0,0.0,0.0943356230854988,0.10635579377412796,0.023076923564076424,3.241686189174652,13
0,3000000,10,10,True,0.03,False,linear,20,0,0,False,my_RL_experts,False,results/results-MountainCar-v0--exp1.csv,[0],False,,[512],10,10,128,False,False,,,False,False,,0,True,,,,ALICE-Cov+H-PO0,MountainCar-v0,1043,1.738110438379443,0.3950530606130778,False,771.3170165577702,-200.0,0.0,0.0932399556040764,0.10531174391508102,0.023076923564076424,3.4742871363957724,14
0,3200000,10,10,True,0.03,False,linear,20,0,0,False,my_RL_experts,False,results/results-MountainCar-v0--exp1.csv,[0],False,,[512],10,10,128,False,False,,,False,False,,0,True,,,,ALICE-Cov+H-PO0,MountainCar-v0,1043,1.6938205545071217,0.4135542422166105,False,796.3270094541986,-200.0,0.0,0.10246085375547408,0.11269444972276688,0.02884615398943424,3.7097983638445537,15
0,3400000,10,10,True,0.03,False,linear,20,0,0,False,my_RL_experts,False,results/results-MountainCar-v0--exp1.csv,[0],False,,[512],10,10,128,False,False,,,False,False,,0,True,,,,ALICE-Cov+H-PO0,MountainCar-v0,1043,1.6511100348493806,0.4307914703250677,False,819.724792466141,-200.0,0.0,0.0933399423956871,0.10314104706048964,0.023076923564076424,3.9453757762908936,16
0,3600000,10,10,True,0.03,False,linear,20,0,0,False,my_RL_experts,False,results/results-MountainCar-v0--exp1.csv,[0],False,,[512],10,10,128,False,False,,,False,False,,0,True,,,,ALICE-Cov+H-PO0,MountainCar-v0,1043,1.610106343242917,0.4468717023527831,False,841.4982028758373,-200.0,0.0,0.09284983575344086,0.10224907100200653,0.023076923564076424,4.1802520354588815,17
0,3800000,10,10,True,0.03,False,linear,20,0,0,False,my_RL_experts,False,results/results-MountainCar-v0--exp1.csv,[0],False,,[512],10,10,128,False,False,,,False,False,,0,True,,,,ALICE-Cov+H-PO0,MountainCar-v0,1043,1.5708510135690432,0.4618961613290824,False,861.6632947743111,-200.0,0.0,0.09540558606386183,0.10182186961174013,0.023076923564076424,4.411584703127542,18
0,4000000,10,10,True,0.03,False,linear,20,0,0,False,my_RL_experts,False,results/results-MountainCar-v0--exp1.csv,[0],False,,[512],10,10,128,False,False,,,False,False,,0,True,,,,ALICE-Cov+H-PO0,MountainCar-v0,1043,1.5333320958289605,0.4759584031223586,True,880.2570131829586,-200.0,0.0,0.09284983575344086,0.10107045620679857,0.023076923564076424,4.6396839300791415,17
0,200000,10,10,False,0.03,False,poly 2,20,0,0,False,my_RL_experts,False,results/results-MountainCar-v0--exp1.csv,[0],False,,[512],10,10,128,False,False,,,False,False,,0,True,,,,ALICE-Cov-PO0,MountainCar-v0,1043,1.0,1.0,False,1042.9999999999998,-127.8,24.408195345006558,0.2157854586839676,0.2314153015613556,0.07596153765916824,0.210381019115448,0
0,400000,10,10,False,0.03,False,poly 2,20,0,0,False,my_RL_experts,False,results/results-MountainCar-v0--exp1.csv,[0],False,,[512],10,10,128,False,False,,,False,False,,0,True,,,,ALICE-Cov-PO0,MountainCar-v0,1043,1.0228943599872014,0.9739075557691728,False,1042.8091192109011,-127.8,24.408195345006558,0.21345816552639008,0.2293185591697693,0.07692307978868483,0.4248888651529948,1
0,600000,10,10,False,0.03,False,poly 2,20,0,0,False,my_RL_experts,False,results/results-MountainCar-v0--exp1.csv,[0],False,,[512],10,10,128,False,False,,,False,False,,0,True,,,,ALICE-Cov-PO0,MountainCar-v0,1043,1.0333464720691852,0.9619801702615042,False,1042.5947009680629,-128.3,24.215903865022263,0.21296416223049164,0.22865165770053866,0.07980769127607346,0.6455788215001425,2
0,800000,10,10,False,0.03,False,poly 2,20,0,0,False,my_RL_experts,False,results/results-MountainCar-v0--exp1.csv,[0],False,,[512],10,10,128,False,False,,,False,False,,0,True,,,,ALICE-Cov-PO0,MountainCar-v0,1043,1.0395942563121228,0.9548437997004272,False,1042.4282721033,-128.2,24.25613324501661,0.21246880292892456,0.2284204363822937,0.07980769127607346,0.8620479226112365,3
0,1000000,10,10,False,0.03,False,poly 2,20,0,0,False,my_RL_experts,False,results/results-MountainCar-v0--exp1.csv,[0],False,,[512],10,10,128,False,False,,,False,False,,0,True,,,,ALICE-Cov-PO0,MountainCar-v0,1043,1.0437854099517738,0.950054042709391,False,1042.3005527075286,-128.0,24.29814807757991,0.21032114326953888,0.22669947147369385,0.07884615659713745,1.0827136158943176,4
0,1200000,10,10,False,0.03,False,poly 2,20,0,0,False,my_RL_experts,False,results/results-MountainCar-v0--exp1.csv,[0],False,,[512],10,10,128,False,False,,,False,False,,0,True,,,,ALICE-Cov-PO0,MountainCar-v0,1043,1.0468155965307877,0.9465902010625556,False,1042.200166546436,-128.1,24.271176320895535,0.21129341423511505,0.22645053267478946,0.07884615659713745,1.304024871190389,5
0,1400000,10,10,False,0.03,False,poly 2,20,0,0,False,my_RL_experts,False,results/results-MountainCar-v0--exp1.csv,[0],False,,[512],10,10,128,False,False,,,False,False,,0,True,,,,ALICE-Cov-PO0,MountainCar-v0,1043,1.0491228532331318,0.9439520622993092,False,1042.1191948372564,-127.8,24.408195345006558,0.21198906004428866,0.2262014150619507,0.07596153765916824,1.5291722575823463,6
0,1600000,10,10,False,0.03,False,poly 2,20,0,0,False,my_RL_experts,False,results/results-MountainCar-v0--exp1.csv,[0],False,,[512],10,10,128,False,False,,,False,False,,0,True,,,,ALICE-Cov-PO0,MountainCar-v0,1043,1.0509320206066677,0.9418838126572324,False,1042.05297312389,-128.0,24.29814807757991,0.21188145875930786,0.2267995327711105,0.07788461446762085,1.7532372196515402,7
0,1800000,10,10,False,0.03,False,poly 2,20,0,0,False,my_RL_experts,False,results/results-MountainCar-v0--exp1.csv,[0],False,,[512],10,10,128,False,False,,,False,False,,0,True,,,,ALICE-Cov-PO0,MountainCar-v0,1043,1.0524001905322091,0.9402045102689206,False,1041.9974475763918,-127.8,24.408195345006558,0.21041694283485413,0.2252407371997833,0.07692307978868483,1.97546192407608,8
0,2000000,10,10,False,0.03,False,poly 2,20,0,0,False,my_RL_experts,False,results/results-MountainCar-v0--exp1.csv,[0],False,,[512],10,10,128,False,False,,,False,False,,0,True,,,,ALICE-Cov-PO0,MountainCar-v0,1043,1.0536012391995324,0.9388305533959,False,1041.9508417352279,-128.2,24.25613324501661,0.2101993709802628,0.2276984453201294,0.07980769127607346,2.1930519858996083,9
0,2200000,10,10,False,0.03,False,poly 2,20,0,0,False,my_RL_experts,False,results/results-MountainCar-v0--exp1.csv,[0],False,,[512],10,10,128,False,False,,,False,False,,0,True,,,,ALICE-Cov-PO0,MountainCar-v0,1043,1.0546171617762825,0.9376684860812315,False,1041.9105926516386,-127.8,24.408195345006558,0.21000626683235168,0.2280546724796295,0.07692307978868483,2.4100204626719157,10
0,2400000,10,10,False,0.03,False,poly 2,20,0,0,False,my_RL_experts,False,results/results-MountainCar-v0--exp1.csv,[0],False,,[512],10,10,128,False,False,,,False,False,,0,True,,,,ALICE-Cov-PO0,MountainCar-v0,1043,1.0554846468907162,0.9366761827945672,False,1041.8756224337408,-121.6,6.81469001496033,0.21118536591529846,0.22660554945468905,0.07596153765916824,2.6342857559522,11
0,2600000,10,10,False,0.03,False,poly 2,20,0,0,False,my_RL_experts,False,results/results-MountainCar-v0--exp1.csv,[0],False,,[512],10,10,128,False,False,,,False,False,,0,True,,,,ALICE-Cov-PO0,MountainCar-v0,1043,1.05604197732162,0.9360403708897962,False,1041.8529041146965,-121.0,5.813776741499453,0.20859290659427648,0.22473415732383728,0.07403846085071564,2.8602890849113463,12
0,2800000,10,10,False,0.03,False,poly 2,20,0,0,False,my_RL_experts,False,results/results-MountainCar-v0--exp1.csv,[0],False,,[512],10,10,128,False,False,,,False,False,,0,True,,,,ALICE-Cov-PO0,MountainCar-v0,1043,1.0563737890540823,0.935663967045578,False,1041.8393197550708,-121.2,6.079473661428263,0.21162723004817965,0.2261984795331955,0.07500000298023224,3.0869968414306634,13
0,3000000,10,10,False,0.03,False,poly 2,20,0,0,False,my_RL_experts,False,results/results-MountainCar-v0--exp1.csv,[0],False,,[512],10,10,128,False,False,,,False,False,,0,True,,,,ALICE-Cov-PO0,MountainCar-v0,1043,1.056544027140336,0.9354721809119504,False,1041.8323536472749,-127.8,24.408195345006558,0.21011772751808167,0.22517073154449466,0.07596153765916824,3.320939389864604,14
0,3200000,10,10,False,0.03,False,poly 2,20,0,0,False,my_RL_experts,False,results/results-MountainCar-v0--exp1.csv,[0],False,,[512],10,10,128,False,False,,,False,False,,0,True,,,,ALICE-Cov-PO0,MountainCar-v0,1043,1.0567255625052296,0.935267915995648,False,1041.8249034045268,-121.3,6.1163714733492105,0.21376797556877136,0.2269293814897537,0.07500000298023224,3.5549998442331945,15
