verbose,total_opt_steps,N_epoch,N_E_traj,add_history,learning_rate,random_demos,N_agg_iter,opt_seed,run_seed,linear,RL_expert_folder,partial_obs,H_dims,kill_feats,pair_E_s0,pi0_BC_init,density_ratio_feature_map,adversary_feature_map,N_test_E_traj,N_test_rollout,batch_size,reinit_opt,resume_BC,record_intermediate,NN_mid_as_feats,N_FAIL_samps,render,switch_2_E_after,RL_expert_exp_id,RL_expert_load_best,RL_expert_algo,T_max,loss_function,alg,env_id,N_E_samp,w_max,w_min,final,w_ESS,reward,reward_std,loss_test,loss_train,class_test,runtime
4,1200000,10,20,False,0.0003,False,5,0.0,0,False,my_RL_experts,False,"[512, 128, 32]",,False,True,linear,poly 2,10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC,Reacher-v2,1000,1.0,1.0,False,1000.0,-27.49897180794527,38.73876925183294,0.004221344366669655,0.0001792230032151565,0.004221344366669655,1.4186940232912701
4,1600000,10,20,False,0.0003,False,5,0.0,0,False,my_RL_experts,False,"[512, 128, 32]",,False,True,linear,poly 2,10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC,Reacher-v2,1000,1.0,1.0,False,1000.0,-46.08023534562311,74.2452026562933,0.004366458859294653,0.00020669895457103848,0.004366458859294653,1.894621761639913
4,2000000,10,20,False,0.0003,False,5,0.0,0,False,my_RL_experts,False,"[512, 128, 32]",,False,True,linear,poly 2,10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC,Reacher-v2,1000,1.0,1.0,True,1000.0,-45.63071989001221,70.06088053328112,0.0039410730823874465,0.000265993585344404,0.0039410730823874465,2.3675135930379234
4,400000,10,20,True,0.0003,False,5,0.0,0,False,my_RL_experts,False,"[512, 128, 32]",,False,True,linear,poly 2,10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC+H,Reacher-v2,1000,1.0,1.0,False,1000.0,-8.535641422811379,2.2159961212070094,0.003957127686589956,0.0007359273149631917,0.003957127686589956,0.4725097179412842
4,800000,10,20,True,0.0003,False,5,0.0,0,False,my_RL_experts,False,"[512, 128, 32]",,False,True,linear,poly 2,10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC+H,Reacher-v2,1000,1.0,1.0,False,1000.0,-8.611031887062648,2.6096474538271126,0.007209200877696277,0.00029863111558370287,0.007209200877696277,0.9404560168584188
4,1200000,10,20,True,0.0003,False,5,0.0,0,False,my_RL_experts,False,"[512, 128, 32]",,False,True,linear,poly 2,10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC+H,Reacher-v2,1000,1.0,1.0,False,1000.0,-9.166578192805435,2.7506381803349456,0.009412935003638273,0.0003434229583945125,0.009412935003638273,1.4061430811882023
4,1600000,10,20,True,0.0003,False,5,0.0,0,False,my_RL_experts,False,"[512, 128, 32]",,False,True,linear,poly 2,10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC+H,Reacher-v2,1000,1.0,1.0,False,1000.0,-8.116407693688089,2.656904135108442,0.00877082534134388,0.00015438046830240637,0.00877082534134388,1.880357265472412
4,2000000,10,20,True,0.0003,False,5,0.0,0,False,my_RL_experts,False,"[512, 128, 32]",,False,True,linear,poly 2,10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC+H,Reacher-v2,1000,1.0,1.0,True,1000.0,-7.992925336504261,2.7100093457423555,0.008299649693071842,0.0003056414134334773,0.008299649693071842,2.3476778507232665
0,500000,5,20,False,0.01,False,1,,0,False,my_RL_experts,False,[64],,False,True,linear,poly 2,10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,Random,Reacher-v2,1000,1.0,1.0,True,1000.0,-42.18386497803451,2.1254610795417492,0.6969846487045288,0.6915701031684875,0.7063663601875305,0.001888891061147054
4,400000,10,100,False,0.0003,False,5,0.0,0,False,my_RL_experts,False,"[512, 128, 32]",,False,True,linear,poly 2,10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC,Reacher-v2,5000,1.0,1.0,False,5000.0,-7.7879818192273085,12.155056244893412,0.0022743686567991968,0.0015035995747894047,0.0022743686567991968,0.5452495177586874
