verbose,total_opt_steps,N_epoch,N_E_traj,add_history,learning_rate,H_dims,N_agg_iter,opt_seed,run_seed,linear,RL_expert_folder,results_path,FORWARD,N_ALICE_traj,kill_feats,density_ratio_feature_map,adversary_feature_map,learning_rate_BC,entropy_coeff,N_test_E_traj,N_test_rollout,batch_size,reinit_opt,record_intermediate,NN_mid_as_feats,N_FAIL_samps,render,render_final,switch_2_E_after,random_demos,RL_expert_exp_id,RL_expert_load_best,RL_expert_algo,T_max_all,T_max,model_reg_coeff,partial_obs,recent_samp_priority_exp,horizon_weight_offset_exp,pair_with_E,drop_first,adversary_t_bucket_size,recompute_adversary_freq,density_ratio_alpha,train_r_mean,train_r_std,test_r_mean,test_r_std,loss_function,alg,env_id,N_E_samp,epoch_losses,best_epoch_ind,entropy,num_switched,mean_abs_logit,min_abs_logit,w_max,w_min,final,iteration_num,horizon,w_ESS,reward,reward_std,loss_test,loss_train,class_test,runtime,best_ind,JS_div,hindsight_loss_train
4,300000,10,25,TRUE,0.01,"(64,)",5,3,3,FALSE,my_RL_experts,results_jan2021/results-CartPole-v1--BBC.csv,FALSE,25,,,,0.01,0,50,50,128,FALSE,TRUE,,,FALSE,FALSE,,FALSE,0,TRUE,,,,,FALSE,1,,FALSE,0,,1,1,500,0,500,0,,BC+H,CartPole-v1,12500,"[0.1065150986365154, 0.13706899, 0.13609645, 0.12716794, 0.1273649, 0.12641431, 0.12287115, 0.121058874, 0.120527536, 0.11663519]",0,0.05792132,243,4.127979755,0.000188492,1,1,FALSE,2,500,12500,500,0,0.116132304,0.115600556,0.050719999,1.284765669,2,0.028292406,0.115600556
4,400000,10,25,TRUE,0.01,"(64,)",5,3,3,FALSE,my_RL_experts,results_jan2021/results-CartPole-v1--BBC.csv,FALSE,25,,,,0.01,0,50,50,128,FALSE,TRUE,,,FALSE,FALSE,,FALSE,0,TRUE,,,,,FALSE,1,,FALSE,0,,1,1,500,0,500,0,,BC+H,CartPole-v1,12500,"[0.09246450951357393, 0.120118126, 0.12163078, 0.111817695, 0.11386689, 0.11281766, 0.10888371, 0.10796252, 0.10818892, 0.105719775]",0,0.052269828,132,4.83561039,0.000145331,1,1,FALSE,3,500,12500,500,0,0.10425429,0.10248705,0.043559998,1.722900975,3,0.024639479,0.10248705
4,500000,10,25,TRUE,0.01,"(64,)",5,3,3,FALSE,my_RL_experts,results_jan2021/results-CartPole-v1--BBC.csv,FALSE,25,,,,0.01,0,50,50,128,FALSE,TRUE,,,FALSE,FALSE,,FALSE,0,TRUE,,,,,FALSE,1,,FALSE,0,,1,1,500,0,500,0,,BC+H,CartPole-v1,12500,"[0.0846097529200001, 0.11057531, 0.11464539, 0.10272155, 0.10563873, 0.10455372, 0.10027246, 0.099184066, 0.10030197, 0.0986447]",0,0.048620995,79,5.411702633,0.000404492,1,1,TRUE,4,500,12500,500,0,0.09621197,0.093546741,0.039239999,2.392502697,4,0.024639479,0.093546741
4,100000,10,25,FALSE,0.01,"(64,)",5,4,4,FALSE,my_RL_experts,results_jan2021/results-CartPole-v1--BBC.csv,FALSE,25,,,,0.01,0,50,50,128,FALSE,TRUE,,,FALSE,FALSE,,FALSE,0,TRUE,,,,,FALSE,1,,FALSE,0,,1,1,500,0,500,0,,BC,CartPole-v1,12500,"[0.31379606920307573, 0.26162398, 0.23789719, 0.21964087, 0.20099165, 0.19425055, 0.18746343, 0.17240186, 0.1670969, 0.16142383]",9,0.082754239,6885,2.447967291,0.000241123,1,1,FALSE,0,500,12500,500,0,0.159540504,0.16050446,0.066799998,0.409553087,0,0.055273675,0.16050446
4,200000,10,25,FALSE,0.01,"(64,)",5,4,4,FALSE,my_RL_experts,results_jan2021/results-CartPole-v1--BBC.csv,FALSE,25,,,,0.01,0,50,50,128,FALSE,TRUE,,,FALSE,FALSE,,FALSE,0,TRUE,,,,,FALSE,1,,FALSE,0,,1,1,500,0,500,0,,BC,CartPole-v1,12500,"[0.12842409152458048, 0.1555922, 0.15312305, 0.14769262, 0.14419658, 0.14512736, 0.14681752, 0.13497011, 0.13141356, 0.12986533]",0,0.068956546,317,3.274766207,0.000615299,1,1,FALSE,1,500,12500,500,0,0.125875384,0.126193747,0.047800001,0.829756455,1,0.065208275,0.126193747
4,300000,10,25,FALSE,0.01,"(64,)",5,4,4,FALSE,my_RL_experts,results_jan2021/results-CartPole-v1--BBC.csv,FALSE,25,,,,0.01,0,50,50,128,FALSE,TRUE,,,FALSE,FALSE,,FALSE,0,TRUE,,,,,FALSE,1,,FALSE,0,,1,1,500,0,500,0,,BC,CartPole-v1,12500,"[0.10578334603536826, 0.1259046, 0.12577221, 0.121089645, 0.12080131, 0.12015782, 0.12587419, 0.11492959, 0.109452665, 0.10933094]",0,0.059364073,194,4.079545021,0.000438273,1,1,FALSE,2,500,12500,500,0,0.103773914,0.103644744,0.0352,1.253922645,2,0.041671605,0.103644744
4,400000,10,25,FALSE,0.01,"(64,)",5,4,4,FALSE,my_RL_experts,results_jan2021/results-CartPole-v1--BBC.csv,FALSE,25,,,,0.01,0,50,50,128,FALSE,TRUE,,,FALSE,FALSE,,FALSE,0,TRUE,,,,,FALSE,1,,FALSE,0,,1,1,500,0,500,0,,BC,CartPole-v1,12500,"[0.09098227279736186, 0.10692992, 0.10793191, 0.10526254, 0.10566755, 0.10441554, 0.11301006, 0.10397266, 0.09672296, 0.096876964]",0,0.052652381,103,4.832205772,0.001028985,1,1,FALSE,3,500,12500,500,0,0.091999896,0.091421202,0.03032,1.66753393,3,0.017910463,0.091421202
4,500000,10,25,FALSE,0.01,"(64,)",5,4,4,FALSE,my_RL_experts,results_jan2021/results-CartPole-v1--BBC.csv,FALSE,25,,,,0.01,0,50,50,128,FALSE,TRUE,,,FALSE,FALSE,,FALSE,0,TRUE,,,,,FALSE,1,,FALSE,0,,1,1,500,0,500,0,,BC,CartPole-v1,12500,"[0.08182607868761793, 0.095847756, 0.0971032, 0.096096605, 0.09631474, 0.09476698, 0.10482043, 0.09683293, 0.08800002, 0.08801409]",0,0.04809171,74,5.502236843,0.0001311,1,1,TRUE,4,500,12500,500,0,0.084576033,0.083557948,0.027519999,2.34859395,4,0.017910463,0.083557948
4,100000,10,25,TRUE,0.01,"(64,)",5,4,4,FALSE,my_RL_experts,results_jan2021/results-CartPole-v1--BBC.csv,FALSE,25,,,,0.01,0,50,50,128,FALSE,TRUE,,,FALSE,FALSE,,FALSE,0,TRUE,,,,,FALSE,1,,FALSE,0,,1,1,500,0,500,0,,BC+H,CartPole-v1,12500,"[0.28777062757618727, 0.26635984, 0.23327333, 0.21460721, 0.20091082, 0.19484912, 0.18892156, 0.17488371, 0.16907535, 0.1643699]",9,0.07378713,5655,2.527538061,0.000279158,1,1,FALSE,0,500,12500,449.2,62.50439985,0.163398057,0.165737212,0.071879998,0.399354398,0,0.067875268,0.165737212
4,200000,10,25,TRUE,0.01,"(64,)",5,4,4,FALSE,my_RL_experts,results_jan2021/results-CartPole-v1--BBC.csv,FALSE,25,,,,0.01,0,50,50,128,FALSE,TRUE,,,FALSE,FALSE,,FALSE,0,TRUE,,,,,FALSE,1,,FALSE,0,,1,1,500,0,500,0,,BC+H,CartPole-v1,12500,"[0.13232980126738178, 0.15874642, 0.15783346, 0.15325373, 0.15141766, 0.15321419, 0.15339755, 0.14082155, 0.13847665, 0.13524565]",0,0.064477757,327,3.234243631,0.000381798,1,1,FALSE,1,500,12500,500,0,0.133285746,0.134182423,0.05376,0.83611573,1,0.033644198,0.134182423
4,300000,10,25,TRUE,0.01,"(64,)",5,4,4,FALSE,my_RL_experts,results_jan2021/results-CartPole-v1--BBC.csv,FALSE,25,,,,0.01,0,50,50,128,FALSE,TRUE,,,FALSE,FALSE,,FALSE,0,TRUE,,,,,FALSE,1,,FALSE,0,,1,1,500,0,500,0,,BC+H,CartPole-v1,12500,"[0.11099861206235655, 0.13332096, 0.13236606, 0.12901674, 0.12789734, 0.12886642, 0.13167359, 0.120365076, 0.11707836, 0.114396974]",0,0.059588574,232,4.011245728,0.000452437,1,1,FALSE,2,500,12500,500,0,0.114718631,0.114840925,0.04456,1.288011805,2,0.02049649,0.114840925
4,400000,10,25,TRUE,0.01,"(64,)",5,4,4,FALSE,my_RL_experts,results_jan2021/results-CartPole-v1--BBC.csv,FALSE,25,,,,0.01,0,50,50,128,FALSE,TRUE,,,FALSE,FALSE,,FALSE,0,TRUE,,,,,FALSE,1,,FALSE,0,,1,1,500,0,500,0,,BC+H,CartPole-v1,12500,"[0.09574039066181265, 0.11429258, 0.11384093, 0.110976346, 0.11172591, 0.111228816, 0.11540836, 0.1079043, 0.1027937, 0.100993454]",0,0.055051945,166,4.788685322,0.00056529,1,1,FALSE,3,500,12500,500,0,0.104469433,0.103288859,0.037760001,1.732772847,3,0.014238946,0.103288859
4,500000,10,25,TRUE,0.01,"(64,)",5,4,4,FALSE,my_RL_experts,results_jan2021/results-CartPole-v1--BBC.csv,FALSE,25,,,,0.01,0,50,50,128,FALSE,TRUE,,,FALSE,FALSE,,FALSE,0,TRUE,,,,,FALSE,1,,FALSE,0,,1,1,500,0,500,0,,BC+H,CartPole-v1,12500,"[0.08732828825971123, 0.10268066, 0.10264874, 0.100562185, 0.10250874, 0.10145114, 0.10675699, 0.10118328, 0.094210185, 0.092919245]",0,0.049891338,84,5.492525101,9.14E-05,1,1,TRUE,4,500,12500,500,0,0.09654735,0.094606444,0.035080001,2.414229341,4,0.014238946,0.094606444
4,100000,10,25,FALSE,0.01,"(64,)",5,5,5,FALSE,my_RL_experts,results_jan2021/results-CartPole-v1--BBC.csv,FALSE,25,,,,0.01,0,50,50,128,FALSE,TRUE,,,FALSE,FALSE,,FALSE,0,TRUE,,,,,FALSE,1,,FALSE,0,,1,1,500,0,500,0,,BC,CartPole-v1,12500,"[0.3126918639250769, 0.2674718, 0.24932583, 0.23596305, 0.22003067, 0.21097247, 0.20447344, 0.19779544, 0.19007774, 0.18532275]",9,0.08060433,5705,2.264931679,8.70E-05,1,1,FALSE,0,500,12500,278.36,125.8188793,0.188198268,0.191122055,0.080119997,0.294409589,0,0.294353471,0.191122055
4,200000,10,25,FALSE,0.01,"(64,)",5,5,5,FALSE,my_RL_experts,results_jan2021/results-CartPole-v1--BBC.csv,FALSE,25,,,,0.01,0,50,50,128,FALSE,TRUE,,,FALSE,FALSE,,FALSE,0,TRUE,,,,,FALSE,1,,FALSE,0,,1,1,500,0,500,0,,BC,CartPole-v1,12500,"[0.1462776383657637, 0.17643297, 0.17777343, 0.17212048, 0.16771461, 0.16200727, 0.16422632, 0.16035205, 0.15595388, 0.15289895]",0,0.067322701,265,2.979199409,0.001114711,1,1,FALSE,1,500,12500,490.32,22.39056944,0.151193485,0.152824491,0.063519999,0.712885543,1,0.092009709,0.152824491
4,300000,10,25,FALSE,0.01,"(64,)",5,5,5,FALSE,my_RL_experts,results_jan2021/results-CartPole-v1--BBC.csv,FALSE,25,,,,0.01,0,50,50,128,FALSE,TRUE,,,FALSE,FALSE,,FALSE,0,TRUE,,,,,FALSE,1,,FALSE,0,,1,1,500,0,500,0,,BC,CartPole-v1,12500,"[0.12334928609684845, 0.1496085, 0.15114287, 0.14871876, 0.14586347, 0.14167386, 0.14660785, 0.14306335, 0.13962108, 0.13731124]",0,0.062296759,171,3.524651289,0.000358835,1,1,FALSE,2,500,12500,476.6,31.73641442,0.134659946,0.135772571,0.053800002,1.109205461,2,0.06018267,0.135772571
4,400000,10,25,FALSE,0.01,"(64,)",5,5,5,FALSE,my_RL_experts,results_jan2021/results-CartPole-v1--BBC.csv,FALSE,25,,,,0.01,0,50,50,128,FALSE,TRUE,,,FALSE,FALSE,,FALSE,0,TRUE,,,,,FALSE,1,,FALSE,0,,1,1,500,0,500,0,,BC,CartPole-v1,12500,"[0.11185354915857428, 0.13385879, 0.13550171, 0.13405573, 0.13340232, 0.1289095, 0.1341735, 0.13078275, 0.12749484, 0.12581173]",0,0.058399439,119,4.054089069,0.000310034,1,1,FALSE,3,500,12500,474.72,37.14137316,0.124105856,0.124821417,0.049320001,1.501562742,3,0.042354599,0.124821417
4,500000,10,25,FALSE,0.01,"(64,)",5,5,5,FALSE,my_RL_experts,results_jan2021/results-CartPole-v1--BBC.csv,FALSE,25,,,,0.01,0,50,50,128,FALSE,TRUE,,,FALSE,FALSE,,FALSE,0,TRUE,,,,,FALSE,1,,FALSE,0,,1,1,500,0,500,0,,BC,CartPole-v1,12500,"[0.10329867330827405, 0.123663455, 0.12563543, 0.12428143, 0.12503847, 0.120586894, 0.12615076, 0.12290893, 0.11992059, 0.11906475]",0,0.054951467,66,4.551115513,0.001855969,1,1,TRUE,4,500,12500,478.68,34.41130047,0.117396228,0.118312538,0.047400001,2.156711984,4,0.042354599,0.118312538
4,100000,10,25,TRUE,0.01,"(64,)",5,5,5,FALSE,my_RL_experts,results_jan2021/results-CartPole-v1--BBC.csv,FALSE,25,,,,0.01,0,50,50,128,FALSE,TRUE,,,FALSE,FALSE,,FALSE,0,TRUE,,,,,FALSE,1,,FALSE,0,,1,1,500,0,500,0,,BC+H,CartPole-v1,12500,"[0.30053242410249076, 0.2766324, 0.24124649, 0.21903288, 0.2031781, 0.19231129, 0.18533422, 0.17878273, 0.17764524, 0.16966063]",9,0.072591946,6680,2.603176117,6.38E-05,1,1,FALSE,0,500,12500,204.72,78.92757186,0.169723436,0.173508793,0.076800004,0.276873279,0,0.310866248,0.173508793
4,200000,10,25,TRUE,0.01,"(64,)",5,5,5,FALSE,my_RL_experts,results_jan2021/results-CartPole-v1--BBC.csv,FALSE,25,,,,0.01,0,50,50,128,FALSE,TRUE,,,FALSE,FALSE,,FALSE,0,TRUE,,,,,FALSE,1,,FALSE,0,,1,1,500,0,500,0,,BC+H,CartPole-v1,12500,"[0.13275542908290947, 0.1601059, 0.15919042, 0.15570642, 0.15244234, 0.14888896, 0.14918314, 0.14747705, 0.14673957, 0.14235924]",0,0.062401421,255,3.250790596,0.000174582,1,1,FALSE,1,500,12500,451,62.7145916,0.143633142,0.145594507,0.06216,0.69753658,1,0.135868307,0.145594507
4,300000,10,25,TRUE,0.01,"(64,)",5,5,5,FALSE,my_RL_experts,results_jan2021/results-CartPole-v1--BBC.csv,FALSE,25,,,,0.01,0,50,50,128,FALSE,TRUE,,,FALSE,FALSE,,FALSE,0,TRUE,,,,,FALSE,1,,FALSE,0,,1,1,500,0,500,0,,BC+H,CartPole-v1,12500,"[0.11469327207547114, 0.13760576, 0.13993868, 0.13551678, 0.13432075, 0.12879884, 0.13084121, 0.12797552, 0.12663706, 0.123264335]",0,0.058035392,242,3.807619333,0.000197306,1,1,FALSE,2,500,12500,500,0,0.121120222,0.122059301,0.048160002,1.156771473,2,0.084094509,0.122059301
4,400000,10,25,TRUE,0.01,"(64,)",5,5,5,FALSE,my_RL_experts,results_jan2021/results-CartPole-v1--BBC.csv,FALSE,25,,,,0.01,0,50,50,128,FALSE,TRUE,,,FALSE,FALSE,,FALSE,0,TRUE,,,,,FALSE,1,,FALSE,0,,1,1,500,0,500,0,,BC+H,CartPole-v1,12500,"[0.10098200828042944, 0.11997836, 0.12315998, 0.11931279, 0.1209214, 0.11223133, 0.114998534, 0.112371214, 0.1103648, 0.108158134]",0,0.05434617,206,4.436331749,0.001459062,1,1,FALSE,3,500,12500,500,0,0.105124228,0.104293816,0.039039999,1.611358682,3,0.058201777,0.104293816
4,500000,10,25,TRUE,0.01,"(64,)",5,5,5,FALSE,my_RL_experts,results_jan2021/results-CartPole-v1--BBC.csv,FALSE,25,,,,0.01,0,50,50,128,FALSE,TRUE,,,FALSE,FALSE,,FALSE,0,TRUE,,,,,FALSE,1,,FALSE,0,,1,1,500,0,500,0,,BC+H,CartPole-v1,12500,"[0.08997832402565066, 0.10616943, 0.10946777, 0.1059624, 0.11138865, 0.1002682, 0.10305671, 0.10211059, 0.10045783, 0.09777945]",0,0.050691877,121,5.065999985,0.000430137,1,1,TRUE,4,500,12500,500,0,0.096785299,0.095046856,0.035719998,2.301002308,4,0.058201777,0.095046856
4,100000,10,25,FALSE,0.01,"(64,)",5,6,6,FALSE,my_RL_experts,results_jan2021/results-CartPole-v1--BBC.csv,FALSE,25,,,,0.01,0,50,50,128,FALSE,TRUE,,,FALSE,FALSE,,FALSE,0,TRUE,,,,,FALSE,1,,FALSE,0,,1,1,500,0,500,0,,BC,CartPole-v1,12500,"[0.31776671570877485, 0.28038302, 0.25214902, 0.23616618, 0.221744, 0.20978627, 0.2004666, 0.19026832, 0.18367393, 0.18607926]",8,0.075570032,5831,2.381906986,0.000187267,1,1,FALSE,0,500,12500,500,0,0.170903489,0.173724294,0.072279997,0.407288698,0,0.330800162,0.173724294
4,200000,10,25,FALSE,0.01,"(64,)",5,6,6,FALSE,my_RL_experts,results_jan2021/results-CartPole-v1--BBC.csv,FALSE,25,,,,0.01,0,50,50,128,FALSE,TRUE,,,FALSE,FALSE,,FALSE,0,TRUE,,,,,FALSE,1,,FALSE,0,,1,1,500,0,500,0,,BC,CartPole-v1,12500,"[0.1376163857823424, 0.1684534, 0.16440235, 0.16087644, 0.15655082, 0.15236397, 0.15128748, 0.14533994, 0.14775264, 0.14774783]",0,0.062998392,325,3.233030558,0.000126256,1,1,FALSE,1,500,12500,500,0,0.134861067,0.136731282,0.05824,0.826824919,1,0.179070074,0.136731282
4,300000,10,25,FALSE,0.01,"(64,)",5,6,6,FALSE,my_RL_experts,results_jan2021/results-CartPole-v1--BBC.csv,FALSE,25,,,,0.01,0,50,50,128,FALSE,TRUE,,,FALSE,FALSE,,FALSE,0,TRUE,,,,,FALSE,1,,FALSE,0,,1,1,500,0,500,0,,BC,CartPole-v1,12500,"[0.1122712973905171, 0.13785875, 0.13542475, 0.13708162, 0.1317573, 0.12872554, 0.1286558, 0.12410813, 0.12884565, 0.1294598]",0,0.056521844,169,3.916898727,1.81E-05,1,1,FALSE,2,500,12500,500,0,0.11627984,0.117595628,0.046399999,1.263080204,2,0.111801648,0.117595628
4,400000,10,25,FALSE,0.01,"(64,)",5,6,6,FALSE,my_RL_experts,results_jan2021/results-CartPole-v1--BBC.csv,FALSE,25,,,,0.01,0,50,50,128,FALSE,TRUE,,,FALSE,FALSE,,FALSE,0,TRUE,,,,,FALSE,1,,FALSE,0,,1,1,500,0,500,0,,BC,CartPole-v1,12500,"[0.09895266130336888, 0.12260963, 0.11994088, 0.121771894, 0.117163554, 0.11431799, 0.1141529, 0.111224346, 0.11642381, 0.117484376]",0,0.051841382,122,4.595109463,0.000335678,1,1,FALSE,3,500,12500,500,0,0.105053946,0.106039554,0.041480001,1.694903425,3,0.086529455,0.106039554
4,500000,10,25,FALSE,0.01,"(64,)",5,6,6,FALSE,my_RL_experts,results_jan2021/results-CartPole-v1--BBC.csv,FALSE,25,,,,0.01,0,50,50,128,FALSE,TRUE,,,FALSE,FALSE,,FALSE,0,TRUE,,,,,FALSE,1,,FALSE,0,,1,1,500,0,500,0,,BC,CartPole-v1,12500,"[0.09019553641665716, 0.1135463, 0.110601805, 0.11251712, 0.107663445, 0.10510031, 0.105016686, 0.10233735, 0.10702992, 0.10854172]",0,0.04768002,55,5.251633644,0.00056579,1,1,TRUE,4,500,12500,500,0,0.097820714,0.098365076,0.039159998,2.395112491,4,0.086529455,0.098365076
4,100000,10,25,TRUE,0.01,"(64,)",5,6,6,FALSE,my_RL_experts,results_jan2021/results-CartPole-v1--BBC.csv,FALSE,25,,,,0.01,0,50,50,128,FALSE,TRUE,,,FALSE,FALSE,,FALSE,0,TRUE,,,,,FALSE,1,,FALSE,0,,1,1,500,0,500,0,,BC+H,CartPole-v1,12500,"[0.30240157893832775, 0.27436066, 0.22753009, 0.20650053, 0.1895027, 0.18104768, 0.17269443, 0.16499941, 0.1594182, 0.15860824]",9,0.07235609,10144,2.667183638,0.000544541,1,1,FALSE,0,500,12500,475.4,68.02411337,0.151029542,0.153080776,0.068680003,0.428520532,0,0.367933626,0.153080776
4,200000,10,25,TRUE,0.01,"(64,)",5,6,6,FALSE,my_RL_experts,results_jan2021/results-CartPole-v1--BBC.csv,FALSE,25,,,,0.01,0,50,50,128,FALSE,TRUE,,,FALSE,FALSE,,FALSE,0,TRUE,,,,,FALSE,1,,FALSE,0,,1,1,500,0,500,0,,BC+H,CartPole-v1,12500,"[0.121989351031109, 0.15011173, 0.1457866, 0.14494838, 0.13990128, 0.13896692, 0.13717377, 0.13515939, 0.13368186, 0.13228376]",0,0.05917871,243,3.562246799,2.10E-06,1,1,FALSE,1,500,12500,500,0,0.13081032,0.13153781,0.055640001,0.877746475,1,0.287676204,0.13153781
4,300000,10,25,TRUE,0.01,"(64,)",5,6,6,FALSE,my_RL_experts,results_jan2021/results-CartPole-v1--BBC.csv,FALSE,25,,,,0.01,0,50,50,128,FALSE,TRUE,,,FALSE,FALSE,,FALSE,0,TRUE,,,,,FALSE,1,,FALSE,0,,1,1,500,0,500,0,,BC+H,CartPole-v1,12500,"[0.10484134596292657, 0.12945813, 0.12760267, 0.12618887, 0.12117367, 0.11993779, 0.11987965, 0.11822582, 0.1186645, 0.11753447]",0,0.052881241,176,4.333176136,5.78E-05,1,1,FALSE,2,500,12500,500,0,0.115650147,0.115461193,0.046920002,1.324782884,2,0.207842829,0.115461193
4,400000,10,25,TRUE,0.01,"(64,)",5,6,6,FALSE,my_RL_experts,results_jan2021/results-CartPole-v1--BBC.csv,FALSE,25,,,,0.01,0,50,50,128,FALSE,TRUE,,,FALSE,FALSE,,FALSE,0,TRUE,,,,,FALSE,1,,FALSE,0,,1,1,500,0,500,0,,BC+H,CartPole-v1,12500,"[0.09310785305161315, 0.11513754, 0.11483979, 0.112696, 0.108836025, 0.10745111, 0.10879577, 0.1070929, 0.108493656, 0.10785172]",0,0.049035039,129,4.927921772,0.002226315,1,1,FALSE,3,500,12500,500,0,0.102888264,0.10211125,0.040279999,1.77004048,3,0.156028273,0.10211125
4,500000,10,25,TRUE,0.01,"(64,)",5,6,6,FALSE,my_RL_experts,results_jan2021/results-CartPole-v1--BBC.csv,FALSE,25,,,,0.01,0,50,50,128,FALSE,TRUE,,,FALSE,FALSE,,FALSE,0,TRUE,,,,,FALSE,1,,FALSE,0,,1,1,500,0,500,0,,BC+H,CartPole-v1,12500,"[0.08531979515890967, 0.1049551, 0.10498392, 0.10515072, 0.09934253, 0.09802574, 0.09939681, 0.09857561, 0.10000931, 0.099636845]",0,0.045670703,101,5.517950535,0.000530496,1,1,TRUE,4,500,12500,500,0,0.094655789,0.09334714,0.036800001,2.478692456,4,0.156028273,0.09334714
4,50000,10,25,FALSE,0.01,1,0,0,FALSE,my_RL_experts,results_jan2021/results-CartPole-v1--BC.csv,FALSE,25,,,,0.01,0,"(64,)",50,50,128,FALSE,TRUE,,,FALSE,FALSE,,FALSE,0,TRUE,,,,,FALSE,1,,FALSE,0,,1,1,500,0,500,0,,BC,CartPole-v1,12500,0.093076751,8367,"[0.20353602438032628, 0.3324381, 0.2815408, 0.260495, 0.25293922, 0.24898084, 0.22798486, 0.22177859, 0.22002764, 0.2108319]",0,1.812543154,0.000143683,1,1,TRUE,0,500,12500,463.62,72.33308786,0.194473147,0.197163373,0.076719999,4.742725261,0,0.228126158,0.197163373
4,50000,10,25,TRUE,0.01,1,0,0,FALSE,my_RL_experts,results_jan2021/results-CartPole-v1--BC.csv,FALSE,25,,,,0.01,0,"(64,)",50,50,128,FALSE,TRUE,,,FALSE,FALSE,,FALSE,0,TRUE,,,,,FALSE,1,,FALSE,0,,1,1,500,0,500,0,,BC+H,CartPole-v1,12500,0.086712562,7426,"[0.17370751018226147, 0.33062872, 0.28117055, 0.25180408, 0.2409289, 0.24138713, 0.21340856, 0.2122505, 0.20737684, 0.19137062]",0,1.935193419,8.74E-06,1,1,TRUE,0,500,12500,345.4,137.9772445,0.176787466,0.180904537,0.075400002,1.622727084,0,0.120548377,0.180904537
4,50000,10,25,FALSE,0.01,1,1,1,FALSE,my_RL_experts,results_jan2021/results-CartPole-v1--BC.csv,FALSE,25,,,,0.01,0,"(64,)",50,50,128,FALSE,TRUE,,,FALSE,FALSE,,FALSE,0,TRUE,,,,,FALSE,1,,FALSE,0,,1,1,500,0,500,0,,BC,CartPole-v1,12500,0.086967029,4969,"[0.1891562123938184, 0.3125508, 0.27371395, 0.25198162, 0.24306, 0.23347676, 0.22545984, 0.22127195, 0.20561066, 0.20669565]",0,1.949787378,0.001132339,1,1,TRUE,0,500,12500,335.84,90.0831527,0.197130814,0.200443998,0.081799999,1.450393983,0,0.707900173,0.200443998
4,50000,10,25,TRUE,0.01,1,1,1,FALSE,my_RL_experts,results_jan2021/results-CartPole-v1--BC.csv,FALSE,25,,,,0.01,0,"(64,)",50,50,128,FALSE,TRUE,,,FALSE,FALSE,,FALSE,0,TRUE,,,,,FALSE,1,,FALSE,0,,1,1,500,0,500,0,,BC+H,CartPole-v1,12500,0.082250364,8360,"[0.17287515210844576, 0.3246972, 0.28077754, 0.24815926, 0.23372664, 0.21840435, 0.21817188, 0.2153128, 0.19222492, 0.19212805]",0,1.7043823,0.000231089,1,1,TRUE,0,500,12500,447.8,99.36276969,0.190265939,0.194953665,0.084959999,4.175184286,0,0.318174355,0.194953665
4,50000,10,25,FALSE,0.01,1,2,2,FALSE,my_RL_experts,results_jan2021/results-CartPole-v1--BC.csv,FALSE,25,,,,0.01,0,"(64,)",50,50,128,FALSE,TRUE,,,FALSE,FALSE,,FALSE,0,TRUE,,,,,FALSE,1,,FALSE,0,,1,1,500,0,500,0,,BC,CartPole-v1,12500,0.089302711,7998,"[0.21046785380743444, 0.33385867, 0.2779178, 0.2578967, 0.24912481, 0.23318169, 0.22620961, 0.21965379, 0.21193543, 0.20774087]",9,1.848862648,0.000238485,1,1,TRUE,0,500,12500,367.06,91.97378105,0.200909883,0.204524264,0.083679996,3.908009676,0,0.825458226,0.204524264
4,50000,10,25,TRUE,0.01,1,2,2,FALSE,my_RL_experts,results_jan2021/results-CartPole-v1--BC.csv,FALSE,25,,,,0.01,0,"(64,)",50,50,128,FALSE,TRUE,,,FALSE,FALSE,,FALSE,0,TRUE,,,,,FALSE,1,,FALSE,0,,1,1,500,0,500,0,,BC+H,CartPole-v1,12500,0.085985094,3881,"[0.16356488646473735, 0.3167493, 0.2774051, 0.24701373, 0.23030362, 0.2141268, 0.21223402, 0.20238195, 0.19258803, 0.19013496]",0,2.02397871,6.09E-05,1,1,TRUE,0,500,12500,300.6,103.2740045,0.176276654,0.180485368,0.075839996,1.283458269,0,0.340747842,0.180485368
4,50000,10,25,FALSE,0.01,1,3,3,FALSE,my_RL_experts,results_jan2021/results-CartPole-v1--BC.csv,FALSE,25,,,,0.01,0,"(64,)",50,50,128,FALSE,TRUE,,,FALSE,FALSE,,FALSE,0,TRUE,,,,,FALSE,1,,FALSE,0,,1,1,500,0,500,0,,BC,CartPole-v1,12500,0.094138026,6137,"[0.19161145717365435, 0.31431442, 0.280901, 0.2603884, 0.25019902, 0.24040496, 0.23162457, 0.22178242, 0.22260843, 0.21185164]",0,1.595156074,9.51E-05,1,1,TRUE,0,500,12500,466,84.69687125,0.203536198,0.206278533,0.082000002,4.409002256,0,0.113093873,0.206278533
