verbose,total_opt_steps,N_epoch,N_E_traj,add_history,learning_rate,N_agg_iter,opt_seed,run_seed,linear,RL_expert_folder,results_path,FORWARD,N_ALICE_traj,kill_feats,density_ratio_feature_map,adversary_feature_map,learning_rate_BC,entropy_coeff,H_dims,N_test_E_traj,N_test_rollout,batch_size,reinit_opt,record_intermediate,NN_mid_as_feats,N_FAIL_samps,render,render_final,switch_2_E_after,random_demos,RL_expert_exp_id,RL_expert_load_best,RL_expert_algo,T_max_all,T_max,model_reg_coeff,partial_obs,recent_samp_priority_exp,horizon_weight_offset_exp,pair_with_E,drop_first,adversary_t_bucket_size,recompute_adversary_freq,density_ratio_alpha,train_r_mean,train_r_std,test_r_mean,test_r_std,loss_function,alg,env_id,N_E_samp,entropy,num_switched,epoch_losses,best_epoch_ind,mean_abs_logit,min_abs_logit,w_max,w_min,final,iteration_num,horizon,w_ESS,reward,reward_std,loss_test,loss_train,class_test,runtime,best_ind,JS_div,hindsight_loss_train
4,200000,10,25,FALSE,0.1,5,4,4,FALSE,my_RL_experts,results_jan2021/results-Acrobot-v1--BC.csv,FALSE,25,,,,0.1,0,"(512,)",50,50,128,FALSE,TRUE,,,FALSE,FALSE,,FALSE,0,TRUE,,,,,FALSE,1,,FALSE,0,,1,1,-71.68,11.48118461,-78.36,14.31608885,,BC,Acrobot-v1,1817,0.03703028,1558,"[0.22699008058666378, 0.1825313, 0.21876028, 0.17868668, 0.13826448, 0.15675013, 0.16245344, 0.15518318, 0.13960432, 0.12830037]",9,12.81744671,0.000537544,1,1,FALSE,0,200,1817,-81.04,11.54635873,0.914472401,0.102117449,0.077116936,0.415926206,0,0.0954856,0.102117449
4,400000,10,25,FALSE,0.1,5,4,4,FALSE,my_RL_experts,results_jan2021/results-Acrobot-v1--BC.csv,FALSE,25,,,,0.1,0,"(512,)",50,50,128,FALSE,TRUE,,,FALSE,FALSE,,FALSE,0,TRUE,,,,,FALSE,1,,FALSE,0,,1,1,-71.68,11.48118461,-78.36,14.31608885,,BC,Acrobot-v1,1817,0.02793476,48,"[0.11428449111777148, 0.14302324, 0.14151953, 0.14377224, 0.09969412, 0.11120907, 0.39964607, 0.12818137, 0.11793937, 0.081955165]",9,13.61322689,0.006682992,1,1,FALSE,1,200,1817,-81.68,19.09496269,1.320379615,0.078598522,0.075604841,0.862676164,1,0.065041812,0.078598522
4,600000,10,25,FALSE,0.1,5,4,4,FALSE,my_RL_experts,results_jan2021/results-Acrobot-v1--BC.csv,FALSE,25,,,,0.1,0,"(512,)",50,50,128,FALSE,TRUE,,,FALSE,FALSE,,FALSE,0,TRUE,,,,,FALSE,1,,FALSE,0,,1,1,-71.68,11.48118461,-78.36,14.31608885,,BC,Acrobot-v1,1817,0.026347613,38,"[0.10495467986359669, 0.1203616, 0.116128474, 0.084157005, 0.09408213, 0.18759575, 0.14195746, 0.10900918, 0.071634814, 0.079652205]",8,16.85365868,0.014926225,1,1,FALSE,2,200,1817,-74.36,11.29913271,2.244688511,0.060398277,0.076864921,1.280337509,2,0.047296397,0.060398277
4,800000,10,25,FALSE,0.1,5,4,4,FALSE,my_RL_experts,results_jan2021/results-Acrobot-v1--BC.csv,FALSE,25,,,,0.1,0,"(512,)",50,50,128,FALSE,TRUE,,,FALSE,FALSE,,FALSE,0,TRUE,,,,,FALSE,1,,FALSE,0,,1,1,-71.68,11.48118461,-78.36,14.31608885,,BC,Acrobot-v1,1817,0.024474161,30,"[0.09574117221664362, 0.11217585, 0.13134621, 0.09722458, 0.086420715, 0.07763767, 0.07052669, 0.07154385, 0.20252815, 0.0867036]",6,22.93932343,0.019904494,1,1,FALSE,3,200,1817,-82.28,12.08145687,3.277183771,0.069357701,0.087449595,1.732861622,3,0.04127086,0.069357701
4,1000000,10,25,FALSE,0.1,5,4,4,FALSE,my_RL_experts,results_jan2021/results-Acrobot-v1--BC.csv,FALSE,25,,,,0.1,0,"(512,)",50,50,128,FALSE,TRUE,,,FALSE,FALSE,,FALSE,0,TRUE,,,,,FALSE,1,,FALSE,0,,1,1,-71.68,11.48118461,-78.36,14.31608885,,BC,Acrobot-v1,1817,0.029569743,49,"[0.12893288008679313, 0.09033945, 0.122443475, 0.21198702, 0.08541558, 0.075241804, 0.066548996, 0.07521127, 0.08681589, 0.13150258]",6,22.70567894,0.022665203,1,1,TRUE,4,200,1817,-82.96,12.48833055,2.720389605,0.093273006,0.091229841,2.277427745,4,0.04127086,0.093273006
4,200000,10,25,FALSE,0.1,5,5,5,FALSE,my_RL_experts,results_jan2021/results-Acrobot-v1--BC.csv,FALSE,25,,,,0.1,0,"(512,)",50,50,128,FALSE,TRUE,,,FALSE,FALSE,,FALSE,0,TRUE,,,,,FALSE,1,,FALSE,0,,1,1,-71.68,11.48118461,-78.36,14.31608885,,BC,Acrobot-v1,1817,0.040725827,1238,"[0.21636810849256488, 0.1905094, 0.17311212, 0.16469751, 0.14887056, 0.18350828, 0.16586153, 0.12773694, 0.15648629, 0.14377107]",7,13.77648067,0.010433635,1,1,FALSE,0,200,1817,-76.96,13.11634095,1.050133228,0.190120578,0.088205643,0.439697742,0,0.024471512,0.190120578
4,400000,10,25,FALSE,0.1,5,5,5,FALSE,my_RL_experts,results_jan2021/results-Acrobot-v1--BC.csv,FALSE,25,,,,0.1,0,"(512,)",50,50,128,FALSE,TRUE,,,FALSE,FALSE,,FALSE,0,TRUE,,,,,FALSE,1,,FALSE,0,,1,1,-71.68,11.48118461,-78.36,14.31608885,,BC,Acrobot-v1,1817,0.034527853,85,"[0.18595796817200924, 0.1151788, 0.14558485, 0.45435423, 0.20029524, 0.15243198, 0.14686382, 0.11631135, 0.12888524, 0.10268034]",9,18.21387672,0.007036269,1,1,FALSE,1,200,1817,-79.48,11.63828166,1.770084381,0.110087194,0.084425405,0.856231221,1,0.046561288,0.110087194
4,600000,10,25,FALSE,0.1,5,5,5,FALSE,my_RL_experts,results_jan2021/results-Acrobot-v1--BC.csv,FALSE,25,,,,0.1,0,"(512,)",50,50,128,FALSE,TRUE,,,FALSE,FALSE,,FALSE,0,TRUE,,,,,FALSE,1,,FALSE,0,,1,1,-71.68,11.48118461,-78.36,14.31608885,,BC,Acrobot-v1,1817,0.031680223,68,"[0.14760357899875845, 0.11131366, 0.14299859, 0.11067822, 0.20210801, 0.12951602, 0.115342245, 0.10707249, 0.13779517, 0.16529863]",7,19.81312943,0.095956802,1,1,FALSE,2,200,1817,-80.6,15.34666087,2.676946402,0.228973463,0.092489921,1.296331672,2,0.05800568,0.228973463
4,800000,10,25,FALSE,0.1,5,5,5,FALSE,my_RL_experts,results_jan2021/results-Acrobot-v1--BC.csv,FALSE,25,,,,0.1,0,"(512,)",50,50,128,FALSE,TRUE,,,FALSE,FALSE,,FALSE,0,TRUE,,,,,FALSE,1,,FALSE,0,,1,1,-71.68,11.48118461,-78.36,14.31608885,,BC,Acrobot-v1,1817,0.029951323,63,"[0.132337042848726, 0.11120368, 0.112196274, 0.13119875, 0.1293904, 0.14009562, 0.10041141, 0.097664595, 0.10935576, 0.11133273]",7,21.3682766,0.00470376,1,1,FALSE,3,200,1817,-79.28,13.31321148,2.291149616,0.138695687,0.087953627,1.71722877,3,0.051726154,0.138695687
4,1000000,10,25,FALSE,0.1,5,5,5,FALSE,my_RL_experts,results_jan2021/results-Acrobot-v1--BC.csv,FALSE,25,,,,0.1,0,"(512,)",50,50,128,FALSE,TRUE,,,FALSE,FALSE,,FALSE,0,TRUE,,,,,FALSE,1,,FALSE,0,,1,1,-71.68,11.48118461,-78.36,14.31608885,,BC,Acrobot-v1,1817,0.031606305,57,"[0.08709960049480288, 0.10069182, 0.11231273, 0.10639392, 0.23311523, 0.16065885, 0.100888446, 0.08760769, 0.13164976, 0.12652875]",0,18.79453087,0.008562803,1,1,TRUE,4,200,1817,-76.94,17.93478185,2.716647625,0.116522633,0.092993952,2.228518756,4,0.051726154,0.116522633
