N_E_traj,verbose,total_opt_steps,kill_feats,add_history,RL_expert_folder,FORWARD,opt_seed,run_seed,learning_rate_BC,learning_rate,density_ratio_feature_map,density_ratio_alpha,results_path,N_ALICE_traj,N_agg_iter,N_epoch,adversary_feature_map,entropy_coeff,H_dims,linear,N_test_E_traj,N_test_rollout,batch_size,reinit_opt,record_intermediate,NN_mid_as_feats,N_FAIL_samps,render,render_final,switch_2_E_after,random_demos,RL_expert_exp_id,RL_expert_load_best,RL_expert_algo,T_max_all,T_max,model_reg_coeff,partial_obs,recent_samp_priority_exp,horizon_weight_offset_exp,pair_with_E,drop_first,adversary_t_bucket_size,recompute_adversary_freq,loss_function,alg,env_id,N_E_samp,entropy,num_switched,epoch_losses,best_epoch_ind,mean_abs_logit,min_abs_logit,w_max,w_min,final,iteration_num,horizon,w_ESS,reward,reward_std,loss_test,loss_train,class_test,runtime,JS_div
100,2,10000,"(3,)",False,my_RL_experts,True,0,0,0.1,0.01,standardscaler poly-2 RuLSIF,1.0,results_dec2020/results-CartPole-v1--initial_param_exploration.csv,100,10,5,,0,"(512,)",False,50,50,128,False,False,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,,ALICE-Cov-PO3,CartPole-v1,50000,0.06318502873182298,34.0,"[0.07266359567379026, 0.06771311, 0.065389395, 0.062331256, 0.060643367]",4.0,1.984049677848816,0.011291474103927612,1.0,0.005431634497803597,False,21,1,80.44570139707993,22.0,0.0,0.1544887274503708,0.06049670279026032,0.019999999552965164,4.310847755273183,0.028271492905950883
100,2,10000,"(3,)",False,my_RL_experts,True,0,0,0.1,0.01,standardscaler poly-2 RuLSIF,1.0,results_dec2020/results-CartPole-v1--initial_param_exploration.csv,100,10,5,,0,"(512,)",False,50,50,128,False,False,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,,ALICE-Cov-PO3,CartPole-v1,50000,0.020151812583208084,1.0,"[0.01678500093453124, 0.014993907, 0.013631929, 0.013179177, 0.012651676]",4.0,3.93730902671814,0.02660658955574036,1.0,0.008893549347242609,False,22,1,76.07291835890256,23.0,0.0,0.026949141174554825,0.012822199612855913,0.0,4.5005444526672385,0.007025073342413861
100,2,10000,"(3,)",False,my_RL_experts,True,0,0,0.1,0.01,standardscaler poly-2 RuLSIF,1.0,results_dec2020/results-CartPole-v1--initial_param_exploration.csv,100,10,5,,0,"(512,)",False,50,50,128,False,False,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,,ALICE-Cov-PO3,CartPole-v1,50000,0.06600669026374817,12.0,"[0.0779971312946131, 0.07326443, 0.07113209, 0.06800826, 0.067176126]",4.0,2.4177625179290767,0.016103506088256836,1.0,0.0012437257317092245,False,23,1,82.82836279972841,24.0,0.0,0.16422155499458313,0.067166768014431,0.07999999821186066,4.71548615694046,0.012475978035429214
100,2,10000,"(3,)",False,my_RL_experts,True,0,0,0.1,0.01,standardscaler poly-2 RuLSIF,1.0,results_dec2020/results-CartPole-v1--initial_param_exploration.csv,100,10,5,,0,"(512,)",False,50,50,128,False,False,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,,ALICE-Cov-PO3,CartPole-v1,50000,0.03513709083199501,8.0,"[0.040016931725125125, 0.0304791, 0.027367275, 0.026706856, 0.026241858]",4.0,3.550722599029541,0.07029536366462708,1.0,0.0006720414765900365,False,24,1,72.04900538034636,25.0,0.0,0.070615254342556,0.026169605553150174,0.03999999910593033,4.992813714345297,0.0042867284988008575
100,2,10000,"(3,)",False,my_RL_experts,True,0,0,0.1,0.01,standardscaler poly-2 RuLSIF,1.0,results_dec2020/results-CartPole-v1--initial_param_exploration.csv,100,10,5,,0,"(512,)",False,50,50,128,False,False,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,,ALICE-Cov-PO3,CartPole-v1,50000,0.04787028208374977,15.0,"[0.05689810550403081, 0.047723725, 0.044841934, 0.04401083, 0.043537986]",4.0,2.759552001953125,0.049564719200134284,1.0,0.00015145393969800546,False,25,1,83.01329956258243,26.0,0.0,0.0646103024482727,0.04331836849451065,0.019999999552965164,5.230523236592611,0.009622486953177706
100,2,10000,"(3,)",False,my_RL_experts,True,0,0,0.1,0.01,standardscaler poly-2 RuLSIF,1.0,results_dec2020/results-CartPole-v1--initial_param_exploration.csv,100,10,5,,0,"(512,)",False,50,50,128,False,False,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,,ALICE-Cov-PO3,CartPole-v1,50000,0.03403564542531967,10.0,"[0.04762638342654001, 0.033541594, 0.032371506, 0.030577268, 0.029797884]",4.0,3.149296760559082,0.13672709465026855,1.0,1.0507311143638495e-12,False,26,1,79.44834189320031,27.0,0.0,0.07807948440313339,0.030005253851413723,0.019999999552965164,5.443541622161865,0.03293831343747279
100,2,10000,"(3,)",False,my_RL_experts,True,0,0,0.1,0.01,standardscaler poly-2 RuLSIF,1.0,results_dec2020/results-CartPole-v1--initial_param_exploration.csv,100,10,5,,0,"(512,)",False,50,50,128,False,False,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,,ALICE-Cov-PO3,CartPole-v1,50000,0.0212982390075922,8.0,"[0.016623475091219576, 0.014642786, 0.014299978, 0.013914671, 0.013633727]",4.0,3.515309810638428,0.1139976978302002,1.0,0.01251309335344967,False,27,1,83.95379478035436,28.0,0.0,0.13859069347381592,0.013660959899425508,0.059999998658895486,5.693267202377317,0.010618890559925605
100,2,10000,"(3,)",False,my_RL_experts,True,0,0,0.1,0.01,standardscaler poly-2 RuLSIF,1.0,results_dec2020/results-CartPole-v1--initial_param_exploration.csv,100,10,5,,0,"(512,)",False,50,50,128,False,False,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,,ALICE-Cov-PO3,CartPole-v1,50000,0.03982583060860634,7.0,"[0.05804214462494159, 0.041056838, 0.03878474, 0.04110661, 0.03774509]",4.0,2.8797712326049805,0.06791463494300842,1.0,1.2834991005230859e-14,False,28,1,81.59031466160681,29.0,0.0,0.06949278712272644,0.037754565477371216,0.03999999910593033,5.9431325515111295,0.05010190119529477
100,2,10000,"(3,)",False,my_RL_experts,True,0,0,0.1,0.01,standardscaler poly-2 RuLSIF,1.0,results_dec2020/results-CartPole-v1--initial_param_exploration.csv,100,10,5,,0,"(512,)",False,50,50,128,False,False,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,,ALICE-Cov-PO3,CartPole-v1,50000,0.027533672749996185,5.0,"[0.04612356783391437, 0.033942513, 0.029300012, 0.027891336, 0.027734794]",4.0,4.1275506019592285,0.14914095401763916,1.0,4.2216874408755794e-05,False,29,1,79.38759777508659,30.0,0.0,0.10324019193649292,0.02760082297027111,0.03999999910593033,6.144518911838532,0.004009471094453123
100,2,10000,"(3,)",False,my_RL_experts,True,0,0,0.1,0.01,standardscaler poly-2 RuLSIF,1.0,results_dec2020/results-CartPole-v1--initial_param_exploration.csv,100,10,5,,0,"(512,)",False,50,50,128,False,False,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,,ALICE-Cov-PO3,CartPole-v1,50000,0.04894622415304184,13.0,"[0.04758387995247709, 0.041935183, 0.039256785, 0.037855186, 0.038619775]",3.0,2.9381597042083736,0.09328016638755796,1.0,0.0001064090814530982,False,30,1,79.71631561801635,31.0,0.0,0.08141878247261047,0.037050761282444,0.03999999910593033,6.443160482247671,0.015478153152543953
100,2,10000,"(3,)",False,my_RL_experts,True,0,0,0.1,0.01,standardscaler poly-2 RuLSIF,1.0,results_dec2020/results-CartPole-v1--initial_param_exploration.csv,100,10,5,,0,"(512,)",False,50,50,128,False,False,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,,ALICE-Cov-PO3,CartPole-v1,50000,0.029208805412054062,9.0,"[0.04371591694480749, 0.026150566, 0.027078852, 0.026716247, 0.026079008]",4.0,3.6549813747406006,0.11901286244392395,1.0,0.04044412206233603,False,31,1,77.79109172211048,32.0,0.0,0.05121615529060364,0.025980064645409584,0.0,6.7008786718050635,0.0022458577063076803
100,2,10000,"(3,)",False,my_RL_experts,True,0,0,0.1,0.01,standardscaler poly-2 RuLSIF,1.0,results_dec2020/results-CartPole-v1--initial_param_exploration.csv,100,10,5,,0,"(512,)",False,50,50,128,False,False,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,,ALICE-Cov-PO3,CartPole-v1,50000,0.04887954890727997,13.0,"[0.05044813839435202, 0.046523914, 0.043270923, 0.043436896, 0.04111792]",4.0,2.8109078407287598,0.1085333526134491,1.0,0.024005811530600645,False,32,1,84.47058058856918,33.0,0.0,0.18586893379688266,0.04261836409568786,0.07999999821186066,6.936010976632438,0.0073813358921219875
100,2,10000,"(3,)",False,my_RL_experts,True,0,0,0.1,0.01,standardscaler poly-2 RuLSIF,1.0,results_dec2020/results-CartPole-v1--initial_param_exploration.csv,100,10,5,,0,"(512,)",False,50,50,128,False,False,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,,ALICE-Cov-PO3,CartPole-v1,50000,0.0432535782456398,3.0,"[0.0918496648089841, 0.04691468, 0.039490703, 0.03813773, 0.037423775]",4.0,3.0577547550201416,0.004605621099472046,1.0,5.057746235814667e-06,False,33,1,76.44028537244375,34.0,0.0,0.039433330297470086,0.03713611513376236,0.0,7.174378176530203,0.0033937064154013555
100,2,10000,"(3,)",False,my_RL_experts,True,0,0,0.1,0.01,standardscaler poly-2 RuLSIF,1.0,results_dec2020/results-CartPole-v1--initial_param_exploration.csv,100,10,5,,0,"(512,)",False,50,50,128,False,False,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,,ALICE-Cov-PO3,CartPole-v1,50000,0.03689959645271301,4.0,"[0.05387051801711284, 0.032967094, 0.02945389, 0.029081302, 0.028086362]",4.0,3.1085910797119136,0.0803910493850708,1.0,0.004868393313602767,False,34,1,82.26090504945124,35.0,0.0,0.10639701038599014,0.028206611052155495,0.059999998658895486,7.378797658284506,0.014482117769852441
100,2,10000,"(3,)",False,my_RL_experts,True,0,0,0.1,0.01,standardscaler poly-2 RuLSIF,1.0,results_dec2020/results-CartPole-v1--initial_param_exploration.csv,100,10,5,,0,"(512,)",False,50,50,128,False,False,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,,ALICE-Cov-PO3,CartPole-v1,50000,0.03840107098221779,6.0,"[0.02010601282188393, 0.009850704, 0.00891871, 0.008551876, 0.0082125785]",4.0,3.5090930461883545,0.02228274941444397,1.0,0.0,False,35,1,47.32755671813244,36.0,0.0,0.09383223205804823,0.008209689520299435,0.03999999910593033,7.5988542596499125,0.03303804329558835
100,2,10000,"(3,)",False,my_RL_experts,True,0,0,0.1,0.01,standardscaler poly-2 RuLSIF,1.0,results_dec2020/results-CartPole-v1--initial_param_exploration.csv,100,10,5,,0,"(512,)",False,50,50,128,False,False,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,,ALICE-Cov-PO3,CartPole-v1,50000,0.0468144565820694,9.0,"[0.04658149244261041, 0.03919394, 0.034248795, 0.0339598, 0.033333953]",4.0,2.835101366043092,0.08023697137832643,1.0,1.995424371155963e-09,False,36,1,79.37910190330098,37.0,0.0,0.14341668784618378,0.033598434180021286,0.059999998658895486,7.84012131690979,0.002219610799336525
100,2,10000,"(3,)",False,my_RL_experts,True,0,0,0.1,0.01,standardscaler poly-2 RuLSIF,1.0,results_dec2020/results-CartPole-v1--initial_param_exploration.csv,100,10,5,,0,"(512,)",False,50,50,128,False,False,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,,ALICE-Cov-PO3,CartPole-v1,50000,0.029393790289759636,1.0,"[0.07611034509845847, 0.03629286, 0.029339947, 0.026718562, 0.026026528]",4.0,3.4399805068969727,0.005430549383163452,1.0,9.601442444617544e-05,False,37,1,77.75924444768877,38.0,0.0,0.048700571060180664,0.026187149807810783,0.019999999552965164,8.062482778231303,0.02172567070482169
100,2,10000,"(3,)",False,my_RL_experts,True,0,0,0.1,0.01,standardscaler poly-2 RuLSIF,1.0,results_dec2020/results-CartPole-v1--initial_param_exploration.csv,100,10,5,,0,"(512,)",False,50,50,128,False,False,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,,ALICE-Cov-PO3,CartPole-v1,50000,0.051410011947155,3.0,"[0.03453381105312577, 0.026521506, 0.02558015, 0.02518079, 0.02637485]",3.0,3.056961297988892,0.017991185188293457,1.0,3.648524566201451e-82,False,38,1,54.92772138265282,39.0,0.0,0.06965328752994537,0.02535735815763473,0.019999999552965164,8.282495939731598,0.0015416231937233956
100,2,10000,"(3,)",False,my_RL_experts,True,0,0,0.1,0.01,standardscaler poly-2 RuLSIF,1.0,results_dec2020/results-CartPole-v1--initial_param_exploration.csv,100,10,5,,0,"(512,)",False,50,50,128,False,False,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,,ALICE-Cov-PO3,CartPole-v1,50000,0.032638050615787506,3.0,"[0.07598422434123216, 0.048203893, 0.041225538, 0.037994895, 0.037057046]",4.0,3.9523885250091553,0.09627577662467957,1.0,7.097415839471524e-06,False,39,1,85.09444400445553,40.0,0.0,0.3216247260570526,0.036295246332883835,0.07999999821186066,8.531056598822278,0.0038632827992656008
100,2,10000,"(3,)",False,my_RL_experts,True,0,0,0.1,0.01,standardscaler poly-2 RuLSIF,1.0,results_dec2020/results-CartPole-v1--initial_param_exploration.csv,100,10,5,,0,"(512,)",False,50,50,128,False,False,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,,ALICE-Cov-PO3,CartPole-v1,50000,0.047073468565940864,18.0,"[0.023089486775885452, 0.02460542, 0.021460364, 0.021030646, 0.021077763]",3.0,2.8262646198272705,0.015473335981369019,1.0,3.0180004785963435e-94,False,40,1,46.01566374454899,41.0,0.0,0.11537542939186095,0.02104145847260952,0.07999999821186066,8.770380294322967,0.0016473866870479884
100,2,10000,"(3,)",False,my_RL_experts,True,0,0,0.1,0.01,standardscaler poly-2 RuLSIF,1.0,results_dec2020/results-CartPole-v1--initial_param_exploration.csv,100,10,5,,0,"(512,)",False,50,50,128,False,False,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,,ALICE-Cov-PO3,CartPole-v1,50000,0.04161209240555763,7.0,"[0.02793489325814515, 0.015381938, 0.01318771, 0.013209354, 0.012828398]",4.0,3.1418914794921875,0.00954437255859375,1.0,9.214553467126643e-132,False,41,1,49.955000934885334,42.0,0.0,0.10722032189369204,0.01284841261804104,0.019999999552965164,9.06680694023768,0.00937611319976974
100,2,10000,"(3,)",False,my_RL_experts,True,0,0,0.1,0.01,standardscaler poly-2 RuLSIF,1.0,results_dec2020/results-CartPole-v1--initial_param_exploration.csv,100,10,5,,0,"(512,)",False,50,50,128,False,False,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,,ALICE-Cov-PO3,CartPole-v1,50000,0.06182008609175683,7.0,"[0.10016210528230088, 0.07586864, 0.067657396, 0.06719863, 0.06638619]",4.0,2.7351136207580566,0.0012576580047607422,1.0,4.5075690850286166e-10,False,42,1,77.21081606915467,43.0,0.0,0.06619507074356079,0.06622771918773651,0.0,9.375238716602324,0.0034439503538392924
100,2,10000,"(3,)",False,my_RL_experts,True,0,0,0.1,0.01,standardscaler poly-2 RuLSIF,1.0,results_dec2020/results-CartPole-v1--initial_param_exploration.csv,100,10,5,,0,"(512,)",False,50,50,128,False,False,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,,ALICE-Cov-PO3,CartPole-v1,50000,0.04749935120344162,5.0,"[0.08491884116500213, 0.055820346, 0.049388856, 0.046327304, 0.045858227]",4.0,2.7177929878234863,0.0370323657989502,1.0,8.32530639026128e-05,False,43,1,83.33618811178854,44.0,0.0,0.14758826792240146,0.046277113258838654,0.059999998658895486,9.645822127660118,0.008568130340905117
100,2,10000,"(3,)",False,my_RL_experts,True,0,0,0.1,0.01,standardscaler poly-2 RuLSIF,1.0,results_dec2020/results-CartPole-v1--initial_param_exploration.csv,100,10,5,,0,"(512,)",False,50,50,128,False,False,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,,ALICE-Cov-PO3,CartPole-v1,50000,0.04164592176675797,2.0,"[0.07713149592231518, 0.050537292, 0.037684146, 0.035368524, 0.03488359]",4.0,2.8955636024475098,0.026455402374267568,1.0,0.00011530233406409164,False,44,1,78.29302664221021,45.0,0.0,0.052809391170740135,0.034903764724731445,0.019999999552965164,9.90280374288559,0.017300241373136113
100,2,10000,"(3,)",False,my_RL_experts,True,0,0,0.1,0.01,standardscaler poly-2 RuLSIF,1.0,results_dec2020/results-CartPole-v1--initial_param_exploration.csv,100,10,5,,0,"(512,)",False,50,50,128,False,False,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,,ALICE-Cov-PO3,CartPole-v1,50000,0.06255341321229935,2.0,"[0.1372321804261159, 0.076292545, 0.06896822, 0.066954166, 0.065932795]",4.0,2.449225664138794,0.017962872982025146,1.0,4.7432420982443395e-11,False,45,1,82.84099732839826,46.0,0.0,0.10287359356880188,0.06595186889171599,0.03999999910593033,10.133089995384216,0.009088160775209679
100,2,10000,"(3,)",False,my_RL_experts,True,0,0,0.1,0.01,standardscaler poly-2 RuLSIF,1.0,results_dec2020/results-CartPole-v1--initial_param_exploration.csv,100,10,5,,0,"(512,)",False,50,50,128,False,False,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,,ALICE-Cov-PO3,CartPole-v1,50000,0.05179531127214432,5.0,"[0.10210922555070984, 0.047869083, 0.046979442, 0.04674407, 0.04489328]",4.0,2.7779741287231445,0.006802886724472046,1.0,2.2698009785526168e-05,False,46,1,80.81180649930769,47.0,0.0,0.16091586649417874,0.04443545639514923,0.059999998658895486,10.37640734910965,0.008458337429709268
100,2,10000,"(3,)",False,my_RL_experts,True,0,0,0.1,0.01,standardscaler poly-2 RuLSIF,1.0,results_dec2020/results-CartPole-v1--initial_param_exploration.csv,100,10,5,,0,"(512,)",False,50,50,128,False,False,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,,ALICE-Cov-PO3,CartPole-v1,50000,0.07965077459812164,5.0,"[0.12165039582887079, 0.0916653, 0.08320005, 0.0819402, 0.08092866]",4.0,2.0938167572021484,0.05771830677986145,1.0,9.933997420887114e-08,False,47,1,80.78077970833935,48.0,0.0,0.10851819813251497,0.08063819259405136,0.03999999910593033,10.614481099446614,0.010578809929076578
100,2,10000,"(3,)",False,my_RL_experts,True,0,0,0.1,0.01,standardscaler poly-2 RuLSIF,1.0,results_dec2020/results-CartPole-v1--initial_param_exploration.csv,100,10,5,,0,"(512,)",False,50,50,128,False,False,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,,ALICE-Cov-PO3,CartPole-v1,50000,0.03965729847550392,3.0,"[0.01232112220585088, 0.01134465, 0.008714531, 0.007756672, 0.007508736]",4.0,3.091139793395996,0.013356536626815796,1.0,3.1701479945651536e-251,False,48,1,43.96399844726075,49.0,0.0,0.4303175210952759,0.00749873509630561,0.1599999964237213,10.861121793588005,0.0073067863621909404
100,2,10000,"(3,)",False,my_RL_experts,True,0,0,0.1,0.01,standardscaler poly-2 RuLSIF,1.0,results_dec2020/results-CartPole-v1--initial_param_exploration.csv,100,10,5,,0,"(512,)",False,50,50,128,False,False,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,,ALICE-Cov-PO3,CartPole-v1,50000,0.08053816109895706,11.0,"[0.16283520083428626, 0.14116895, 0.13604492, 0.13215542, 0.1278583]",4.0,2.1410202980041504,0.029295653104782108,1.0,5.7240319890761454e-11,False,49,1,84.98277312195334,50.0,0.0,0.1959471255540848,0.13849444687366486,0.10000000149011612,11.098354256153105,0.012043976185570064
100,2,10000,"(3,)",False,my_RL_experts,True,0,0,0.1,0.01,standardscaler poly-2 RuLSIF,1.0,results_dec2020/results-CartPole-v1--initial_param_exploration.csv,100,10,5,,0,"(512,)",False,50,50,128,False,False,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,,ALICE-Cov-PO3,CartPole-v1,50000,0.059893306344747536,2.0,"[0.08347748938683537, 0.04636382, 0.047538303, 0.044700395, 0.04328152]",4.0,2.749022483825684,0.05896621942520141,1.0,4.8862147885674085e-06,False,50,1,76.04162726141939,51.0,0.0,0.3637493550777435,0.04330118000507355,0.14000000059604645,11.350422898928326,0.013609745620575832
100,2,10000,"(3,)",False,my_RL_experts,True,0,0,0.1,0.01,standardscaler poly-2 RuLSIF,1.0,results_dec2020/results-CartPole-v1--initial_param_exploration.csv,100,10,5,,0,"(512,)",False,50,50,128,False,False,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,,ALICE-Cov-PO3,CartPole-v1,50000,0.11407780647277832,12.0,"[0.21225027155568768, 0.20492832, 0.19263235, 0.1884889, 0.18691528]",4.0,1.8951011896133425,0.013344168663024902,1.0,0.003307186461688521,False,51,1,83.83706676469394,52.0,0.0,0.1182757094502449,0.18446171283721924,0.019999999552965164,11.594251811504366,0.011645104981445636
100,2,10000,"(3,)",False,my_RL_experts,True,0,0,0.1,0.01,standardscaler poly-2 RuLSIF,1.0,results_dec2020/results-CartPole-v1--initial_param_exploration.csv,100,10,5,,0,"(512,)",False,50,50,128,False,False,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,,ALICE-Cov-PO3,CartPole-v1,50000,0.0916643887758255,17.0,"[0.03725190092374675, 0.029738622, 0.029051559, 0.027167033, 0.026221894]",4.0,2.141263008117676,0.02062299847602844,1.0,4.994198369137972e-201,False,52,1,46.157267999270886,53.0,0.0,0.4523259103298187,0.026006417348980904,0.18000000715255735,11.907316358884176,0.015546358622907453
100,2,10000,"(3,)",False,my_RL_experts,True,0,0,0.1,0.01,standardscaler poly-2 RuLSIF,1.0,results_dec2020/results-CartPole-v1--initial_param_exploration.csv,100,10,5,,0,"(512,)",False,50,50,128,False,False,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,,ALICE-Cov-PO3,CartPole-v1,50000,0.1038222685456276,9.0,"[0.21686890794318228, 0.17830779, 0.17171742, 0.16951488, 0.1651979]",4.0,1.9747636318206787,0.02699750661849976,1.0,9.170618589462217e-10,False,53,1,84.96677812565484,54.0,0.0,0.15321730077266693,0.16481024026870728,0.059999998658895486,12.194388127326965,0.010111598904328764
100,2,10000,"(3,)",False,my_RL_experts,True,0,0,0.1,0.01,standardscaler poly-2 RuLSIF,1.0,results_dec2020/results-CartPole-v1--initial_param_exploration.csv,100,10,5,,0,"(512,)",False,50,50,128,False,False,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,,ALICE-Cov-PO3,CartPole-v1,50000,0.14493001997470856,17.0,"[0.25429598697740174, 0.22502561, 0.21715094, 0.2220681, 0.21807028]",2.0,1.381972074508667,0.03566613793373108,1.0,6.284816489700669e-05,False,54,1,79.76880313383471,55.0,0.0,0.4531644880771637,0.21769584715366366,0.18000000715255735,12.453274687131248,0.011490804136016221
100,2,10000,"(3,)",False,my_RL_experts,True,0,0,0.1,0.01,standardscaler poly-2 RuLSIF,1.0,results_dec2020/results-CartPole-v1--initial_param_exploration.csv,100,10,5,,0,"(512,)",False,50,50,128,False,False,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,,ALICE-Cov-PO3,CartPole-v1,50000,0.08598054200410843,9.0,"[0.1778579709735356, 0.14297824, 0.13687228, 0.13396922, 0.13154651]",4.0,1.8103207349777224,0.0036157667636871342,1.0,2.507154626298553e-07,False,55,1,82.87174096942502,56.0,0.0,0.2997511625289917,0.13111673295497894,0.10000000149011612,12.709380427996313,0.013521352901762686
100,2,10000,"(3,)",False,my_RL_experts,True,0,0,0.1,0.01,standardscaler poly-2 RuLSIF,1.0,results_dec2020/results-CartPole-v1--initial_param_exploration.csv,100,10,5,,0,"(512,)",False,50,50,128,False,False,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,,ALICE-Cov-PO3,CartPole-v1,50000,0.1626632809638977,16.0,"[0.27601648146172303, 0.24719033, 0.237735, 0.23359117, 0.23482172]",3.0,1.1502642631530762,0.011317849159240723,1.0,0.0006848962518943756,False,56,1,77.13973146637142,57.0,0.0,0.4247666895389557,0.23395802080631256,0.1599999964237213,12.977935655911764,0.0150856356135409
100,2,10000,"(3,)",False,my_RL_experts,True,0,0,0.1,0.01,standardscaler poly-2 RuLSIF,1.0,results_dec2020/results-CartPole-v1--initial_param_exploration.csv,100,10,5,,0,"(512,)",False,50,50,128,False,False,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,,ALICE-Cov-PO3,CartPole-v1,50000,0.11712585389614105,14.0,"[0.16697289310513042, 0.14400855, 0.14080127, 0.13820437, 0.13632086]",4.0,1.5422313213348389,0.015447109937667847,1.0,1.5933539451507547e-05,False,57,1,81.08056095174335,58.0,0.0,0.41174161434173584,0.13576608896255493,0.20000000298023224,13.294572289784751,0.014154834793505315
100,2,10000,"(3,)",False,my_RL_experts,True,0,0,0.1,0.01,standardscaler poly-2 RuLSIF,1.0,results_dec2020/results-CartPole-v1--initial_param_exploration.csv,100,10,5,,0,"(512,)",False,50,50,128,False,False,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,,ALICE-Cov-PO3,CartPole-v1,50000,0.20193597674369806,36.0,"[0.08309336935576826, 0.07916374, 0.076567404, 0.07468841, 0.0743224]",4.0,0.931399703025818,0.0025916099548339844,1.0,1.0861185027909127e-92,False,58,1,44.871291015385154,59.0,0.0,0.4108482599258423,0.07406596094369887,0.1599999964237213,13.580438983440398,0.0134239680934104
100,2,10000,"(3,)",False,my_RL_experts,True,0,0,0.1,0.01,standardscaler poly-2 RuLSIF,1.0,results_dec2020/results-CartPole-v1--initial_param_exploration.csv,100,10,5,,0,"(512,)",False,50,50,128,False,False,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,,ALICE-Cov-PO3,CartPole-v1,50000,0.1587987095117569,12.0,"[0.27262611578885737, 0.24721703, 0.24605379, 0.24554116, 0.24380508]",4.0,1.153505802154541,0.006393104791641235,1.0,3.330304861374663e-11,False,59,1,74.22127734138134,60.0,0.0,0.5188907980918884,0.24291469156742096,0.3199999928474426,13.876498838265734,0.02139034372315664
100,2,10000,"(3,)",False,my_RL_experts,True,0,0,0.1,0.01,standardscaler poly-2 RuLSIF,1.0,results_dec2020/results-CartPole-v1--initial_param_exploration.csv,100,10,5,,0,"(512,)",False,50,50,128,False,False,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,,ALICE-Cov-PO3,CartPole-v1,50000,0.22405755519866946,18.0,"[0.3717405029042608, 0.34672862, 0.33948514, 0.3326656, 0.32635632]",4.0,0.7821377515792847,0.003376126289367676,1.0,1.6411258692281972e-09,False,60,1,74.04817545423289,61.0,0.0,0.5206451416015625,0.32537734508514404,0.30000001192092896,14.138489576180776,0.01668100655475489
100,2,10000,"(3,)",False,my_RL_experts,True,0,0,0.1,0.01,standardscaler poly-2 RuLSIF,1.0,results_dec2020/results-CartPole-v1--initial_param_exploration.csv,100,10,5,,0,"(512,)",False,50,50,128,False,False,,,False,False,,False,0,True,,,,,False,1,,False,0,,1,,ALICE-Cov-PO3,CartPole-v1,50000,0.167094424366951,13.0,"[0.09511856166203411, 0.08569347, 0.08359405, 0.08338513, 0.08292183]",4.0,1.0288013219833374,0.011171549558639526,1.0,0.0,False,61,1,47.91011176567049,62.0,0.0,0.5184807181358337,0.0828939825296402,0.239999994635582,14.386126716931665,0.03583053314459925
